previous_experiment,previous_label,current_experiment,current_label,task,metric,population,previous,current,unit,absolute_change_unit,absolute_change,relative_change_pct,comparable,seed,same_dispatch,previous_source,current_source,period
exp001,exp001 午夜重评分,exp004,exp004 历史季节,pv,wape_pct,pv_generating,7.2022270202408105,8.872215949614565,%,百分点,1.6699889293737549,23.187118715926257,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,pv,bias,pv_generating,9.453088126064795,-240.59706255322897,kW,kW,-250.05015067929375,-2645.1689368031584,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,pv,mae,pv_generating,307.1910097197552,377.6413168498352,kW,kW,70.45030713008003,22.933713846102002,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,pv,rmse,pv_generating,459.4373082963732,566.5907181241383,kW,kW,107.15340982776513,23.322748913251676,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,pv,wape_pct,pv_generating,7.217073064856314,8.872215949614565,%,百分点,1.6551428847582512,22.93371384610201,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,pv,bias,pv_generating,12.080298025243918,-240.59706255322897,kW,kW,-252.67736057847287,-2091.6484018064693,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,pv,mae,pv_generating,331.63383177015277,377.6413168498352,kW,kW,46.00748507968245,13.872976962003415,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,pv,rmse,pv_generating,501.849596855795,566.5907181241383,kW,kW,64.7411212683433,12.900502794853589,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,pv,wape_pct,pv_generating,7.791326955977452,8.872215949614565,%,百分点,1.0808889936371138,13.872976962003415,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,pv,bias,pv_generating,1.3576807824987405,-240.59706255322897,kW,kW,-241.9547433357277,-17821.180534825176,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,pv,mae,pv_generating,303.6413434538295,377.6413168498352,kW,kW,73.99997339600571,24.370849026775517,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,pv,rmse,pv_generating,454.07790293624595,566.5907181241383,kW,kW,112.51281518789239,24.77830664305406,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,pv,wape_pct,pv_generating,7.133678043561868,8.872215949614565,%,百分点,1.7385379060526978,24.37084902677554,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,pv,bias,pv_generating,16.242840503814804,-240.59706255322897,kW,kW,-256.8399030570438,-1581.2499236000144,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,mae,all,293.1754406840243,359.8994327325536,kW,kW,66.72399204852928,22.75906600254501,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,rmse,all,424.94271028376255,524.0699958748378,kW,kW,99.12728559107524,23.327211690460896,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,wape_pct,all,9.769464036454892,11.992902804606556,%,百分点,2.2234387681516647,22.75906600254499,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,bias,all,-24.364244726683182,238.81566689650265,kW,kW,263.17991162318583,1080.1890827133132,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,mae,all,281.01706122271094,359.8994327325536,kW,kW,78.88237150984264,28.07031401105109,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,rmse,all,412.0141544192623,524.0699958748378,kW,kW,112.05584145557549,27.197085404388403,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,wape_pct,all,9.364311235757334,11.992902804606556,%,百分点,2.628591568849222,28.07031401105108,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,bias,all,-15.635848290868594,238.81566689650265,kW,kW,254.45151518737123,1627.3598365364803,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,mae,all,303.82915153798643,359.8994327325536,kW,kW,56.070281194567144,18.454542926753003,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,rmse,all,448.21154903145714,524.0699958748378,kW,kW,75.85844684338065,16.92469705595574,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,wape_pct,all,10.124476873818535,11.992902804606556,%,百分点,1.868425930788021,18.454542926752993,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,bias,all,1.1884512022265787,238.81566689650265,kW,kW,237.62721569427606,19994.696900392577,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,mae,all,275.40459113694794,359.8994327325536,kW,kW,84.49484159560564,30.680258904467443,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,rmse,all,404.5945755933182,524.0699958748378,kW,kW,119.47542028151958,29.529664382255916,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,wape_pct,all,9.177287300428333,11.992902804606556,%,百分点,2.815615504178224,30.68025890446745,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,bias,all,-15.610385588286515,238.81566689650265,kW,kW,254.42605248478915,1629.8511721305688,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,mae,pv_generating,383.7992574842043,484.1232358069116,kW,kW,100.32397832270732,26.139700993777005,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,rmse,pv_generating,525.8131066613771,660.0803993429769,kW,kW,134.26729268159977,25.53517418653235,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,wape_pct,pv_generating,15.849286817508125,19.992243001250856,%,百分点,4.142956183742731,26.13970099377695,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 历史季节,net_load,bias,pv_generating,-25.88241493735572,341.15956783807167,kW,kW,367.0419827754274,1418.113354815593,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,mae,pv_generating,373.9214741370549,484.1232358069116,kW,kW,110.20176166985675,29.471899661334795,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,rmse,pv_generating,514.7096205475304,660.0803993429769,kW,kW,145.37077879544643,28.243260470011414,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,wape_pct,pv_generating,15.441376123734514,19.992243001250856,%,百分点,4.5508668775163414,29.471899661334778,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 历史季节,net_load,bias,pv_generating,-25.60057838187815,341.15956783807167,kW,kW,366.76014621994983,1432.6244538270582,True,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,mae,pv_generating,401.85729788592266,484.1232358069116,kW,kW,82.26593792098896,20.471430618224637,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,rmse,pv_generating,556.8566315745317,660.0803993429769,kW,kW,103.22376776844521,18.536866028977045,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,wape_pct,pv_generating,16.595007545487288,19.992243001250856,%,百分点,3.3972354557635676,20.471430618224602,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 历史季节,net_load,bias,pv_generating,-0.987159845623624,341.15956783807167,kW,kW,342.1467276836953,34659.708779741646,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,mae,pv_generating,367.73009911013344,484.1232358069116,kW,kW,116.39313669677819,31.651784006377728,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,rmse,pv_generating,506.9283606314974,660.0803993429769,kW,kW,153.15203871147946,30.211771643766966,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,wape_pct,pv_generating,15.185698509244933,19.992243001250856,%,百分点,4.806544492005923,31.65178400637769,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 历史季节,net_load,bias,pv_generating,-26.306869166031905,341.15956783807167,kW,kW,367.46643700410357,1396.8459518496618,True,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,mae,all,180.25462240226577,201.7518523351228,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,rmse,all,247.45161352437032,259.0150118414097,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,wape_pct,all,3.904339466186779,4.36997236992024,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,bias,all,-10.807764678000767,116.49499724579148,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,mae,all,163.65038045400087,201.7518523351228,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,rmse,all,220.77986238321833,259.0150118414097,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,wape_pct,all,3.544689343040146,4.36997236992024,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,bias,all,-8.049726615941294,116.49499724579148,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,mae,all,176.79572074351864,201.7518523351228,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,rmse,all,244.28661485193987,259.0150118414097,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,wape_pct,all,3.829419189103579,4.36997236992024,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,bias,all,1.9494692189717229,116.49499724579148,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,mae,all,158.43160821033032,201.7518523351228,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,rmse,all,212.48868069323527,259.0150118414097,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,wape_pct,all,3.431650031401684,4.36997236992024,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,bias,all,-5.637487835829708,116.49499724579148,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,mae,pv_generating,182.93632657348633,199.2502313620039,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,rmse,pv_generating,252.35158580853232,254.8445689883445,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,wape_pct,pv_generating,3.443342642197111,3.7504132228260527,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,load,bias,pv_generating,-16.429326811290924,112.19362949695612,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,mae,pv_generating,163.90344159105575,199.2502313620039,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,rmse,pv_generating,219.9508988307239,254.8445689883445,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,wape_pct,pv_generating,3.085093705577572,3.7504132228260527,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,load,bias,pv_generating,-13.520280356634233,112.19362949695612,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,mae,pv_generating,174.55817989538284,199.2502313620039,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,rmse,pv_generating,239.60457080033467,254.8445689883445,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,wape_pct,pv_generating,3.2856438938967996,3.7504132228260527,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,load,bias,pv_generating,0.3705209368751173,112.19362949695612,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,mae,pv_generating,158.41744494899672,199.2502313620039,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,rmse,pv_generating,211.72923400678357,254.8445689883445,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,wape_pct,pv_generating,2.98183282499482,3.7504132228260527,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,load,bias,pv_generating,-10.064028662217096,112.19362949695612,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,mae,all,179.60374961249232,210.60717726779873,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,rmse,all,341.26215987340083,423.6734852425439,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,wape_pct,all,7.550012912788041,8.853305742939355,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,bias,all,13.55648004868242,-134.50879203218906,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,mae,all,172.51825595529286,210.60717726779873,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,rmse,all,343.4967091486276,423.6734852425439,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,wape_pct,all,7.252159617849856,8.853305742939355,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,bias,all,7.586121674927306,-134.50879203218906,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,mae,all,185.34649162261977,210.60717726779873,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,rmse,all,375.1748780379844,423.6734852425439,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,wape_pct,all,7.7914208813010575,8.853305742939355,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,bias,all,0.7610180167451466,-134.50879203218906,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,mae,all,170.59481556883227,210.60717726779873,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,rmse,all,339.4985262973294,423.6734852425439,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,wape_pct,all,7.1713038462633065,8.853305742939355,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,bias,all,9.97289775245682,-134.50879203218906,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,mae,pv_generating,306.559095452739,376.08332770256953,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,rmse,pv_generating,455.7890171381598,566.7054759222285,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,wape_pct,pv_generating,7.2022270202408105,8.835612920377715,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,pv,bias,pv_generating,9.453088126064795,-241.42774593776585,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,mae,pv_generating,307.1910097197552,376.08332770256953,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,rmse,pv_generating,459.4373082963732,566.7054759222285,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,wape_pct,pv_generating,7.217073064856314,8.835612920377715,%,百分点,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp002,exp002 午夜重评分,exp004,exp004 全年探索,pv,bias,pv_generating,12.080298025243918,-241.42774593776585,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,mae,pv_generating,331.63383177015277,376.08332770256953,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,rmse,pv_generating,501.849596855795,566.7054759222285,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,wape_pct,pv_generating,7.791326955977452,8.835612920377715,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 正式,exp004,exp004 全年探索,pv,bias,pv_generating,1.3576807824987405,-241.42774593776585,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,mae,pv_generating,303.6413434538295,376.08332770256953,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,rmse,pv_generating,454.07790293624595,566.7054759222285,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,wape_pct,pv_generating,7.133678043561868,8.835612920377715,%,百分点,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp003,exp003 未校准,exp004,exp004 全年探索,pv,bias,pv_generating,16.242840503814804,-241.42774593776585,kW,kW,,,False,42,,data/results/exp003/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
exp001,exp001 午夜重评分,exp004,exp004 全年探索,net_load,mae,all,293.1754406840243,363.0487375891917,kW,kW,,,False,42,,data/results/exp003/baseline/forecast_annual.csv,data/results/exp004/forecast_annual.csv,2025-02-01/2025-12-31
