name,date,day,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
window_42,2025-02-07,37,pv,144,1,9.050066378558832,17222683.465359487,24089.240760590827,266177.5036,345.83517535010935,167.28639417076963,-104.1896723994597,336.7772087498114,284.31676762956346,23.10960361300976,2500.5521375870326,2500.5521375870326,1644.633777751839,10855.487834706733,108746.48067473412,394.8941406029797
window_42,2025-02-07,37,net,144,1,10.782786503354858,22522395.008858223,36621.245346470634,339626.9168,395.4813786954435,254.31420379493497,166.36546198852855,383.9134337891523,332.69763151097385,9.381682884108272,3992.771087724685,3992.771087724685,2585.108555121481,27677.466942656538,128728.05395219226,603.2254280538158
window_42,2025-02-08,38,load,144,1,4.020256883790971,3366361.9008385013,18271.292636335867,454480.7251,152.89706733704008,126.8839766412213,-58.81928758765245,155.91374587603636,129.73581926531395,-76.75313947543955,1411.6629021036588,1411.6629021036588,979.3824062690004,3459.708592318965,19917.804607948405,539.9861252626469
window_42,2025-02-08,38,pv,144,1,5.8936100420206845,7094524.735766597,15619.112656413956,265017.74880000006,221.96290880971088,108.4660601139858,-15.610268504378269,231.39165331857527,217.0531745635772,10.902291450064716,374.64644410507844,374.64644410507844,551.2122580150948,243.68048277878415,49023.85240448925,344.66831034561534
window_42,2025-02-08,38,net,144,1,8.485110479463714,8972732.127579309,27943.977406331927,329329.5647,249.62099225597257,194.05539865508283,-43.20901908327418,257.609677749729,241.3693364119245,-87.65543092550425,1037.0164579985803,1037.0164579985803,655.2240965972272,1867.0193301387521,60443.620444717555,826.7270937411777
window_42,2025-02-09,39,load,144,1,2.209694790386737,3058213.060990216,16115.026157621567,729287.4213999999,145.73122761206997,111.909903872372,-53.447451949788714,136.40786442513522,107.19741016404168,-59.13327814469915,1282.7388467949293,1282.7388467949293,950.5450521783183,2856.6301199249733,18380.960581395968,434.99843326130537
window_42,2025-02-09,39,pv,144,1,6.416622602915924,6185399.625811925,16166.996705209598,251954.9256,207.25386381956397,112.27081045284443,38.141878936879976,203.1075954888619,147.68362059403378,-11.575156040300454,915.4050944851193,915.4050944851193,727.6637106580107,1454.8029288356083,41499.36113930276,269.3152105257126
window_42,2025-02-09,39,net,144,1,5.59281017126422,11920236.035516622,26731.487708828565,477961.64879999997,287.7141235902573,185.63533131130947,-91.58933088666868,269.63644943948594,168.83312186460816,-47.55812210439868,2198.1439412800482,2198.1439412800482,1623.1505452262063,8388.60553226768,74390.8113810422,504.6835640989873
window_42,2025-02-10,40,load,144,1,2.407142945087707,3033657.3821371207,17544.831744763855,728865.3870999999,145.14497977446553,121.83910933863788,28.026048697412854,144.16344667635602,131.25637960275625,31.306564257042233,672.6251687379084,672.6251687379084,398.83485559033244,785.4594055897568,20281.605748140253,226.85167388573245
window_42,2025-02-10,40,pv,144,1,9.287367035878788,17886593.24313629,26274.477870706163,282905.5616,352.43787123028557,182.4616518799039,-177.03216911404226,340.81847480300786,270.879043235418,-139.40614883938093,4248.772058737014,4248.772058737014,2995.1671599053834,31340.388901222857,92872.06417611247,852.681417426786
window_42,2025-02-10,40,net,144,1,8.037148902091218,20139199.00516293,37242.5854860612,463380.5587,373.9726576194639,258.629065875425,205.0582178114551,368.2777775063486,319.3076066048035,170.71271309642316,4921.397227474922,4921.397227474922,3352.11715608889,42048.87269201016,97806.67595495463,112.47608538557945
window_42,2025-02-11,41,load,144,1,1.9633188873981113,2294171.538116606,14305.677714470083,728647.6897,126.22102357561687,99.34498412826446,-36.23875639653542,127.35339129246049,127.75309348784918,-86.71837856675491,869.7301535168502,869.7301535168502,594.4999753077084,1313.247465167437,14618.499327308997,553.8641462617508
window_42,2025-02-11,41,pv,144,1,5.7506689203275645,6231486.45157244,15947.991224074292,277324.1069,208.02454535283343,110.74993905607147,-107.21384080277075,206.16837510640175,161.65999694184163,-56.825967062709445,2573.132179266498,2573.132179266498,1676.1200056164562,11494.80765968187,31779.403809571188,371.5525067370033
window_42,2025-02-11,41,net,144,1,4.718804942608302,5982302.458007092,21853.335835812082,463111.65859999997,203.82288161414482,151.7592766375839,70.97508440623535,204.48555614127963,155.199106700598,-29.89241150404545,1703.4020257496486,1703.4020257496486,1120.4561037395165,5037.462606472232,36506.30446302146,456.2648677366337
window_42,2025-02-12,42,load,144,1,1.9933325158331063,2296216.752238479,14515.11085194803,728183.1172999999,126.27727296834838,100.79938091630576,-14.972721829486419,127.66194127118096,131.51399263612348,-51.19885852121037,359.34532390767407,359.34532390767407,261.0366504988923,224.18239898317913,15721.767269339594,465.449733572689
window_42,2025-02-12,42,pv,144,1,6.0854379335593025,8576514.556925071,16831.268573889713,276582.7005,244.04739061816502,116.88380954090078,-84.07760691835033,213.79074253897394,135.69955105482796,-42.390275411166236,2017.8625660404077,2017.8625660404077,1494.425360635903,7069.043985116631,52490.084882418596,352.79281763372427
window_42,2025-02-12,42,net,144,1,4.987688966899931,8387226.8900501635,23341.31095457373,467978.4788,241.33924500773577,162.0924371845398,69.10488508886391,214.99310696515025,148.39776105900154,-8.808583110044095,1658.5172421327336,1658.5172421327336,1244.4382264211927,4775.485143145085,53469.14603775882,389.2145309485739
window_42,2025-02-13,43,load,144,1,2.3664849588906236,3156563.0624371967,17224.737706454747,727861.7023,148.05599218701192,119.61623407260241,-26.694618301077554,143.9427057996111,126.80844872000944,-17.91728528952894,640.6708392258613,640.6708392258613,688.9501151127864,712.6026462402247,21207.97417624031,346.7462938461372
window_42,2025-02-13,43,pv,144,1,9.629037997664852,18951689.94585662,28876.024056609964,299884.8282,362.7794894386088,200.52794483756918,-200.06270222437132,353.3780208758814,302.25469440249054,-160.85600466511914,4801.504853384912,4801.504853384912,3196.24264266641,40025.08482131747,91583.87313602016,970.7189393490889
window_42,2025-02-13,43,net,144,1,8.861804462509275,20730411.56008079,40257.42251304959,454280.19409999996,379.42218094024224,279.56543411839993,173.3680839232938,366.93550767025135,316.98692632603183,142.9387193755902,4160.834014159052,4160.834014159052,2653.650947402131,30056.49252323424,113904.6988662157,256.0657412750288
window_42,2025-02-14,44,load,144,1,3.873847162793795,3499761.3357436843,17635.1401953773,455235.8277,155.8970755495006,122.4662513567868,-0.35535545088348247,152.01558019663986,122.46936032814803,15.007417686949351,8.52853082120358,8.52853082120358,223.4408142688568,0.1262774964726031,24303.771887390227,227.86857988301935
window_42,2025-02-14,44,pv,144,1,5.328578360225781,6446016.331204941,14729.523627455279,276425.0168,211.57505122304545,102.28835852399499,65.01525151962973,210.3427418681214,155.27807322146106,39.01548246017371,1560.3660364711134,1560.3660364711134,1101.0160867819984,4226.982930160716,40537.0193698736,98.03446873379524
window_42,2025-02-14,44,net,144,1,8.237440146872878,10688097.05228239,27389.35790021367,332498.4147,272.4387934865471,190.20387430703937,-65.37060697051321,271.4744887809714,183.5005948695697,-24.00806477322437,1568.894567292317,1568.894567292317,1264.9879202405634,4273.31625569331,69949.57994071215,463.5058662661222
window_42,2025-02-15,45,load,144,1,3.73421471813102,3252808.9775026473,17040.241703568878,456327.31349999993,150.29621163774314,118.33501183033943,-6.929432381720255,154.6940675544157,157.89590726998725,11.62873943955473,166.30637716128612,166.30637716128612,148.16400463252728,48.01703313283324,22540.934199524443,320.823272844925
window_42,2025-02-15,45,pv,144,1,4.23792507039036,3385752.264767072,11893.599693695098,280646.76690000005,153.3367813191828,82.59444231732706,10.764161621985556,157.15072972031749,122.33085473709247,10.689873966303793,258.33987892765333,258.33987892765333,228.42270349763226,115.86717542422672,23396.301329902668,183.28391317201496
window_42,2025-02-15,45,net,144,1,7.62354575467531,7935667.490544094,25611.31545650769,335950.177,234.7526400653831,177.85635733685896,-17.69359400370582,239.89887591014647,212.75633055168777,0.9388654732509217,424.64625608893965,424.64625608893965,341.4921957995677,313.06326876797453,54795.73874889934,463.7304129458901
window_42,2025-02-16,46,load,144,1,2.370663666604664,3222595.612688861,17250.41541847425,727661.8637,149.59657816684245,119.7945515171823,-35.87112524538806,145.13378419228502,137.661041216314,-25.91135856191569,860.9070058893134,860.9070058893134,620.3993329217536,1286.7376263703163,21092.398572857885,407.7805309144812
window_42,2025-02-16,46,pv,144,1,4.236167741796312,4576363.1772628045,11666.303831138957,275397.5891,178.27029994394132,81.01599882735387,49.38573078212099,182.9745734374363,185.277244603675,52.89416825761262,1185.2575387709037,1185.2575387709037,930.1902140006692,2438.9504048841322,29341.349437218683,136.4406568275152
window_42,2025-02-16,46,net,144,1,5.619757926330314,8425931.120389905,25801.25562519063,459116.85099999997,241.8954537775839,179.17538628604606,-85.25685602750903,243.4663199849096,245.59029533554772,-78.80552681952831,2046.1645446602167,2046.1645446602167,1518.5574507664398,7268.731499695403,51244.67905856783,770.6978927089999
window_42,2025-02-17,47,load,144,1,2.199911748506116,2788056.062521821,15966.128715783889,725762.2368999999,139.14560874917797,110.87589385961034,23.016346158563668,137.94584696190515,125.86458534088979,29.942272154440452,552.392307805528,552.392307805528,305.47974293396334,529.7521904908285,18831.748243688482,227.04822786771547
window_42,2025-02-17,47,pv,144,1,5.569554219247459,7252777.928237914,16633.978160434162,298659.0579,224.42485020723768,115.51373722523724,-101.33818794455102,218.11219179077395,184.78381351265483,-93.86235421005046,2432.1165106692247,2432.1165106692247,1721.8591534058419,10269.428335885146,40097.08505465593,619.1168247751833
window_42,2025-02-17,47,net,144,1,5.962266704909652,9303473.214951921,26823.641416378297,449889.99559999997,254.17996160517959,186.2752876137382,124.3545341031147,256.5117853404958,239.0678845811744,123.80462636449089,2984.508818474753,2984.508818474753,2014.3663501463816,15464.050152002717,49143.40272960786,206.25313649631244
window_42,2025-02-18,48,load,144,1,2.4105484932808485,3541536.0903794486,17548.4947835617,727987.6274,156.82474494681972,121.86454710806736,-39.149149378238675,159.70070429850892,159.6291550169076,-43.895729732075125,939.5795850777282,939.5795850777282,697.0616991547272,1532.6558970396457,23061.344730595418,488.70680654256967
window_42,2025-02-18,48,pv,144,1,3.664437036591933,3582430.313793882,10826.18715549901,295439.3007,157.7275761882978,75.18185524652091,-29.573830784766287,167.6106024390157,206.05593012679034,-10.26402049654446,709.7719388343909,709.7719388343909,560.6465343769069,874.6114672859901,24003.3768229493,315.23104793000846
window_42,2025-02-18,48,net,144,1,4.699854143173457,6142890.286658452,21004.24677216483,446912.7367,206.5404568698758,145.86282480670022,-9.575318593472401,218.4555556129176,240.8686654296129,-33.63170923553067,229.80764624333764,229.80764624333764,264.1465700706154,91.68672616649829,42567.27359785053,585.590156007452
window_42,2025-02-19,49,load,144,1,2.4358578688971604,3474374.408592182,17811.011364381156,731200.7646999999,155.3306153328053,123.68757891931358,-49.449219024675,146.1621489784,120.26054192860613,-62.959872201922586,1186.7812565922002,1186.7812565922002,741.5695477595634,2445.2252621502803,21682.374797517652,475.7860802059461
window_42,2025-02-19,49,pv,144,1,6.134153593958939,8567472.752438448,18029.798707273236,293924.80039999995,243.91871301439818,125.20693546717524,-26.654656902841577,221.73121828768612,165.8180393187892,90.6087812540895,639.7117656681978,639.7117656681978,521.6646327303955,710.4707346082001,58785.86782399214,3.944169698154082
window_42,2025-02-19,49,net,144,1,5.763288846101438,9482708.517733816,26774.87515726577,464576.3187,256.61672292401875,185.93663303656786,-22.794562121833422,238.01497428897977,236.22465624179952,-153.5686534560121,547.0694909240021,547.0694909240021,467.63788614775973,519.592062326123,65332.550421936474,969.2803834681655
window_42,2025-02-20,50,load,144,1,2.3681303455461586,3309067.5481218933,17207.58205114824,726631.5422,151.5903550719718,119.49709757741834,12.155548119520725,149.7030666611319,158.62422955227154,4.547603081494496,291.7331548684974,291.7331548684974,146.98607267007273,147.75735008598383,22831.878400760495,368.17394092374434
window_42,2025-02-20,50,pv,144,1,4.601987233370243,4927176.291425597,13836.92109982053,300672.7398,184.97703107085718,96.0897298598648,-29.734940182227017,194.00990814757702,171.88489126837604,-1.1458510975582026,713.6385643734484,713.6385643734484,468.97418368500377,884.1666676406189,33332.33535614824,277.2305944369837
window_42,2025-02-20,50,net,144,1,6.106399404850521,9563297.879605472,27329.572955777636,447556.2626,257.7048521673458,189.78870108178913,41.89048830174773,271.31965763412313,285.7352418201905,5.693454179052702,1005.3717192419455,1005.3717192419455,590.2092926356063,1754.8130101588633,64656.977820434695,629.744522425548
window_42,2025-02-21,51,load,144,1,3.9344786378713748,3328159.6455080607,17894.48146248195,454812.01219999994,152.02703628128992,124.26723237834686,-4.732520555213635,152.78567622920647,160.15852852249418,31.092724163841226,113.58049332512724,113.58049332512724,127.5954451653013,22.396750805519574,23089.82300966712,308.3252147300523
window_42,2025-02-21,51,pv,144,1,3.99687584692277,3720457.504673129,12048.599826802416,301450.44,160.73739592614703,83.67083213057234,-57.568214450686014,151.01658957909746,97.16488382740286,27.35065976458482,1381.6371468164643,1381.6371468164643,924.9030443180656,3314.099315040174,22522.411134078775,79.59510243367568
window_42,2025-02-21,51,net,144,1,6.792729180471034,6837424.987316065,23387.736106414646,344305.4402,217.90391911912155,162.41483407232394,52.835693895472396,206.73558879242742,163.2353197487719,3.742064399256416,1268.0566534913376,1268.0566534913376,836.302000964176,2791.610549416059,44690.50741805661,405.4403019903798
window_42,2025-02-22,52,load,144,1,3.942854493472852,3354473.298467031,17904.24413983366,454093.4536,152.6268438433312,124.33502874884486,15.747025326832528,147.299586499721,127.80620089248545,-5.256443381342074,377.92860784398067,377.92860784398067,213.25282036467928,247.96880664390508,23046.984654932698,320.24050332304864
window_42,2025-02-22,52,pv,144,1,4.2864311984252925,3432868.369342626,12303.123844964804,287024.8763,154.4000119041137,85.43836003447781,65.62315598276457,163.64713664469207,153.62937505229408,71.03811819496943,1574.9557435863499,1574.9557435863499,1006.6776928424333,4306.398601138249,19532.965074852204,35.3598012201752
window_42,2025-02-22,52,net,144,1,6.6565860190025115,5574552.931637365,22136.27971133741,332547.03909999994,196.75409306128955,153.72416466206536,-49.87613065593206,199.0908464245295,206.39885918677243,-76.29456157631151,1197.0271357423694,1197.0271357423694,843.5156879137264,2487.6284092076057,36224.54472716299,691.7034780585176
window_42,2025-02-23,53,load,144,1,2.420721540653542,3634628.934966124,17595.083402292425,726852.8455999999,158.8725234741443,122.18807918258628,-41.633238712982084,153.88669214113045,174.71561039884756,-65.45930657712971,999.19772911157,999.19772911157,680.0987011860803,1733.3265657321501,23507.15214931038,617.4644811246006
window_42,2025-02-23,53,pv,144,1,4.680475823800052,4965852.85281087,13931.985005124056,297661.72349999996,185.70161349765124,96.74989586891705,-26.187148654455726,174.69166559670785,132.73202445676552,-26.473111610200007,628.4915677069374,628.4915677069374,391.54951553360974,685.7667546505623,33799.32250098049,304.45897853169555
window_42,2025-02-23,53,net,144,1,5.379011690758177,6796210.306816376,23967.41446055072,445572.8271,217.246185026221,166.4403781982689,-15.446090058526355,214.35919643648847,216.8535062924975,-38.98619496692969,370.7061614046325,370.7061614046325,372.4708526712324,238.5816980961067,46957.32321035095,597.8827539051672
window_42,2025-02-24,54,load,144,1,2.345672247912896,2850959.044081305,16977.36424413225,723773.9313,140.70652683869736,117.89836280647397,27.889282192766107,136.78499782659333,112.28819630609091,-30.454249525207615,669.3427726263866,669.3427726263866,441.5869973793013,777.8120612277406,19020.514633781324,370.97788992430515
window_42,2025-02-24,54,pv,144,1,5.473528853582683,7037236.6808685735,17217.29862025352,314555.72959999996,221.06492071945388,119.56457375176056,-81.88190393753347,219.433891532165,152.60914005230396,-65.54920276272193,1965.1656945008033,1965.1656945008033,1487.4239494150117,6704.646192435458,42165.05298026297,425.78553783866533
window_42,2025-02-24,54,net,144,1,5.876246470836012,9629289.436679447,26254.42238036004,446788.99210000003,258.5924699841358,182.32237764138915,109.77118613029957,250.72609224771523,162.53106482477577,35.09495323751432,2634.5084671271898,2634.5084671271898,1885.0388571207363,12049.713304452873,54820.35222804329,273.66893394214117
window_42,2025-02-25,55,load,144,1,2.3898534781487855,3347908.1585095073,17363.71936631177,726559.9972999999,152.47741541576437,120.58138448827617,-20.981639807811856,147.71888339974183,134.85035465097303,-15.357223594109882,503.5593553874846,503.5593553874846,391.41542991487665,440.22920902475516,22809.133002846826,340.5773348796732
window_42,2025-02-25,55,pv,144,1,7.439315664393703,16689704.915529758,24671.1556315059,331632.0579,340.4419606630002,171.3274696632354,-168.6299902057746,318.662036513872,227.69503562789544,-117.21904007900123,4047.1197649385904,4047.1197649385904,2827.0520759593073,28436.073596799633,87464.65498326813,714.3040115964646
window_42,2025-02-25,55,net,144,1,7.5092125749961545,17706790.152604453,33917.540306573246,451679.0538,350.66197470526737,235.5384743512031,147.64835039796273,326.4393800424993,279.1771941920131,101.86181648489135,3543.5604095511057,3543.5604095511057,2481.666735913119,21800.035375239582,101163.785128958,258.50615977963054
window_42,2025-02-26,56,load,144,1,2.4573911043490826,3428348.876737441,17849.61426625597,726364.4047,154.29834189218195,123.95565462677756,-3.2197202031451897,152.3624105959162,136.98757394848218,-32.82242377685947,77.27328487548455,77.27328487548455,294.04358454488346,10.366598186541301,23797.611712490132,432.85200821867085
window_42,2025-02-26,56,pv,144,1,4.769398788110125,4771092.56854593,14950.887946175379,313475.31649999996,182.02358990408072,103.82561073732901,-20.694036192871962,181.3148262165133,153.01814215385127,-25.025188805809215,496.65686862892716,496.65686862892716,634.2089249067533,428.2431339518947,32704.344147617063,332.7285622524033
window_42,2025-02-26,56,net,144,1,5.14900271760001,6100699.123271551,22933.024488512026,445387.6944,205.82994469666025,159.25711450355573,17.474315989726765,208.44704192294486,193.3398607986257,-7.797234971050266,419.38358375344234,419.38358375344234,368.08478927862177,305.3517193088205,42060.61441452139,489.25535761632653
window_42,2025-02-27,57,load,144,1,1.969591062772159,2256066.8175338972,14251.900534678993,723596.9336,125.16840926255607,98.97153149082634,-17.503852630790398,122.09966888725504,114.24415228842476,-76.9527001137629,420.09246313896955,420.09246313896955,322.47139492156305,306.3848569204279,15360.745820398306,495.01565060243473
window_42,2025-02-27,57,pv,144,1,8.052503601822314,19562806.326278523,25917.581014642677,321857.42840000003,368.5821776894096,179.98320149057415,-58.1548986389856,339.8280458533645,308.7053552668251,157.60643784220525,1395.7175673356544,1395.7175673356544,1000.2836220527888,3381.9922357106893,132470.82947455684,3.830065850801576
window_42,2025-02-27,57,net,144,1,7.422185425967533,21107558.557612814,33992.00104148194,457978.33239999996,382.85802559330017,236.05556278806904,40.65104600819521,359.4140462267873,362.6110912078815,-234.55913795596814,975.6251041966849,975.6251041966849,737.0873658174679,1652.5075415604035,144927.7602196397,1419.2089678021596
window_42,2025-02-28,58,load,144,1,3.6128242614401795,2863809.6024884526,16341.188817182816,452310.6477,141.02328419075903,113.48047789710289,19.73492854909226,136.05773855900688,116.54712928409037,12.163831235754717,473.6382851782142,473.6382851782142,261.32034798979186,389.4674048377767,19498.09927910981,245.75221913603923
window_42,2025-02-28,58,pv,144,1,3.5194093461696734,3607875.162300677,11000.092922690299,312555.08640000003,158.2867291565785,76.3895341853493,-15.683721796636114,169.16838107196534,150.7299428303688,-47.909684506717724,376.40932311926673,376.40932311926673,334.08882930293885,245.97912939427871,24808.70949769375,324.96114457967315
window_42,2025-02-28,58,net,144,1,6.45411775745698,6617955.097288254,22317.94198660885,345793.84549999994,214.37822069638094,154.98570824033925,35.418650345728366,216.55373299336534,206.2970021768523,60.07351574247242,850.0476082974807,850.0476082974807,564.5026975728399,1254.480792312964,44703.54071663325,202.57182414554168
window_42,2025-03-01,59,load,144,1,4.775133303245768,4667864.390435351,20698.529705837147,433464.9609,180.04367507240798,143.7397896238691,8.812646944640278,185.3783805270564,160.83239858404914,-26.077891097619815,211.50352667136667,211.50352667136667,733.6538151330764,77.66274617087763,32338.062187407955,473.11413460292175
window_42,2025-03-01,59,pv,144,1,9.024264062640666,20375063.106343143,26306.845619921674,291512.36529999995,376.15620929880924,182.68642791612274,161.08399941915877,398.83442365511246,430.0275945236715,243.71977989930883,3866.0159860598105,3866.0159860598105,2847.4942209119376,25948.054868871543,115545.43892517808,16.944386654652632
window_42,2025-03-01,59,net,144,1,10.993379789140247,20663633.57445468,36257.04904914049,329808.02760000003,378.81057981286307,251.78506284125342,-152.2713524745185,393.4160261444097,437.40104520189124,-269.7976709969287,3654.5124593884434,3654.5124593884434,2267.9166039807305,23186.56478441905,120310.89059373846,1728.290151144133
window_42,2025-03-02,60,load,144,1,2.8501777445927576,4493127.609154187,20155.388264360205,707162.5025000001,176.64165721474293,139.96797405805697,-3.700615291512659,181.88991765695033,170.15116962014,-61.527018960177706,88.81476699630382,88.81476699630382,622.4591766467594,13.694553535777322,31188.580510034968,584.5838908243995
window_42,2025-03-02,60,pv,144,1,15.433447923790451,47190133.88106652,42135.26672188853,273012.6601,572.458961902914,292.6060189020037,282.7394687351742,565.3731904941063,509.73199528670915,219.15444522389828,6785.7472496441815,6785.7472496441815,4401.160823007434,79941.60718064857,247767.65588231332,2.9157012486805804
window_42,2025-03-02,60,net,144,1,12.218283742219011,53000332.61264287,53392.991353044876,436992.5636,606.6777277645649,370.78466217392275,-286.4400840266869,610.2893352166255,582.6078861800779,-280.681464184076,6874.562016640485,6874.562016640485,4039.0146329601293,82047.92173721547,286009.94362836005,1751.2946237771994
window_42,2025-03-03,61,load,144,1,2.8350219218148496,3856036.1608106126,20064.937778746855,707752.4735999999,163.63993673464356,139.33984568574203,-25.347490148920393,167.23697674304748,181.66904423297592,-13.116815912932477,608.3397635740895,608.3397635740895,339.04100219186574,642.4952568496163,26135.533637668526,503.8931860130709
window_42,2025-03-03,61,pv,144,1,10.254151705604906,18540299.315664764,28265.5275241357,275649.59380000003,358.8203987805115,196.28838558427572,195.0052673805269,384.3859572881338,424.51801055714805,253.3153427568748,4680.126417132646,4680.126417132646,3215.0588019551574,38027.05430615079,90725.02427485451,0.040799999999999996
window_42,2025-03-03,61,net,144,1,8.624605267216694,19585472.633147083,38480.57966032844,446172.0678,368.79564343830987,267.2262476411697,-220.3527575294473,388.53335810305396,392.09408969006097,-266.4321586698073,5288.466180706735,5288.466180706735,3219.170743387944,48555.33775083139,87454.88886824559,1680.8959362256476
window_42,2025-03-04,62,load,144,1,2.264338694150639,2999141.4616517397,16050.405933539447,708834.1499000001,144.3169125967931,111.46115231624616,-0.9731517470003502,139.41458731715724,109.44999483036244,19.27711925155149,23.355641928008406,23.355641928008406,341.27073415381545,0.9470243226898337,20826.424237147727,193.27085000786852
window_42,2025-03-04,62,pv,144,1,4.7790592501528515,5617213.371257679,14033.10543652669,293637.40229999996,197.5055092631328,97.4521210869909,32.929407302535,187.85276866497927,195.17665792595415,53.831270052296524,790.3057752608398,790.3057752608398,646.7850598413123,1084.3458652962452,37924.08032399319,193.82519165379009
window_42,2025-03-04,62,net,144,1,5.156329624898603,6846672.07055281,22470.21745445553,435779.306,218.0512183485417,156.0431767670523,-33.90255904953535,203.2121160472433,173.63491001454838,-34.55415080074499,813.6614171888483,813.6614171888483,403.132435665817,1149.3835101072311,46396.950313176174,464.3261584166173
window_42,2025-03-05,63,load,144,1,2.1235136494384497,2312533.301065935,15043.834176977249,708440.663,126.72513182151401,104.47107067345311,-18.301029686204018,129.30375301991998,120.30606327957967,-9.574322684073259,439.22471246889637,439.22471246889637,195.5538300375726,334.9276875753207,15724.33134760478,336.7606214419545
window_42,2025-03-05,63,pv,144,1,6.545744679967819,9168955.455804205,20400.32588583985,311657.8309,252.3356926326874,141.66892976277674,-101.29778069965306,244.64997801955627,187.31682418372858,-83.31517765224918,2431.1467367916734,2431.1467367916734,1607.4357647064412,10261.240374675004,53412.06140174309,581.7048539958599
window_42,2025-03-05,63,net,144,1,6.718577928868843,11144763.08612623,28784.54254224596,428432.07070000004,278.19810944378975,199.89265654337473,82.99675101344903,276.226741814258,246.74391098279688,73.74085496817594,1991.9220243227767,1991.9220243227767,1554.8311679130923,6888.460678788452,70505.72741931035,337.20221301362784
window_42,2025-03-06,64,load,144,1,2.3908057031657997,3058060.8871535277,16880.082631522964,706041.5913,145.72760184181362,117.22279605224281,-25.05393893560333,149.88873265658876,145.12545095623705,-10.851402003843734,601.29453445448,601.29453445448,254.61542051711697,627.6998561889405,20608.834082377227,379.3279886176677
window_42,2025-03-06,64,pv,144,1,4.248645426539136,3533835.8197850273,13187.696261836452,310397.66650000005,156.65416217351174,91.58122404053091,7.597439682290368,165.1438304842812,176.11711661311168,-70.94123622792421,182.33855237496883,182.33855237496883,311.818735274559,57.72108972604037,24482.805436558872,540.9024118676269
window_42,2025-03-06,64,net,144,1,6.03534029807887,8111086.478648254,26027.122183206717,431245.3134,237.3330769931939,180.74390405004664,-32.65137861789369,248.72166861603196,263.7864914796956,60.08983422408047,783.6330868294485,783.6330868294485,512.0974154068095,1066.1125256490454,55260.87690940828,408.6688347123575
window_42,2025-03-07,65,load,144,1,4.604203664824313,4290853.468312571,19801.858973041286,430082.16870000004,172.61979472224039,137.51290953500893,44.21274697111761,172.0558677611358,171.4572284463555,42.93881037681113,1061.1059273068227,1061.1059273068227,1068.90468686786,1954.7669947320694,27842.826535216343,276.38799465286735
window_42,2025-03-07,65,pv,144,1,4.221067700356371,4656738.904773999,12855.196487044694,304548.4555,179.82898714191242,89.27219782669926,4.824886160008554,171.20599590303004,109.96484518791584,39.643932134662,115.7972678402053,115.7972678402053,159.63825904935476,23.279526457042092,32315.185090029056,58.519987275961626
window_42,2025-03-07,65,net,144,1,8.105375492230428,10424867.093369648,26923.86689125195,332172.97479999997,269.0630230459447,186.9712978559163,39.38786081110905,253.8179192828203,202.5132553213762,3.2948782421491263,945.3086594666171,945.3086594666171,1046.810861656339,1551.4035792753,70843.50679134724,435.1557946228857
window_42,2025-03-08,66,load,144,1,4.253334256123688,3494662.619043602,18462.374401606794,434068.26950000005,155.78347283978815,128.21093334449162,-107.46975597128059,154.02803883268217,111.8810082665793,-59.601548258609924,2579.2741433107344,2579.2741433107344,1603.3443009028936,11549.7484485266,12718.741961498416,453.41573221376115
window_42,2025-03-08,66,pv,144,1,6.583704315395976,8970419.83081396,21047.406956783707,319689.43240000005,249.58882618905494,146.16254831099798,-146.14255022947333,267.5953414285156,303.118286114151,-185.34963007595923,3507.42120550736,3507.42120550736,2286.6172468443488,21357.644987574135,40936.93717085614,1112.0977804557554
window_42,2025-03-08,66,net,144,1,7.130682460838274,7351578.062378395,24767.151053714842,347332.12690000003,225.94828043865107,171.99410453968642,38.67279425819275,237.25485571873375,301.98889952819894,125.74808181734933,928.147062196626,928.147062196626,831.6851868782416,1495.5850157365062,49557.04041744679,284.6986445496234
window_42,2025-03-09,67,load,144,1,2.4813742781154557,3441063.7541953567,17522.420964941375,706157.919,154.58420382044568,121.68347892320399,-62.66834527577031,154.54166606694574,154.15953431651462,-42.995643942728684,1504.0402866184875,1504.0402866184875,1062.0440629378513,3927.3214996031625,19968.954571197923,487.63973174596714
window_42,2025-03-09,67,pv,144,1,6.584827473148491,16521272.923327856,21476.86051089098,326156.7687,338.71973955994144,149.14486465896513,-130.40704075950862,318.441914176565,155.0167615259446,-39.937638064949056,3129.768978228207,3129.768978228207,1998.608564281039,17005.996279652143,97725.0656879024,366.6633714562281
window_42,2025-03-09,67,net,144,1,7.425576705316046,20236472.724589296,32073.650655787853,431934.8103,374.8747265253096,222.73368510963786,67.73869548373828,347.5261103907759,218.48351798679363,-3.0580058777796038,1625.728691609719,1625.728691609719,1172.6250522927874,4588.530865838626,135942.52972158705,510.1858680476491
