name,fold_month,date,day,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
extra_trees_min_samples_leaf_8,7,2025-07-03,183,net,144,1,7.456991217353222,15395739.144499213,36956.55784442686,495596.1026,326.9783711044714,256.6427628085199,-102.47426767249159,337.0808050542008,365.3124960237297,-184.17753522303522,2459.3824241397983,2459.3824241397983,1340.8592504184694,10500.975535013455,96413.87963511997,1392.8725018852865
extra_trees_min_samples_leaf_8,7,2025-07-04,184,load,144,1,6.827158158403053,14297701.0568889,39240.48388019216,574770.3944999999,315.1025081982681,272.5033602791122,-239.04414910580212,326.1110589331776,348.5513538394599,-294.79084947329216,5737.059578539251,5737.059578539251,3405.141199444226,57142.105221716956,42147.48545112262,1775.2807499857365
extra_trees_min_samples_leaf_8,7,2025-07-04,184,pv,144,1,11.385114461867618,51993871.468269035,45709.54839479134,401485.1897,600.8898000989694,317.4274194082732,-313.36647545452803,527.8475160226068,320.7457400850241,-206.7319769046403,7520.795410908672,7520.795410908672,5102.10632526912,98198.54793879332,262870.0039241861,1260.8234121404737
extra_trees_min_samples_leaf_8,7,2025-07-04,184,net,144,1,11.748169082897203,38818649.389018305,49156.34593613591,418417.07920000004,519.2051175502846,341.36351344538826,74.32232634872591,453.5032373646035,289.1742247261422,-88.05887256865176,1783.7358323694218,1783.7358323694218,1893.3180662250875,5523.808193886517,264050.14589651837,939.1104019623936
extra_trees_min_samples_leaf_8,7,2025-07-05,185,load,144,1,6.469117660881515,13580338.272256535,37212.75896702205,575237.0093999999,307.09592095703283,258.42193727098646,-228.3643271884815,306.12247340035253,309.25774256267016,-240.91120557981347,5480.743852523556,5480.743852523556,2907.474149440784,52150.26593224783,42157.638736200315,1523.8620852278382
extra_trees_min_samples_leaf_8,7,2025-07-05,185,pv,144,1,6.621484012017777,14133444.652623696,26651.2433563904,402496.5296,313.2872822167789,185.07807886382224,-95.70796237289034,330.3807011312642,318.8531274630405,-135.6696214119373,2296.991096949368,2296.991096949368,1797.8779211828592,9160.014061570593,88988.90713720507,1053.380754887664
extra_trees_min_samples_leaf_8,7,2025-07-05,185,net,144,1,10.621807450483576,20912818.6662999,45153.80900630948,425104.7594,381.08779487784756,313.56811809937136,-132.65636481559116,396.38993074024273,421.0773482727913,-105.24158416787617,3183.7527555741876,3183.7527555741876,1382.31594876809,17597.71112608721,127630.19627877319,1460.9435926632386
extra_trees_min_samples_leaf_8,7,2025-07-06,186,load,144,1,3.237581981945718,7865602.370742541,27437.45339606562,847467.4479,233.71401046088803,190.53787080601126,-74.30080593627277,221.5118679706426,202.8507478589365,-73.19054831273553,1783.2193424705465,1783.2193424705465,1100.373126699529,5520.609762779666,49101.628922932425,734.2074700297599
extra_trees_min_samples_leaf_8,7,2025-07-06,186,pv,144,1,7.538614030382153,16160011.52944238,27795.13819913788,368703.5586,334.9959735396745,193.0217930495686,121.57734538595984,346.12350891555735,265.5442104991802,101.19561840735174,2917.856289263036,2917.856289263036,1744.4010618762204,14781.050911096972,97441.25137669733,158.2771636179642
extra_trees_min_samples_leaf_8,7,2025-07-06,186,net,144,1,8.473456419277245,21013623.842011288,42896.07732098453,506240.6083,382.00516141447696,297.88942584017036,-195.8781513222326,389.78820042076165,351.884188699078,-174.3861667200873,4701.075631733583,4701.075631733583,2626.757694462814,38368.250165415455,107559.69318188516,1300.6265220985576
extra_trees_min_samples_leaf_8,7,2025-07-07,187,load,144,1,2.7034678506528595,5851703.699630368,22951.69494599878,848972.3648999999,201.58579128359497,159.38677045832486,-9.38855854965161,197.71566912297078,229.0987371065822,29.983122935215405,225.32540519163862,225.32540519163862,605.0187324257122,88.14503164023633,40548.68621579287,453.9086052150501
extra_trees_min_samples_leaf_8,7,2025-07-07,187,pv,144,1,9.826919159433524,27844711.83143693,40144.48482362229,408515.4683,439.7340723493901,278.78114460848815,-267.12142385680943,470.7508716697365,529.1313353443535,-337.94585181070454,6410.914172563426,6410.914172563426,4139.326230251697,71353.85508328924,122012.1993016894,2038.765699269163
extra_trees_min_samples_leaf_8,7,2025-07-07,187,net,144,1,11.171692748369717,37471769.70003824,53707.440548618004,480745.77199999994,510.118244054192,372.9683371431806,257.73286530715785,544.9675759833893,622.9471253243471,367.92897474591996,6185.588767371788,6185.588767371788,3822.08608919259,66426.22985943758,193794.3930574947,199.02448106210295
extra_trees_min_samples_leaf_8,7,2025-07-08,188,load,144,1,4.785437893654202,17804274.91102411,40566.700745960145,847711.362,351.6259347562733,281.71319962472325,196.2089004776812,324.91795425476624,302.97338914063096,160.82001491789262,4709.013611464349,4709.013611464349,2632.6682268626982,38497.93262666061,85142.86536656236,275.969297809602
extra_trees_min_samples_leaf_8,7,2025-07-08,188,pv,144,1,7.041975654824242,17760834.552988756,27765.31568085895,394283.0399,351.1967096090163,192.81469222818714,-25.207868930550703,331.0914051538217,187.0883161629138,85.81896873454212,604.9888543332169,604.9888543332169,692.9152670797579,635.4366560198234,122703.69218417989,95.38463026488512
extra_trees_min_samples_leaf_8,7,2025-07-08,188,net,144,1,11.66077995635579,37423895.44386877,60042.15640287295,514906.8641,509.7922741712003,416.95941946439547,221.41676940823194,466.2381516585735,320.8691765130727,75.00104618335051,5314.002465797566,5314.002465797566,2955.4542529530895,49025.385775178154,210862.77702946615,633.0370608932494
extra_trees_min_samples_leaf_8,7,2025-07-09,189,load,144,1,4.035252854209297,11909626.26192932,34039.14260952233,843544.2298,287.5860530868365,236.3829347883495,152.36697157164042,274.3634987600675,272.7968264564104,180.45594156931372,3656.8073177193705,3656.8073177193705,2067.4007951770254,23215.69402591308,59490.04390415164,149.15141062509096
extra_trees_min_samples_leaf_8,7,2025-07-09,189,pv,144,1,5.529406593574938,11543300.544197304,22072.94211714754,399191.87970000005,283.12860917735514,153.28432025796903,-48.43163662997219,288.6391534248279,247.8933929596079,-62.87293683102757,1162.3592791193325,1162.3592791193325,694.4288962250102,2345.623426657664,77816.18590804584,553.5460168323222
extra_trees_min_samples_leaf_8,7,2025-07-09,189,net,144,1,9.767953286754993,23133036.690065682,47734.700813829986,488686.8253,400.8067965060674,331.49097787381936,200.79860820161264,399.36337224430673,407.1191117638722,243.3288784003413,4819.166596838703,4819.166596838703,2618.0190200912925,40320.08105570474,120326.00706975142,277.22802671565404
extra_trees_min_samples_leaf_8,7,2025-07-10,190,load,144,1,3.9752670769368965,12235324.418743737,33502.80570098158,842781.2534999999,291.49190500890484,232.6583729234832,52.12662713314009,277.7548455152387,253.46870025024623,94.32924949208524,1251.0390511953622,1251.0390511953622,897.2162330753083,2717.1852562774166,82250.34542944298,350.6679373922555
extra_trees_min_samples_leaf_8,7,2025-07-10,190,pv,144,1,4.4052788194203565,10321098.317844262,17870.432613963323,405659.5132,267.72055183328473,124.10022648585641,-70.77606699937195,237.17299893495698,107.80012480928157,6.901775113328335,1698.625607984927,1698.625607984927,1213.2524931874843,5009.251659899587,66665.0422140189,148.94484854842872
extra_trees_min_samples_leaf_8,7,2025-07-10,190,net,144,1,8.891744732533896,22081906.345188037,44517.49102641447,500660.92050000007,391.5949078340825,309.14924323898936,122.90269413251205,363.6933655476115,260.8718811906724,87.4274743787569,2949.664659180289,2949.664659180289,1906.8584493805724,15105.072225029813,138241.49961655377,403.3798163144097
extra_trees_min_samples_leaf_8,7,2025-07-11,191,load,144,1,7.275746173284603,19798089.65463032,41358.7266827471,568446.5304,370.79203566515633,287.2133797412993,232.47628957377978,412.09537190695283,513.8601949039828,363.14397583035037,5579.4309497707145,5579.4309497707145,2865.1676597304963,54045.22521399191,83441.50849871866,126.5962640190625
extra_trees_min_samples_leaf_8,7,2025-07-11,191,pv,144,1,11.298013021217516,43760675.9067526,42179.308962764946,373333.8675,551.2654375940704,292.9118677969788,231.03576829672207,518.2589581546545,338.8207581522607,120.50871743218305,5544.85843912133,5544.85843912133,4037.2972332761615,53377.52623245664,250516.05645332526,185.18269512755433
extra_trees_min_samples_leaf_8,7,2025-07-11,191,net,144,1,18.94940139678367,67436500.93287534,75511.91010487871,398492.3245,684.3310852621549,524.3882646172133,1.4405212770576554,677.8368192412676,628.38258351488,242.63525839816737,34.57251064938373,34.57251064938373,1921.3493452172706,2.0751015496558183,468306.959154529,834.628854607131
extra_trees_min_samples_leaf_8,7,2025-07-12,192,load,144,1,5.007301174305643,10447311.214213073,28637.267492515857,571910.2265999999,269.3525056889654,198.86991314247123,0.6590274423701695,275.29141285312386,244.78324912540916,46.68508796278258,15.81665861688407,15.81665861688407,577.7379228348237,0.4343171697969671,72550.33800375432,479.89669664262175
extra_trees_min_samples_leaf_8,7,2025-07-12,192,pv,144,1,5.006317757459929,8134986.357131991,19294.587268392792,385404.76660000003,237.68247897860837,133.99018936383882,54.85382068948178,240.4373815076928,159.71217361929138,70.71926856120666,1316.4916965475627,1316.4916965475627,803.0169374085237,3008.9416442338193,53484.01916918278,82.92803154350814
extra_trees_min_samples_leaf_8,7,2025-07-12,192,net,144,1,9.497015800323048,19724932.326285824,39004.284729094696,410700.43,370.1063316268964,270.8630883964909,-54.1947932471116,371.5835000030573,290.27998717782174,-24.034180598424086,1300.6750379306784,1300.6750379306784,1148.0524129388334,2937.075615097173,134041.62109522105,802.1269234778401
extra_trees_min_samples_leaf_8,7,2025-07-13,193,load,144,1,3.422621079029262,8544321.011946857,28728.119096533337,839360.1989,243.58892130588427,199.50082705925928,-25.32106225475775,245.15140069653074,220.4456865619654,-70.71046431651861,607.705494114186,607.705494114186,647.3633401066204,641.1561937093176,58694.40638925496,787.1703828982762
extra_trees_min_samples_leaf_8,7,2025-07-13,193,pv,144,1,8.941023840752774,34270577.36973273,37887.93512397906,423753.8765,487.84231122683894,263.11066058318795,-244.03911021869206,464.3744760571499,337.2741886991874,-166.08110454759674,5856.93864524861,5856.93864524861,3906.878643445975,59555.08731633093,178435.03330681307,1076.4880238376347
extra_trees_min_samples_leaf_8,7,2025-07-13,193,net,144,1,9.56706833204145,36560024.32765073,48206.43570794762,503878.869,503.8740495708306,334.7669146385251,218.71804796393428,468.7008652366112,302.31122433600495,95.37064023107814,5249.233151134423,5249.233151134423,3513.039499570473,47837.584505153856,206051.47332575405,462.09245236890894
extra_trees_min_samples_leaf_8,7,2025-07-14,194,load,144,1,3.1667902672508323,7422214.901072452,26802.906582543328,846374.5408000001,227.03118516015672,186.13129571210644,34.682461448849935,217.51411795846406,186.95846915544465,33.91768097204057,832.3790747723984,832.3790747723984,684.8343944544522,1202.873132150962,50340.28590307439,346.63609216712877
extra_trees_min_samples_leaf_8,7,2025-07-14,194,pv,144,1,5.005386922081574,9096807.807172189,20798.80746966325,415528.46550000005,251.34095654846178,144.43616298377256,-95.68186505047066,259.803908900876,246.67372705902397,-96.48726262096199,2296.364761211296,2296.364761211296,1560.9395435392228,9155.01929953648,54017.25713915928,697.1420521054675
extra_trees_min_samples_leaf_8,7,2025-07-14,194,net,144,1,7.277737983112139,12764834.812482271,35144.08195779826,482898.42309999996,297.7325749692055,244.05612470693237,130.36432649932055,298.80430406174224,310.4582236118756,130.4049435930025,3128.7438359836938,3128.7438359836938,1990.3373684778348,16994.85762362145,71649.82857417209,288.4264105502277
extra_trees_min_samples_leaf_8,7,2025-07-15,195,load,144,1,3.2613605961445593,8765111.64767683,27306.42569421897,837270.976,246.71609369201,189.62795620985398,86.82404747137511,233.75069511333646,240.3684740148414,88.26182583585653,2083.777139313003,2083.777139313003,1023.7561566615832,7538.415219311599,53330.41566733306,314.8529347273796
extra_trees_min_samples_leaf_8,7,2025-07-15,195,pv,144,1,8.535360049855363,30981405.04220053,34207.73199370466,400776.6725,463.8411863196202,237.55369440072684,69.73403383286005,419.08030346149985,313.4003163835808,-127.34899348474852,1673.6168119886413,1673.6168119886413,1145.4317506144198,4862.83547460247,210285.81065179015,933.9235981172343
extra_trees_min_samples_leaf_8,7,2025-07-15,195,net,144,1,10.527965007238977,36463240.38799597,49803.22824848328,473056.55189999996,503.20666444201726,345.85575172557833,17.09001363851506,468.4905004886554,410.4711259570907,215.610819320605,410.1603273243615,410.1603273243615,933.9239066441704,292.0685661646308,252924.8785726963,198.23972022747753
extra_trees_min_samples_leaf_8,7,2025-07-16,196,load,144,1,3.652326834315197,10791161.627557486,30759.58952191934,842191.5923,273.74919618803204,213.6082605688843,9.337601089708418,278.68994236898607,255.7908872435694,80.01801981616833,224.10242615300203,224.10242615300203,463.2745744237939,87.19079411052384,74851.43161948312,385.2826101173814
extra_trees_min_samples_leaf_8,7,2025-07-16,196,pv,144,1,4.178112226930757,6222276.4934008345,17104.53181669613,409384.21199999994,207.87076135521005,118.78147094927868,-11.304658101011846,205.05423898071888,177.82129676147198,-70.14276562385696,271.3117944242843,271.3117944242843,412.6351490156682,127.79529478077275,43082.45813161392,503.3445612898534
extra_trees_min_samples_leaf_8,7,2025-07-16,196,net,144,1,8.599649321988029,21106618.372335274,42118.397370787105,489768.7777,382.8494987547623,292.488870630466,20.642259190720253,385.74578709034165,330.6624253393542,150.16078544002528,495.41422057728613,495.41422057728613,684.0585315670373,426.10286449687476,146147.63583227585,339.5744244521305
extra_trees_min_samples_leaf_8,7,2025-07-17,197,load,144,1,3.345112059868929,8482418.829347795,28012.468674266747,837414.9557,242.7049367337122,194.53103246018574,49.07712880263493,231.79221592338348,212.3035892533955,34.512057374860305,1177.8510912632385,1177.8510912632385,740.1011856731282,2408.5645715104192,56497.12174340483,411.4883085818827
extra_trees_min_samples_leaf_8,7,2025-07-17,197,pv,144,1,5.768446817759603,11397484.144419812,23136.805204764583,401092.4593,281.33466805098834,160.67225836642072,58.8749035302289,299.97658204624736,363.7017388191663,229.63360975706414,1412.9976847254936,1412.9976847254936,886.386073066061,3466.2542656937594,75682.94118166604,0.0
extra_trees_min_samples_leaf_8,7,2025-07-17,197,net,144,1,9.195619828889534,25809886.90513814,46152.42867525434,501895.78880000004,423.36193231102624,320.5029769114885,-9.797774727593962,434.93888012412685,476.7696256805342,-195.12155238220373,235.14659346225508,235.14659346225508,476.3384694474151,95.99638961267894,179139.3293405133,1606.8428295547521
extra_trees_min_samples_leaf_8,7,2025-07-18,198,load,144,1,6.95422254329666,18405219.51372403,39095.835174654036,562188.4392,357.51087312256857,271.4988553795419,216.22803493747764,383.11062102537096,396.0652652821174,229.34497449061988,5189.472838499463,5189.472838499463,2913.2265315803024,46754.563092923054,81059.46130793827,216.14905125602021
extra_trees_min_samples_leaf_8,7,2025-07-18,198,pv,144,1,7.724653355614605,19423218.89530818,28932.14460174085,374542.9506,367.2648425193341,200.91767084542255,153.7835368062841,359.8617213926789,364.665025874219,220.60690025548547,3690.8048833508183,3690.8048833508183,2639.3454327249665,23649.37619264974,111234.08835810154,13.6080486573681
extra_trees_min_samples_leaf_8,7,2025-07-18,198,net,144,1,14.760422552525316,36681906.010132365,57663.64396477974,390663.9106,504.713243737171,400.4419719776371,62.444498131193505,523.694073010736,512.6128527466432,8.738074235134414,1498.667955148644,1498.667955148644,1168.8586010446763,3899.3153468566293,250836.14305684032,1284.4929637553998
extra_trees_min_samples_leaf_8,7,2025-07-19,199,load,144,1,4.387956317152744,6567536.293812,24896.69960661673,567387.1344,213.56004057231775,172.89374726817175,-32.498461538427904,204.16253645960154,195.25918612693494,21.75010488899933,779.9630769222698,779.9630769222698,709.7635519576351,1056.1500023646777,44551.74092688532,401.29912040749485
extra_trees_min_samples_leaf_8,7,2025-07-19,199,pv,144,1,4.674512300684646,8265182.827105967,18898.59606903953,404290.22010000004,239.5769249448153,131.2402504794412,-99.46616272126136,230.972307918913,134.4283592447016,-56.869710166916576,2387.1879053102725,2387.1879053102725,1677.219830354834,9893.517526492442,47503.58543952122,388.65472584140184
extra_trees_min_samples_leaf_8,7,2025-07-19,199,net,144,1,7.841558639830968,13240551.40533043,33181.35640489426,423147.4625,303.22973740734597,230.42608614509902,66.96770118283345,298.26501724893683,194.64803262136445,78.61981505591596,1607.2248283880028,1607.2248283880028,1131.5428677219388,4484.673001713273,87463.60064641472,229.94019693290193
extra_trees_min_samples_leaf_8,7,2025-07-20,200,load,144,1,3.2587183314409818,8049027.691368729,27128.935450574958,832503.2326,236.42340331385356,188.3953850734372,10.883839644544045,236.50387115568412,225.5992852824408,33.02473112318575,261.21215146905706,261.21215146905706,336.41810489912876,118.45796540814864,55777.567669096905,446.64967034356204
extra_trees_min_samples_leaf_8,7,2025-07-20,200,pv,144,1,4.717316448965557,7721861.652076408,18867.537526786764,399963.36329999997,231.56864910978476,131.0245661582414,73.79946778300865,217.06413346336913,190.73779697226203,-3.19696468604716,1771.1872267922074,1771.1872267922074,1283.7006499457061,5446.361445055332,48177.677805475294,342.52797722475503
extra_trees_min_samples_leaf_8,7,2025-07-20,200,net,144,1,7.899239553810177,16464972.77561699,37597.152212396584,475959.13450000004,338.14211320029693,261.0913348083096,-62.915628138464626,328.0436008418251,294.6221040385031,36.22169580923292,1509.975075323151,1509.975075323151,1304.2529530207378,3958.376264057562,110381.71245550488,655.9763379853347
extra_trees_min_samples_leaf_8,7,2025-07-21,201,load,144,1,3.2881918013009583,8259711.905141821,27313.592700920763,830656.9188000001,239.49762097435072,189.6777270897275,110.03225427846384,248.13348712459887,272.117991405146,120.70749009513023,2640.7741026831322,2640.7741026831322,1368.1652801608482,12107.096981600524,45252.01347077324,301.15911902390536
extra_trees_min_samples_leaf_8,7,2025-07-21,201,pv,144,1,6.898483358782174,13229146.27821365,26677.706035304403,386718.4227,303.09911147425635,185.2618474673917,111.51642867828332,297.2296870088533,209.5961336278345,45.871289742105134,2676.3942882787996,2676.3942882787996,1585.5169601940254,12435.91386515865,79433.15751132503,293.98065916059676
extra_trees_min_samples_leaf_8,7,2025-07-21,201,net,144,1,7.899901891709181,16740332.294183496,38446.90274388998,486675.6989,340.9579264344745,266.99238016590266,-1.4841743998194943,339.3522151791249,292.3851429385025,74.83620035302503,35.62018559566786,35.62018559566786,486.2864774689476,2.202773649079556,116250.10482484743,431.4075105411118
extra_trees_min_samples_leaf_8,7,2025-07-22,202,load,144,1,2.91810066663223,6385195.053755004,24427.10415108099,837089.1529,210.57452912862723,169.6326677158402,-29.919324635143525,206.8766005906734,199.5186514571887,27.394194994610693,718.0637912434446,718.0637912434446,480.15925826351287,895.1659866231062,43446.466331119984,428.34380036708717
extra_trees_min_samples_leaf_8,7,2025-07-22,202,pv,144,1,6.4675746000715035,16045874.878584038,25502.829257032707,394318.2852,333.8108546120596,177.10298095161602,3.432334572382454,326.9119255242102,230.60869432284767,-2.5066372438496125,82.3760297371789,82.3760297371789,229.09338216934069,11.780920616771843,111417.90573621684,415.81222581934645
extra_trees_min_samples_leaf_8,7,2025-07-22,202,net,144,1,7.861087774154335,18530295.043027885,37953.84360118101,482806.5109,358.72357667913525,263.5683583415348,-33.351659207525955,355.97780920479266,293.58720057071775,29.900832238460353,800.439820980623,800.439820980623,589.9106823209498,1112.3331718949507,127570.27129357647,593.481876758086
extra_trees_min_samples_leaf_8,7,2025-07-23,203,load,144,1,2.985714521042547,6598961.194690886,24981.47942572061,836700.2019,214.07036088065905,173.48249601194868,24.445864513037133,208.64787572224873,180.96328032485042,-13.111852783270908,586.7007483128912,586.7007483128912,484.04479780603606,597.6002917897682,45228.51911578583,472.66792087484356
extra_trees_min_samples_leaf_8,7,2025-07-23,203,pv,144,1,6.209470274709299,11591168.187354337,24303.923732662963,391400.9192,283.71503929699253,168.77724814349278,29.62405718258593,279.93849958245784,205.29291699157028,76.09408947898001,710.9773723820623,710.9773723820623,479.1067655860328,877.584763957121,79616.6387593369,172.89022716780119
extra_trees_min_samples_leaf_8,7,2025-07-23,203,net,144,1,8.069156780939075,19136214.342032105,40069.6497665751,496577.90589999995,364.5413246467716,278.2614567123271,-5.178192669548796,361.3112961711573,300.8588596213494,-89.20594226225083,124.27662406917109,124.27662406917109,423.1483439975037,26.813679322968888,132863.5636959,921.9965263559048
extra_trees_min_samples_leaf_8,7,2025-07-24,204,load,144,1,2.670270196571028,5518453.077910429,22254.387100342872,833413.3051,195.7615662453241,154.54435486349217,27.067877685655922,199.0874679616337,210.0670256955501,80.67479002937226,649.6290644557422,649.6290644557422,182.85334408011784,732.6700024056298,37589.92081641679,247.53139178750112
extra_trees_min_samples_leaf_8,7,2025-07-24,204,pv,144,1,6.80896755052422,13706474.276652128,26671.711364085924,391714.4731,308.5187986872397,185.22021780615225,14.445678458965453,325.5043055935482,297.4321164432861,-117.20926698993529,346.6962830151709,346.6962830151709,752.703471559862,208.6776261398185,94975.17151727773,929.1353899876191
extra_trees_min_samples_leaf_8,7,2025-07-24,204,net,144,1,8.203943161032043,19553001.237804934,39808.514678824235,485236.354,368.4897974409737,276.4480186029461,12.622199226690453,379.8302862683665,315.50984949668253,197.88405701930756,302.93278144057086,302.93278144057086,693.5223351823317,159.31991331826507,135625.41090477156,159.79223265266333
extra_trees_min_samples_leaf_8,7,2025-07-25,205,load,144,1,6.032987919963832,12778606.409978423,33430.53792958478,554129.0381,297.89313904740544,232.15651339989432,189.5302949054471,314.1872686008029,343.7648348903004,244.58079636494878,4548.72707773073,4548.72707773073,2681.0412598879116,35921.73268694575,52818.589604571076,123.6894883456085
extra_trees_min_samples_leaf_8,7,2025-07-25,205,pv,144,1,5.518136727753676,9207996.021581044,21801.99932764397,395097.12069999997,252.87233303889738,151.40277310863868,-84.6078081785144,259.1470505369753,151.2264629420068,-9.565382922901923,2030.5873962843455,2030.5873962843455,1216.408598016257,7158.481204772289,56785.93561176275,299.5458737580386
extra_trees_min_samples_leaf_8,7,2025-07-25,205,net,144,1,12.186849794910314,27950960.46601002,50412.135121596904,413660.1006,440.5722325851569,350.0842716777563,274.1381030839615,459.38159775851443,389.0989847909544,254.1461792878507,6579.314474015076,6579.314474015076,3823.5295873842347,75151.6995624727,118952.19256259687,150.66407481599376
extra_trees_min_samples_leaf_8,7,2025-07-26,206,load,144,1,5.178848949380179,8894585.596660092,28956.298206384556,559126.1396,248.5315986597313,201.08540421100386,42.74617658641252,246.39512491298635,254.16301774413157,137.04363296932945,1025.9082380739003,1025.9082380739003,468.678207045172,1827.2356127567616,59940.719919605,230.54537070756388
extra_trees_min_samples_leaf_8,7,2025-07-26,206,pv,144,1,5.270052778159823,9638429.319171071,20464.225747251687,388311.5902,258.71516565266904,142.11267880035894,31.274879493430806,246.42677809690184,180.882641642019,61.74503234073687,750.5971078423394,750.5971078423394,747.3774664189359,978.1180873286187,65955.41885135938,129.46803360869717
extra_trees_min_samples_leaf_8,7,2025-07-26,206,net,144,1,9.687010074731276,19025277.310726736,39453.05922599831,407277.9828,363.4831238510135,273.9795779583216,11.471297092981729,351.60656588924417,284.1604918244609,75.29860062859261,275.3111302315615,275.3111302315615,687.1177897124201,131.59065699545107,131988.39066749578,444.63532588764036
extra_trees_min_samples_leaf_8,7,2025-07-27,207,load,144,1,2.7074071485107174,5659647.178381009,22435.2319619829,828661.1777,198.25010821037066,155.8002219582146,-57.2176194688317,189.17428454376252,170.1968697619253,-57.165347822309386,1373.2228672519607,1373.2228672519607,1034.480454272187,3273.8559776800284,36029.24942774364,595.9349722630458
extra_trees_min_samples_leaf_8,7,2025-07-27,207,pv,144,1,6.3452979337915085,14164455.841546105,24527.75163139197,386550.0389,313.6307967617394,170.33160855133312,97.52912983743532,340.5116068506797,470.27258145095726,265.1701458433377,2340.6991160984476,2340.6991160984476,1795.470842631728,9511.931166847316,88852.34551055619,8.032715880965506
extra_trees_min_samples_leaf_8,7,2025-07-27,207,net,144,1,8.779352854539274,25817039.505503036,43858.680335507364,499566.2102,423.42059062590863,304.5741689965789,-154.746749306267,445.6606671576484,576.8133235717967,-322.33549366564716,3713.921983350408,3713.921983350408,2811.294340141182,23946.556420856643,155338.44014513667,2162.032234698398
extra_trees_min_samples_leaf_8,7,2025-07-28,208,load,144,1,3.0678282064314,7045895.716455679,25443.76922043251,829373.9906,221.20088463719026,176.6928418085591,74.06119987578202,226.24235067408972,250.26641257451814,150.1081175981062,1777.4687970187686,1777.4687970187686,1057.8303605606138,5485.061327040535,43444.77003723502,156.10222840308325
extra_trees_min_samples_leaf_8,7,2025-07-28,208,pv,144,1,8.60480935249449,22316509.66712777,31118.839308908784,361644.72719999996,393.6696096694234,216.103050756311,197.260725203718,379.4874648953336,343.5749975159503,213.33480782210987,4734.257404889232,4734.257404889232,3083.3136974678096,38911.79370789675,116063.96786937941,0.16478170863591643
extra_trees_min_samples_leaf_8,7,2025-07-28,208,net,144,1,8.631987812282937,22154783.007070974,41601.07615949976,481940.85839999997,392.2405636485424,288.8963622187483,-123.19952532793599,385.370064212806,341.9964216834515,-63.22669022400372,2956.7886078704637,2956.7886078704637,2075.616182248774,15178.12304102874,138674.53673029746,968.382649120248
extra_trees_min_samples_leaf_12,7,2025-07-01,181,load,144,1,10.695712757705731,62195904.22254547,90836.66764600918,849281.1063999999,657.2031661103396,630.8101919861749,-630.8101919861749,650.3012812299735,626.3674887815715,-600.6023697888044,15139.444607668198,15139.444607668198,8576.880489942674,397921.49831363483,33994.5032318198,3603.614218732826
extra_trees_min_samples_leaf_12,7,2025-07-01,181,pv,144,1,11.377886305821654,31126150.850037016,42790.1644223556,376081.84219999996,464.9234618165438,297.1539195996917,-291.3053160859483,479.00825812161463,418.6178085456072,-258.5074954973495,6991.327586062758,6991.327586062758,4513.479681176766,84858.78717993424,131295.03816754508,1590.7911934348629
extra_trees_min_samples_leaf_12,7,2025-07-01,181,net,144,1,13.206074732767863,38395582.46583173,64753.78084910012,490333.29099999997,516.3680754520497,449.67903367430637,-339.5048759002267,492.6224847202068,500.4510436037797,-342.0948742914547,8148.117021605441,8148.117021605441,4312.84346000202,115263.56076002833,151372.42858602537,2279.2955809440978
extra_trees_min_samples_leaf_12,7,2025-07-02,182,load,144,1,3.3178419364656273,8221228.455264106,28108.489776236012,847191.9493,238.9390388209248,195.19784566830563,-137.40368108597443,238.74112185759014,255.57656953783186,-101.76498702155234,3297.688346063386,3297.688346063386,1779.0324823417827,18879.771575976167,38212.09269669125,946.216730551053
extra_trees_min_samples_leaf_12,7,2025-07-02,182,pv,144,1,16.7631796354789,78031411.88264304,68689.3666252511,409763.3511,736.128252915602,477.0094904531327,-469.2913974498354,757.1406010103717,776.0507639475251,-497.19671365193426,11262.99353879605,11262.99353879605,7518.990132145732,220234.41572041938,321650.38902015734,3029.323480020208
extra_trees_min_samples_leaf_12,7,2025-07-02,182,net,144,1,15.652254454001607,70996917.73615253,75738.45952155057,483882.1126,702.1639060401095,525.9615244552123,331.88771636386105,722.7053848503983,767.6238891010582,395.43172663038195,7965.305192732664,7965.305192732664,5835.842058917202,110149.45627321868,382884.69467228494,612.6805132998694
extra_trees_min_samples_leaf_12,7,2025-07-03,183,load,144,1,3.0203183612712707,7834793.630247073,25654.379739450844,849393.2318,233.25584472621048,178.15541485729753,-90.30001696178054,243.78547817530563,285.0152966766277,-144.44904296055591,2167.200407082733,2167.200407082733,1145.7018958099613,8154.093063297853,46254.19603564016,1099.5741586590416
extra_trees_min_samples_leaf_12,7,2025-07-03,183,pv,144,1,4.419980826278987,4378298.01459785,16390.64664239266,370830.7182,174.3698578413029,113.8239350166157,16.32607352346671,173.29088807791607,142.56657991708556,44.77738975909245,391.82576456320106,391.82576456320106,279.79934145944554,266.54067669364076,30138.30664690254,151.45767306739268
