name,month,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
penalty_multiplier_0.5,2,load,4032,28,2.7666588746877867,101665800.77913122,503867.4221076936,18212126.7901,158.79147438100716,124.96711857829703,-9.823321290446392,157.0790923209421,151.23676865804532,-18.35614433486009,1715.6769806816674,1047.961993000322,1080.5965291202847,5110.325524376672,20104.40681171738,11354.505131711121
penalty_multiplier_0.5,2,pv,4032,28,5.922339811012383,225751744.96914187,469573.36653222784,7928848.7577,236.6220955730433,116.46164844549301,-35.097322394551114,231.33370483995498,194.8358952152037,-4.18522097846875,2106.8214264980775,1732.4319068885522,1459.9667456336608,7706.070352693392,48283.945760685056,8567.434109676293
penalty_multiplier_0.5,2,net,4032,28,6.483879434508889,305643448.496359,774786.9728862518,11949435.2218,275.3260371094723,192.15946748170927,25.274001104104716,270.18782547869114,243.38310271277123,-14.17092335639134,2560.2756918171867,2033.208541265512,1724.6740394569,11380.22850366315,64424.19820674334,15866.64509301353
penalty_multiplier_0.5,3,load,4464,31,2.62353451013049,94103875.85078983,510115.86077180767,19443840.3155,145.1916573019515,114.27326630192825,-17.44133552662532,145.91922553947452,139.0661718726908,-13.855088861181704,890.9000491377717,699.1302694194143,662.4714746800324,1377.9564193640351,19702.660930723294,11536.016709620126
penalty_multiplier_0.5,3,pv,4464,31,6.797683153799709,441746366.7649019,699205.2242572191,10285934.3167,314.575141161189,156.6319946812767,-16.481143142594618,311.8687036830891,283.8188222286241,2.6784429973026933,2979.1063998906698,2421.768065597399,2052.58370555512,15408.116218523515,83549.40321805846,12638.809927922945
penalty_multiplier_0.5,3,net,4464,31,7.924443189656931,522590434.2651401,995469.7496477054,12562015.0946,342.1516470972579,222.99949588882288,-0.960192384030697,339.6874514095376,312.4380443269236,-16.533531858484395,2973.7268995586314,2322.1528307817935,1986.081905638221,15352.520265900332,101715.22934546618,20302.98470771708
penalty_multiplier_0.5,4,load,4320,30,2.211997021863949,64894138.25695112,419785.26897390065,18977659.7719,122.56341731194969,97.17251596618071,-5.234049468946273,121.86142630498954,118.33061632491012,-0.786985969527036,516.1542337226023,397.58213052137506,356.2381018410532,462.52637671834503,14559.264886464784,8588.150244167975
penalty_multiplier_0.5,4,pv,4320,30,6.535770702264131,503841291.7118855,762808.2411617632,11671282.177900001,341.5112423288735,176.57598175040815,0.6827909423418583,339.41896249409155,303.3673416351255,-5.0312968648055225,2968.200321242188,2318.930514569669,2067.312947607355,15295.508935802474,101334.41970120807,15120.499885293895
penalty_multiplier_0.5,4,net,4320,30,8.389289582198934,580547439.4868945,1010224.1959216223,12041832.4582,366.5869356137873,233.84819350037554,-5.9168404112881285,364.43926761520606,327.5022865605089,4.244310895278488,3062.003584451146,2320.1094465938922,2144.1973862959003,16277.545054152191,118108.43630855487,19014.40830538546
penalty_multiplier_0.5,5,load,4464,31,2.8470750269926506,122103262.66055933,559424.319844286,19649089.487999998,165.3870654566922,125.31906806547624,-6.466746910183825,176.73124559836916,202.75393608575723,-21.16912484931306,903.2900625795273,722.0755005856482,458.85030949892746,1416.5502381161912,25936.33118226,16313.753703166445
penalty_multiplier_0.5,5,pv,4464,31,6.525670405935289,511881485.1940646,817550.7820329212,12528226.6982,338.62780672314193,183.1430963335397,37.30005844043758,339.3589161684545,305.8043632646004,38.54693904899113,2983.580034007545,2098.3130978965246,2045.2557439362722,15454.426769667463,99214.36471645812,12457.99801447615
penalty_multiplier_0.5,5,net,4464,31,9.457241356962284,633513967.1411219,1166061.51646272,12329827.192200001,376.7176811315511,261.2144974154839,-43.766805350621404,382.33745422584343,360.4078715504274,-59.71606389830417,3341.035604864086,2313.408651129784,2100.2175738722103,19379.373112794325,122536.83816433871,30671.482998140797
penalty_multiplier_0.5,6,load,4320,30,3.733198925492466,232323640.35201252,774176.2247032751,20737609.7592,231.90217862679674,179.20745942205443,10.793749337312022,240.83900221804922,263.1361730073849,38.50855746766898,2967.491620822133,2094.370817981,1612.7556830975038,15288.205763280504,38490.41468857424,15039.38273483795
penalty_multiplier_0.5,6,pv,4320,30,8.870111062343433,709672633.1682942,908090.9927731189,10237650.7621,405.30984751503473,210.20624832711084,27.89453997982888,409.38783519445474,378.9129394379845,19.328022856734957,4323.259259721551,3133.880399542094,2900.437793756792,32448.907338139117,131827.1651545216,16795.961686869407
penalty_multiplier_0.5,6,net,4320,30,11.31025686280358,967424904.485983,1415207.5695515987,12512603.2655,473.2239957065745,327.5943448036108,-17.100790642516863,483.42982327537015,476.6202296458133,19.180534610934014,6054.257333800021,4275.636351173182,3680.72578112625,63635.471985887736,160305.47812660833,29564.013607444955
penalty_multiplier_0.5,7,load,4464,31,4.060644203951153,351092830.7274853,967469.7041706543,23825522.6407,280.4457660082029,216.7270842676197,0.27387247264508213,280.4731012753096,282.6417352679387,10.254077419166013,3789.3257361552005,2422.3123234137315,2154.330828503622,24928.801275500264,53721.02639642744,19522.82113973879
penalty_multiplier_0.5,7,pv,4464,31,7.11552847639408,586759752.6925025,865006.8387968978,12156607.0836,362.5501302293574,193.77393342224414,-25.3194042071894,357.3410051254902,312.46439133548205,-15.253402671547118,3735.0234533195326,2708.0343162678714,2517.183241031848,24219.444786192646,107223.15214313137,17623.371294503606
penalty_multiplier_0.5,7,net,4464,31,9.791984100325232,830820162.6739912,1425527.0912449711,14558102.5933,431.4112050459002,319.33850610326414,25.593276679834485,427.5221649113744,400.2996582711724,25.507480090713134,3493.788425730085,2570.665777200797,2254.1697490083516,21191.94021487065,164923.68762428508,25208.35455222757
penalty_multiplier_0.5,8,load,4464,31,3.1259698278432286,174918958.2498145,704020.6199517156,22521670.3527,197.95038380019128,157.71071235477498,19.992055796326966,196.1374454416996,193.34547927002097,28.317870622454933,1257.7971435602576,934.9105735470592,823.7545221726621,2746.620927688097,36437.733518954934,11627.6095951697
penalty_multiplier_0.5,8,pv,4464,31,6.15745325923858,492251640.10730934,801515.2700224624,13016993.167100001,332.0714151432213,179.55091174338315,4.075425001772884,337.45620738760937,327.898073884038,30.499706386039648,2952.270737524339,2264.8048350763065,2040.0166263856338,15131.775186879353,95139.64956834228,13983.335576066174
penalty_multiplier_0.5,8,net,4464,31,8.512988378430894,704913767.4404254,1256809.7361005605,14763437.7052,397.3799066349831,281.5433996641041,15.916630794554086,400.8710353027284,385.04742534023893,-2.1818357635847145,3533.8117550899683,2716.8143102679546,2405.923135710021,21680.252639604245,136230.53755762364,25630.546603952575
penalty_multiplier_0.5,9,load,4320,30,3.715922287404028,217724812.75187403,728139.9169871754,19595133.0698,224.49780001390204,168.5509067099943,-25.058247664410782,229.590001466792,239.87035026541767,-19.863182716701232,3118.695116216527,2199.319241629265,1563.6004266481386,16885.866715126416,33513.395495955534,17814.162861790468
penalty_multiplier_0.5,9,pv,4320,30,6.120148565015029,397470594.6933298,689424.3234137439,11264829.8663,303.32669204166234,159.58896375318145,62.34360585705546,312.3694683993377,313.0826002738579,73.86061051032728,2589.2386323738797,2070.7347349828397,1803.9060752945977,11639.16092947458,80367.92117546288,8514.403308956827
penalty_multiplier_0.5,9,net,4320,30,9.452895585549156,665885437.7487268,1228191.7733029304,12992757.2159,392.6068614110305,284.30365122753017,-87.40185352146624,404.55957251813334,414.4410725341571,-93.72379322702851,4724.919282823285,3495.2606757861936,2738.441130548597,38758.44137013075,115381.70625688933,36390.26775796955
penalty_multiplier_0.5,10,load,4464,31,2.3277273392395927,75349864.5587003,451697.7017368939,19405095.0093,129.92093728858873,101.18676114177731,-1.1386799850655565,136.7446781344003,154.1885795615088,-0.4520634875990506,715.4950682412821,549.5740119823464,408.082359593042,888.7729039541614,15990.677041991243,11024.230231887203
penalty_multiplier_0.5,10,pv,4464,31,5.923342712036732,382957125.94806516,625166.972653503,10554293.4631,292.89569241815656,140.04636484173454,11.720382770650769,289.83205988504517,266.2780014270752,17.550266959817733,3226.990941587569,2399.323712033546,2208.366381926199,18078.941904667066,67708.94473244432,10659.43342322878
penalty_multiplier_0.5,10,net,4464,31,7.033723889619923,453531666.3056427,928851.7011659985,13205688.988400001,318.7437771919255,208.07609793145127,-12.85906275571633,320.00901982118495,306.7333462705942,-18.002330447416785,3589.0342943582214,2672.511058662643,2263.041881014252,22363.1374411101,79234.45805746579,21614.410378339544
penalty_multiplier_0.5,11,load,4320,30,2.215636262825765,61912636.05839119,415182.3234600768,18738740.217699997,119.71478069653799,96.10701931946222,-1.9664941833350411,119.67983479963404,116.74959016891374,-3.70536996705251,464.98583104069394,389.91960127451296,309.68004858601745,375.3677483829944,13956.26096883719,8790.100570450444
penalty_multiplier_0.5,11,pv,4320,30,4.983281086739772,158599692.5188875,399205.9521029885,8010905.7698,191.60608494194412,92.40878520902511,12.140236839260453,188.17436241594123,167.49363621919963,11.451592047269394,1311.4493037636146,963.8926778924996,926.4446623418355,2985.9362436494257,33726.95554313008,6955.11591282395
penalty_multiplier_0.5,11,net,4320,30,5.443534954594107,222038517.13330826,691009.821942077,12694137.6827,226.710839820176,159.9559773014067,-14.1067310225955,223.69779581650883,205.93967677859752,-15.156962014321909,1406.9107488418979,1137.3346979989522,986.6968842196452,3436.454609734149,47961.35028223536,15000.4536872472
penalty_multiplier_0.5,12,load,4464,31,2.720917057294862,123974367.2521061,569814.1650029079,20941989.5206,166.649439467269,127.64654233936108,-5.5823510989591805,164.6809890540364,157.63782396383024,-7.6170180585071545,1721.420048513154,968.3867276850934,1291.157587483114,5144.595457331648,22627.440217423304,11769.147554293011
penalty_multiplier_0.5,12,pv,4464,31,5.010904253503539,112520203.80237693,338625.2793033457,6757767.9032,158.76441302955297,75.85691740666347,-14.295681987665489,157.57498058185274,135.39755379264568,-20.246716621340195,882.4597678208653,690.3660928900146,629.2029701952629,1351.970905941763,23854.167938676725,8089.979689102925
penalty_multiplier_0.5,12,net,4464,31,5.075507441833212,240826412.7956212,747278.0529998996,14723218.5464,232.26831289404572,167.4009975358198,8.713330888706311,230.83437919478425,212.66245594398754,12.629698562833049,1946.7566458218207,1403.4586851463341,1450.6273000935425,6579.620552172614,47368.948622473705,13047.946338270871
penalty_multiplier_0.75,2,load,4032,28,2.7511757351890034,100081078.98144639,501047.6131110872,18212126.7901,157.54902784833033,124.26776118826567,-9.452838656310988,155.7287486179759,149.6885619713063,-18.51520018859601,1653.8978901338942,1023.5977599151203,1044.9997675724221,4748.920539912061,20072.7756360419,11298.385139332868
penalty_multiplier_0.75,2,pv,4032,28,5.9061928143200335,225003209.70479494,468293.0955855806,7928848.7577,236.22948056139876,116.14412092896345,-34.925542018268125,230.84558602430891,193.6095050238424,-2.0388417549514175,2088.284800205654,1708.6895327534596,1448.1823301629522,7571.064942308972,48233.3025439993,8340.52604715722
penalty_multiplier_0.75,2,net,4032,28,6.4666177138733545,304765633.44581,772724.2947607406,11949435.2218,274.93038145010115,191.64789056565988,25.472703361957134,269.6813193033309,242.18106022275586,-16.4763584336446,2544.1355754676956,2018.4342508230761,1713.8874138566707,11237.19761520893,64349.51702908919,15969.683587162866
penalty_multiplier_0.75,3,load,4464,31,2.6228894329986328,94052895.37279928,509990.43300437747,19443840.3155,145.15232341273264,114.24516868377631,-17.702241445902494,145.88774136316556,139.07990392340713,-14.613201634144763,892.4869359567626,701.5233329129774,662.1498017308433,1382.8696716206434,19686.327320493892,11603.15674950211
penalty_multiplier_0.75,3,pv,4464,31,6.81170827438559,443950970.0031097,700647.8389485208,10285934.3167,315.35913205289523,156.95516105477617,-14.45165480258082,312.63866928350376,284.63154885057094,6.683563856988342,2978.20496117441,2411.134856837891,2052.5797396440103,15398.793039520608,84052.58912963478,12306.81609200534
penalty_multiplier_0.75,3,net,4464,31,7.94466267641574,525580649.78690934,998009.7246263976,12562015.0946,343.12913131752055,223.56848669946183,-3.250586643321674,340.66302206437797,313.5900106061712,-21.2967654911331,2981.514452448701,2322.3778364266154,1990.448913323636,15433.035469028611,102304.56528968761,20828.741180171182
penalty_multiplier_0.75,4,load,4320,30,2.21210197816987,64899648.54582829,419805.1872245475,18977659.7719,122.5686207518703,97.17712667234896,-5.41313244132175,121.85999812024234,118.2754973785564,-1.13593593311631,517.2720013472538,398.47885951268375,357.4661730478639,464.53181141978,14558.534981596029,8615.778351800693
penalty_multiplier_0.75,4,pv,4320,30,6.52604677582725,503284285.70552903,761673.3342685434,11671282.177900001,341.32241658212996,176.3132718214221,3.745223545399208,339.36347949374675,303.6326882651281,-0.8234925904648848,2961.841097792387,2299.904121569952,2063.570938886138,15230.039389881955,101270.95267158309,14711.474750206762
penalty_multiplier_0.75,4,net,4320,30,8.383086852021028,580520150.1083975,1009477.2735457649,12041832.4582,366.57831956751596,233.6752948022604,-9.158355986720965,364.5340153585866,327.7482089345864,-0.3124433426514298,3060.5950340248205,2302.1109009187226,2144.180855397293,16262.572851210754,118117.09152573314,19390.776203494064
penalty_multiplier_0.75,5,load,4464,31,2.8477083172323123,122106237.19749007,559548.7556101959,19649089.487999998,165.38907992758882,125.3469434610654,-6.336311043592943,176.7185333458683,202.77224182758508,-20.93105566727639,904.0393476078416,721.055423106664,457.42115953719514,1418.9012882347429,25934.64647105963,16289.862016560468
penalty_multiplier_0.75,5,pv,4464,31,6.546694329249065,514569769.8684659,820184.7068065268,12528226.6982,339.5158402709765,183.7331332451897,38.052509659086944,340.50442571523354,307.81531498796005,40.58948484393206,2998.977529253098,2111.8197788580947,2054.9250161798736,15614.351078064261,99656.65471684295,12372.367244403615
penalty_multiplier_0.75,5,net,4464,31,9.478192077338369,636231231.4778492,1168644.7040806124,12329827.192200001,377.52472428405895,261.7931684768397,-44.38882070267988,383.310363126529,362.0170850791903,-61.52054051120843,3357.7949470859303,2329.2544465832752,2110.6383393875453,19574.282824089947,122950.63462166482,30933.882759719447
penalty_multiplier_0.75,6,load,4320,30,3.7194447067968075,230652008.38721156,771323.9285047426,20737609.7592,231.06637273335733,178.5472056723941,10.600580458985693,239.86405195745664,261.93728729389693,37.67610363266614,2937.6563958122147,2080.12127431843,1589.8552849650862,14982.33524280627,38409.33336534456,15031.24468355362
penalty_multiplier_0.75,6,pv,4320,30,8.852319372847006,709230164.4844868,906269.5417377974,10237650.7621,405.1834759540717,209.78461614300866,25.31669743732698,409.163458787344,378.5078728457862,15.893200292087366,4310.190816736604,3120.7032474701127,2892.616012557476,32253.029299792623,131920.61988643117,17027.382652478667
penalty_multiplier_0.75,6,net,4320,30,11.29849574604007,966471324.3653533,1413735.9476713883,12512603.2655,472.99071235433513,327.25369159059915,-14.716116978341294,483.05313086019163,475.8559573334979,21.782903340578777,6051.17171555215,4290.244288589946,3672.030635654278,63570.62349149019,160149.59048197125,29300.94413274332
penalty_multiplier_0.75,7,load,4464,31,4.0522140444669965,349623011.54391396,965461.1746141093,23825522.6407,279.85811959300247,216.27714485083095,-0.041964338172822545,279.8274152006247,282.13861535450326,9.870663134409014,3795.9590261420108,2430.899694281983,2156.7906690377877,25016.15438914757,53304.41271298369,19525.744001126994
penalty_multiplier_0.75,7,pv,4464,31,7.101180126609538,587957972.0916377,863262.5662906106,12156607.0836,362.9201224147031,193.38319137334466,-25.18648252650527,357.78630436432246,313.0135129927971,-14.99930017677004,3741.5279627490436,2714.4487673305607,2521.561290452271,24303.874125057304,107407.14112844577,17440.62586318619
penalty_multiplier_0.75,7,net,4464,31,9.808099391732576,832486787.4744451,1427873.1719012614,14558102.5933,431.8436935845188,319.86406180583816,25.14451818833245,428.10644138098303,401.21783382163073,24.86996331117907,3510.530072374246,2584.0206442223407,2262.692998088141,21395.52324486793,165093.4524438519,25357.546422566404
penalty_multiplier_0.75,8,load,4464,31,3.1252688971038167,174792253.03384122,703862.7586411845,22521670.3527,197.87867662207262,157.67534915797145,20.508004229359774,196.0670840741719,193.25519706335447,29.226415988736193,1269.4403626610838,944.6106363046346,831.4403039814988,2797.706309640805,36358.264352061975,11536.922011156135
penalty_multiplier_0.75,8,pv,4464,31,6.16091922398403,493000100.8561189,801966.4344165516,13016993.167100001,332.3237738916297,179.65197903596587,4.987528359925443,337.87518968461103,329.12976910520456,32.01333590327462,2937.1095775812064,2249.231902113115,2030.8425686002322,14976.758108887592,95462.33258468744,13854.975897160859
penalty_multiplier_0.75,8,net,4464,31,8.50760888276764,703856635.2015665,1256015.5376094622,14763437.7052,397.08182710835024,281.36548781573975,15.52047586943434,400.6914893090963,385.69939732002933,-2.7869199145384185,3515.97485690275,2703.519364114228,2395.938770016998,21461.943045785272,136212.03437392044,25721.034406692957
penalty_multiplier_0.75,9,load,4320,30,3.7077911529027427,216989064.77782473,726546.610361564,19595133.0698,224.1181612008541,168.1820857318435,-24.625717018882078,229.20761146196395,239.57078041453462,-19.252665523849426,3117.9720903187567,2207.682979703142,1562.2073638703905,16878.03811806722,33350.912061984796,17717.474544050918
penalty_multiplier_0.75,9,pv,4320,30,6.1044546934809,398283841.2535992,687656.4354859886,11264829.8663,303.63684497030056,159.17973043657145,60.19062404751212,312.72610360508156,313.83165552201086,73.09757816893539,2564.1020811242856,2055.337524189102,1790.2548399391806,11414.269934767171,80781.06368875118,8560.727416966447
penalty_multiplier_0.75,9,net,4320,30,9.439259488594768,665580674.6443921,1226420.0683319222,12992757.2159,392.51700678076077,283.89353433609307,-84.81634106639419,404.4765995504082,414.59468665440073,-92.3502436927848,4701.388187244241,3493.796312577327,2724.48549266034,38373.35223465224,115696.24837747555,36218.993142846484
penalty_multiplier_0.75,10,load,4464,31,2.3287228784858267,75448434.7874434,451890.88707348047,19405095.0093,130.00588867577156,101.23003742685495,-1.1595974181622872,136.8355902183063,154.283396441431,-0.544043250757391,715.8384920346526,546.6483615432502,406.75557840210246,889.6262963167455,16011.904794060358,11034.303933704816
penalty_multiplier_0.75,10,pv,4464,31,5.91109700660891,383024636.85904026,623874.5249660239,10554293.4631,292.9215083415149,139.75683803002326,11.585516429846553,289.85326202460783,266.510389014899,18.51959321366363,3225.5353520915105,2395.56921482553,2207.28104280346,18062.63595068074,67740.37409838743,10570.91177287282
penalty_multiplier_0.75,10,net,4464,31,7.0319647849732325,453768797.2935639,928619.399277376,13205688.988400001,318.82709458199696,208.0240589779068,-12.745113848008849,320.038560324295,306.78041477562664,-19.063636464421023,3589.9821705721906,2667.8416429045565,2262.75964975626,22374.951362892738,79275.76487670491,21705.158252067547
penalty_multiplier_0.75,11,load,4320,30,2.2159954947312,61945477.96574052,415249.63899361534,18738740.217699997,119.74652817759721,96.12260161889245,-1.9124861753843179,119.69098111771412,116.68539451948529,-3.720495827207979,463.138529917586,388.5745794079109,308.23816938950966,372.39114217747,13966.839868410614,8788.44723968593
penalty_multiplier_0.75,11,pv,4320,30,4.969691823124159,158266187.79990292,398117.32899993204,8010905.7698,191.40452351067333,92.15678912035465,10.838079345895478,187.89570967033268,167.23524218321012,11.047367766459775,1308.3143092330201,959.9522170238569,924.3226346158043,2971.6776592775595,33664.01396107033,6974.192934231651
penalty_multiplier_0.75,11,net,4320,30,5.436937914897456,221705970.11996722,690172.3846400017,12694137.6827,226.54100383078355,159.76212607407447,-12.750565521279794,223.44804233482205,205.71487664639355,-14.767863593667755,1402.947618331024,1130.650318796369,984.3209150210386,3417.1215621192573,47903.70485453982,14951.638008524562
penalty_multiplier_0.75,12,load,4464,31,2.7197086662190726,123805521.43907611,569561.1038704482,20941989.5206,166.53591742296234,127.58985301757352,-5.3627488980937965,164.4683434202786,157.24284222161216,-6.89746048178059,1729.4401218237124,973.6592284107544,1299.4991163535594,5192.644331551419,22541.567460356313,11680.749058752554
penalty_multiplier_0.75,12,pv,4464,31,5.015379378707736,112599219.57838178,338927.6978780229,6757767.9032,158.8201483165352,75.92466350314133,-14.50616577711339,157.60587531869126,135.4484849195772,-20.38327235943451,887.1312859537898,690.8546194299245,631.8633982376717,1366.3227752049036,23857.516736081336,8120.194427926629
penalty_multiplier_0.75,12,net,4464,31,5.073906692079106,240569753.36555424,747042.3711152216,14723218.5464,232.14451055884618,167.34820141470018,9.143416879019593,230.62795245536134,212.27653627444164,13.485811877653921,1959.1242436815478,1407.869345343852,1460.87617945729,6663.485767674993,47227.58801493125,12941.47975948205
penalty_multiplier_1.25,2,load,4032,28,2.7342998266261773,98408780.62663934,497974.15124664386,18212126.7901,156.22720518380748,123.50549386077476,-8.964741151985105,154.30611163796328,148.09920227470218,-18.800840619037842,1584.827765487955,995.2106746935395,1004.9442800295074,4360.553899759627,20046.38573978386,11256.101854987422
penalty_multiplier_1.25,2,pv,4032,28,5.902915668154528,225652368.0615093,468033.255622549,7928848.7577,236.57000879839848,116.07967649368774,-35.19560799224161,230.90059087939176,192.3060213222768,0.6295881470495875,2074.8932971980335,1685.3591868831268,1440.096480895697,7474.274643675916,48491.094419198416,8066.694265752284
penalty_multiplier_1.25,2,net,4032,28,6.455112357866268,304928092.2061322,771349.4696976362,11949435.2218,275.00364905864154,191.30691212738992,26.230866840256503,269.4908346392776,240.92141422768808,-19.43042876608743,2527.9136572137736,1995.5203394944115,1702.8428456777133,11094.353226263744,64532.65376930476,16121.871376299901
penalty_multiplier_1.25,3,load,4464,31,2.6221149959718724,93998396.66140398,509839.85270555015,19443840.3155,145.11026324632746,114.21143653798167,-18.036478614069164,145.85660697427272,139.10560835703694,-15.653401567049436,894.6768415010655,704.7223166112603,661.6080255301412,1389.6643241637548,19667.324175254696,11694.62376211494
penalty_multiplier_1.25,3,pv,4464,31,6.837538313892618,447625963.2682754,703304.6998461914,10285934.3167,316.6617017396136,157.55033598705006,-11.798073686136469,313.93905322296524,286.0744059315896,12.24640175197213,2980.738964287877,2405.3151819864397,2055.0612270450856,15425.008286847162,84849.62506178084,11868.805521534277
penalty_multiplier_1.25,3,net,4464,31,7.974551522043871,530406753.4592656,1001764.3659258052,12562015.0946,344.70090973592534,224.4095801805119,-6.2384049279327005,342.25219571335896,315.5029465798695,-27.89980331902157,2995.5617341867455,2333.4258655562367,1998.1725673460771,15578.802262715106,103239.91491005945,21556.134977583384
penalty_multiplier_1.25,4,load,4320,30,2.2122964437371877,64909562.516112804,419842.0922382865,18977659.7719,122.57798209117585,97.18566949960336,-5.635166883034023,121.86231208047818,118.21047162436874,-1.5734283000973328,518.4701220812365,399.76031019825695,358.939749668089,466.68622828286846,14558.67546526176,8650.191768716373
penalty_multiplier_1.25,4,pv,4320,30,6.51567997603484,502020920.1717274,760463.3958119533,11671282.177900001,340.8937464020835,176.0331934749892,7.3531941658100575,339.2281218399222,304.3283598262825,4.263335663799637,2948.199984615313,2271.071637014364,2055.5602241245806,15090.074911954394,101118.4714240936,14247.348198120593
penalty_multiplier_1.25,4,net,4320,30,8.37704023905191,580073974.8861454,1008749.1505426278,12041832.4582,366.4374204083101,233.50674781079346,-12.988361048844085,364.6400319053815,328.47751483929227,-5.836763963896962,3054.2516891543078,2282.7580868611035,2141.4167118478836,16195.231563718644,118081.15151177798,19884.24942637864
penalty_multiplier_1.25,5,load,4464,31,2.8491611512902804,122167387.97110035,559834.2242743582,19649089.487999998,165.43048814924254,125.41089253457847,-6.159640826477302,176.73802165488146,202.82670909479236,-20.702519067897832,904.6567707322566,719.2022475293917,455.5330020044643,1420.8400569995047,25946.40635229717,16268.82287044633
penalty_multiplier_1.25,5,pv,4464,31,6.5743252242869135,517532488.13625085,823646.3679756102,12528226.6982,340.4918459569019,184.5085949766152,38.994016059725055,341.74661140366464,310.017418243225,42.892898419516776,3016.639112757983,2133.5291951717786,2066.1567177132247,15798.8047510786,100135.89241206003,12281.060342134328
penalty_multiplier_1.25,5,net,4464,31,9.501877708487585,639317473.1438192,1171565.1014706928,12329827.192200001,378.43926834582635,262.44737936171435,-45.153656886202356,384.3927241116298,363.8554338613628,-63.595417487414586,3376.27351286302,2350.701417175755,2122.4723549658383,19790.317419549297,123425.9624065751,31239.799640320347
penalty_multiplier_1.25,6,load,4320,30,3.700531685266531,228518864.36842442,767401.8199061203,20737609.7592,229.9954027159426,177.63931016345379,10.35021836778489,238.58277936928536,260.2948163726068,36.4331212085291,2897.683679814479,2062.296841264614,1558.464682241813,14577.379701845795,38320.505568622815,15022.770943889584
penalty_multiplier_1.25,6,pv,4320,30,8.838964272868772,709386375.1135318,904902.2932430966,10237650.7621,405.2280950946742,209.468123435902,22.414184337187226,409.064224386661,378.1525404212745,12.018519340874946,4300.482135720831,3116.3363817403933,2887.1647337599516,32107.893402177087,132101.91565188117,17298.21694019598
penalty_multiplier_1.25,6,net,4320,30,11.288427980096277,966209869.7867386,1412476.2080611421,12512603.2655,472.92673013931403,326.96208519933845,-12.063965969402341,482.7738364704593,474.9293642912523,24.41460186765416,6054.8178955909625,4326.346452092252,3664.9859330057748,63647.256508278755,160012.43557198482,29042.259760107645
penalty_multiplier_1.25,7,load,4464,31,4.038924957497534,347320095.2175777,962294.980189458,23825522.6407,278.9349042846922,215.56787190624058,-0.4043174938070156,278.8038920839424,281.2417694348182,9.36428177368041,3808.743537040998,2457.0445299648773,2162.1279362230284,25184.943282902033,52619.73754540838,19511.33230489079
penalty_multiplier_1.25,7,pv,4464,31,7.096336550137667,589479969.4649147,862673.7517301316,12156607.0836,363.389549224889,193.25128847001156,-25.593118841988833,358.41268026010687,313.954764286421,-14.981785604020576,3749.6356896679663,2723.4443030723237,2527.1260503678614,24409.31910630515,107642.64537956282,17324.422448478148
penalty_multiplier_1.25,7,net,4464,31,9.825564502879574,833775739.8468065,1430415.7607000757,14558102.5933,432.1778794660049,320.4336381496585,25.188801348181812,428.63358279254453,402.1805946168395,24.34606737770099,3542.4087004751614,2602.8729340115724,2278.9192116623576,21785.8670159759,164991.85248375675,25506.916649751074
penalty_multiplier_1.25,8,load,4464,31,3.125656707405447,174693515.65361893,703950.0999989115,22521670.3527,197.82277945914953,157.69491487430813,21.299186280777366,196.01519744857913,193.18797535128928,30.560946419172314,1288.889114321856,959.3051045149189,844.1667875659621,2884.0888003773925,36249.76327256592,11410.870209005574
penalty_multiplier_1.25,8,pv,4464,31,6.172003360633751,494299380.10146725,803409.255726878,13016993.167100001,332.7613978095904,179.97519169508914,6.231928662414919,338.5281244618912,330.85051810119313,34.23740544950689,2919.9825604796406,2236.6650641613314,2020.50291752868,14802.600960946587,95927.5469112459,13692.259831946498
penalty_multiplier_1.25,8,net,4464,31,8.505774782327391,702974649.6541638,1255744.7613335154,14763437.7052,396.83296235586766,281.30483004783054,15.067257618362454,400.5855324742335,386.6663115124385,-3.6764590303345535,3498.57171832106,2691.247862474314,2386.9023177270637,21250.007062909674,136226.39294922378,25861.881478407453
penalty_multiplier_1.25,9,load,4320,30,3.696820217278645,216055133.26545122,724396.84092702,19595133.0698,223.63533336654464,167.68445391829167,-23.831428282762506,228.73179374931868,239.25993172845287,-18.251012502386164,3116.8938386137047,2219.661528406288,1560.0624116117697,16866.366668729297,33146.39566123626,17574.01094629424
penalty_multiplier_1.25,9,pv,4320,30,6.103167559871165,399640811.7713984,687511.4420747,11264829.8663,304.1536571690454,159.1461671469213,58.32476008710372,313.2659341884812,314.78152846003485,72.92525660125885,2542.885254486496,2041.6557230433102,1779.2879001489428,11226.155238688978,81283.29193061624,8592.382460635092
penalty_multiplier_1.25,9,net,4320,30,9.428223121400707,665319755.6568236,1224986.1399369426,12992757.2159,392.44006255521214,283.5616064668849,-82.15618836986621,404.39858191376106,414.8391242119839,-91.17626910364503,4677.224197572117,3497.144451338616,2710.549485068075,37979.90658742037,116029.29611091843,36061.48984779446
