beta,date,scope,layer,calls,nodes,overlap_nodes,windows_with_overlap,max_overlap_kwh,expected_overlap_sum_kwh,solver_seconds,scope_label
0.1,2025-12-03,execution,2,144,15444,0,0,0.0,-6.966492238731681e-12,1.1884544939966872,日内滚动·第2层
0.1,2025-12-04,midnight,1,1,360,0,0,0.0,0.0,0.017871291027404368,午夜规划·第1层
0.1,2025-12-04,midnight,2,1,360,0,0,0.0,0.0,0.1106787919998169,午夜规划·第2层
0.1,2025-12-04,execution,1,144,23832,0,0,0.0,-7.579122514774402e-14,0.7626360479043797,日内滚动·第1层
0.1,2025-12-04,execution,2,144,23832,0,0,0.0,0.0,2.21096402942203,日内滚动·第2层
0.1,2025-12-05,midnight,1,1,144,0,0,0.0,0.0,0.004765624995343387,午夜规划·第1层
0.1,2025-12-05,midnight,2,1,144,0,0,0.0,0.0,0.012139749946072698,午夜规划·第2层
0.1,2025-12-05,execution,1,144,18108,0,0,0.0,-3.789561257387201e-14,0.5825945428805426,日内滚动·第1层
0.1,2025-12-05,execution,2,144,18108,0,0,0.0,-4.3465325277121215e-13,1.4487581236753613,日内滚动·第2层
0.1,2025-12-06,midnight,1,1,396,0,0,0.0,0.0,0.01798429200425744,午夜规划·第1层
0.1,2025-12-06,midnight,2,1,396,0,0,0.0,0.0,0.09763316705357283,午夜规划·第2层
0.1,2025-12-06,execution,1,144,26928,0,0,0.0,0.0,0.8360723762307316,日内滚动·第1层
0.1,2025-12-06,execution,2,144,26928,0,0,0.0,-9.757425546943463e-14,2.953679879195988,日内滚动·第2层
0.1,2025-12-07,midnight,1,1,396,0,0,0.0,0.0,0.017547416035085917,午夜规划·第1层
0.1,2025-12-07,midnight,2,1,396,0,0,0.0,0.0,0.09907662495970726,午夜规划·第2层
0.1,2025-12-07,execution,1,144,26604,0,0,0.0,0.0,0.8128022867022082,日内滚动·第1层
0.1,2025-12-07,execution,2,144,26604,0,0,0.0,-5.358727791361823e-13,2.309291122946888,日内滚动·第2层
0.1,2025-12-08,midnight,1,1,288,0,0,0.0,0.0,0.011951499967835844,午夜规划·第1层
0.1,2025-12-08,midnight,2,1,288,0,0,0.0,0.0,0.05682475003413856,午夜规划·第2层
0.1,2025-12-08,execution,1,144,22752,0,0,0.0,-4.704374439914801e-11,0.801818166160956,日内滚动·第1层
0.1,2025-12-08,execution,2,144,22752,0,0,0.0,-4.007461029686965e-12,2.3749084572773427,日内滚动·第2层
0.1,2025-12-09,midnight,1,1,432,0,0,0.0,0.0,0.03093224996700883,午夜规划·第1层
0.1,2025-12-09,midnight,2,1,432,0,0,0.0,0.0,0.12506979203317314,午夜规划·第2层
0.1,2025-12-09,execution,1,144,27900,0,0,0.0,-2.368475785867001e-13,0.8511810022173449,日内滚动·第1层
0.1,2025-12-09,execution,2,144,27900,0,0,0.0,-4.0982644696726255e-13,2.4833482108078897,日内滚动·第2层
0.1,2025-12-10,midnight,1,1,396,0,0,0.0,0.0,0.020117082982324064,午夜规划·第1层
0.1,2025-12-10,midnight,2,1,396,0,0,0.0,0.0,0.10660975007340312,午夜规划·第2层
0.1,2025-12-10,execution,1,144,25560,0,0,0.0,-9.814605178075538e-12,0.7957781592849642,日内滚动·第1层
0.1,2025-12-10,execution,2,144,25560,0,0,0.0,-2.2772591086000634e-12,2.4428538808133453,日内滚动·第2层
0.1,2025-12-11,midnight,1,1,360,0,0,0.0,0.0,0.018604833050630987,午夜规划·第1层
0.1,2025-12-11,midnight,2,1,360,0,0,0.0,-3.3158661002138004e-14,0.09118300001136959,午夜规划·第2层
0.1,2025-12-11,execution,1,144,24048,0,0,0.0,-1.6825037448129494e-11,0.7845382908126339,日内滚动·第1层
0.1,2025-12-11,execution,2,144,24048,0,0,0.0,-2.2556369723638918e-11,2.1706178303575143,日内滚动·第2层
0.1,2025-12-12,midnight,1,1,396,0,0,0.0,0.0,0.017582833068445325,午夜规划·第1层
0.1,2025-12-12,midnight,2,1,396,0,0,0.0,0.0,0.09154558298178017,午夜规划·第2层
0.1,2025-12-12,execution,1,144,25344,0,0,0.0,-1.8947806286936004e-14,0.7867495862301439,日内滚动·第1层
0.1,2025-12-12,execution,2,144,25344,0,0,0.0,-4.21927834815371e-12,2.3370189612032846,日内滚动·第2层
0.1,2025-12-13,midnight,1,1,396,0,0,0.0,0.0,0.01955308299511671,午夜规划·第1层
0.1,2025-12-13,midnight,2,1,396,0,0,0.0,0.0,0.09058558405376971,午夜规划·第2层
0.1,2025-12-13,execution,1,144,25704,0,0,0.0,-1.8947806286936006e-13,0.8019836244639009,日内滚动·第1层
0.1,2025-12-13,execution,2,144,25704,0,0,0.0,-1.3263464400855204e-13,2.5314797091996297,日内滚动·第2层
0.1,2025-12-14,midnight,1,1,432,0,0,0.0,0.0,0.020323417033068836,午夜规划·第1层
0.1,2025-12-14,midnight,2,1,432,0,0,0.0,0.0,0.12620995799079537,午夜规划·第2层
0.1,2025-12-14,execution,1,144,24696,0,0,0.0,0.0,0.7610286674462259,日内滚动·第1层
0.1,2025-12-14,execution,2,144,24696,0,0,0.0,-2.9756174004376625e-12,1.77357670920901,日内滚动·第2层
0.1,2025-12-15,midnight,1,1,360,0,0,0.0,0.0,0.018949124962091446,午夜规划·第1层
0.1,2025-12-15,midnight,2,1,360,0,0,0.0,0.0,0.09635720797814429,午夜规划·第2层
0.1,2025-12-15,execution,1,144,25092,0,0,0.0,-3.088320548186481e-11,0.8298251646338031,日内滚动·第1层
0.1,2025-12-15,execution,2,144,25092,0,0,0.0,-1.6763073580538898e-11,2.39192046248354,日内滚动·第2层
0.1,2025-12-16,midnight,1,1,396,0,0,0.0,0.0,0.022077792091295123,午夜规划·第1层
0.1,2025-12-16,midnight,2,1,396,0,0,0.0,0.0,0.11896024993620813,午夜规划·第2层
0.1,2025-12-16,execution,1,144,26100,0,0,0.0,0.0,0.8154457461787388,日内滚动·第1层
0.1,2025-12-16,execution,2,144,26100,0,0,0.0,-4.659948749463285e-12,2.435953085660003,日内滚动·第2层
0.1,2025-12-17,midnight,1,1,360,0,0,0.0,-2.999934056534862e-13,0.020148542011156678,午夜规划·第1层
0.1,2025-12-17,midnight,2,1,360,0,0,0.0,0.0,0.08725883299484849,午夜规划·第2层
0.1,2025-12-17,execution,1,144,24624,0,0,0.0,-3.789561257387201e-14,0.767244124552235,日内滚动·第1层
0.1,2025-12-17,execution,2,144,24624,0,0,0.0,0.0,2.1438920373329893,日内滚动·第2层
0.1,2025-12-18,midnight,1,1,468,0,0,0.0,0.0,0.028776707942597568,午夜规划·第1层
0.1,2025-12-18,midnight,2,1,468,0,0,0.0,0.0,0.14652883389499038,午夜规划·第2层
0.1,2025-12-18,execution,1,144,26100,0,0,0.0,0.0,1.0020939987152815,日内滚动·第1层
0.1,2025-12-18,execution,2,144,26100,0,0,0.0,-1.4169690300669703e-11,2.774313378962688,日内滚动·第2层
0.1,2025-12-19,midnight,1,1,468,0,0,0.0,0.0,0.020893207984045148,午夜规划·第1层
0.1,2025-12-19,midnight,2,1,468,0,0,0.0,0.0,0.12801137496717274,午夜规划·第2层
0.1,2025-12-19,execution,1,144,27036,0,0,0.0,-1.8947806286936004e-14,0.8252540436806157,日内滚动·第1层
0.1,2025-12-19,execution,2,144,27036,0,0,0.0,-2.7640387746934396e-12,2.2320727481273934,日内滚动·第2层
0.1,2025-12-20,midnight,1,1,360,0,0,0.0,0.0,0.016189625021070242,午夜规划·第1层
0.1,2025-12-20,midnight,2,1,360,0,0,0.0,0.0,0.07397475000470877,午夜规划·第2层
0.1,2025-12-20,execution,1,144,24156,0,0,0.0,-3.789561257387201e-14,0.759779496002011,日内滚动·第1层
0.1,2025-12-20,execution,2,144,24156,0,0,0.0,-1.8947806286936004e-14,2.080171541776508,日内滚动·第2层
0.1,2025-12-21,midnight,1,1,360,0,0,0.0,0.0,0.019996457966044545,午夜规划·第1层
0.1,2025-12-21,midnight,2,1,360,0,0,0.0,0.0,0.08664416708052158,午夜规划·第2层
0.1,2025-12-21,execution,1,144,23832,0,0,0.0,0.0,0.7820948712760583,日内滚动·第1层
0.1,2025-12-21,execution,2,144,23832,0,0,0.0,-2.8540461747223203e-12,2.200054793502204,日内滚动·第2层
0.1,2025-12-22,midnight,1,1,288,0,0,0.0,0.0,0.01503250002861023,午夜规划·第1层
0.1,2025-12-22,midnight,2,1,288,0,0,0.0,0.0,0.06121029192581773,午夜规划·第2层
0.1,2025-12-22,execution,1,144,22608,0,0,0.0,0.0,0.7264958345331252,日内滚动·第1层
0.1,2025-12-22,execution,2,144,22608,0,0,0.0,0.0,1.9568682496901602,日内滚动·第2层
0.1,2025-12-23,midnight,1,1,432,0,0,0.0,0.0,0.021897541009820998,午夜规划·第1层
0.1,2025-12-23,midnight,2,1,432,0,0,0.0,0.0,0.12520579108968377,午夜规划·第2层
0.1,2025-12-23,execution,1,144,26424,0,0,0.0,0.0,0.8005536221899092,日内滚动·第1层
0.1,2025-12-23,execution,2,144,26424,0,0,0.0,-4.089116646344414e-12,2.267000840860419,日内滚动·第2层
0.1,2025-12-24,midnight,1,1,468,0,0,0.0,0.0,0.027672915952280164,午夜规划·第1层
0.1,2025-12-24,midnight,2,1,468,0,0,0.0,0.0,0.14277083310298622,午夜规划·第2层
0.1,2025-12-24,execution,1,144,27792,0,0,0.0,0.0,0.8470401203958318,日内滚动·第1层
0.1,2025-12-24,execution,2,144,27792,0,0,0.0,-1.173999300763687e-11,2.308814467745833,日内滚动·第2层
0.1,2025-12-25,midnight,1,1,396,0,0,0.0,0.0,0.022422124980948865,午夜规划·第1层
0.1,2025-12-25,midnight,2,1,396,0,0,0.0,0.0,0.1081721669761464,午夜规划·第2层
0.1,2025-12-25,execution,1,144,24084,0,0,0.0,-1.1368683772161603e-13,0.7601372061762959,日内滚动·第1层
0.1,2025-12-25,execution,2,144,24084,0,0,0.0,-3.611397654627581e-12,2.130700330832042,日内滚动·第2层
0.1,2025-12-26,midnight,1,1,360,0,0,0.0,0.0,0.013610917027108371,午夜规划·第1层
0.1,2025-12-26,midnight,2,1,360,0,0,0.0,0.0,0.07450724998489022,午夜规划·第2层
0.1,2025-12-26,execution,1,144,24300,0,0,0.0,0.0,0.7742627081461251,日内滚动·第1层
0.1,2025-12-26,execution,2,144,24300,0,0,0.0,-1.06946616796028e-12,2.2466402478748932,日内滚动·第2层
0.1,2025-12-27,midnight,1,1,360,0,0,0.0,0.0,0.0157183330738917,午夜规划·第1层
0.1,2025-12-27,midnight,2,1,360,0,0,0.0,0.0,0.0800043330527842,午夜规划·第2层
0.1,2025-12-27,execution,1,144,21960,0,0,0.0,-3.789561257387201e-14,0.6971170349279419,日内滚动·第1层
0.1,2025-12-27,execution,2,144,21960,0,0,0.0,-3.789561257387201e-14,1.8692594186868519,日内滚动·第2层
0.1,2025-12-28,midnight,1,1,360,0,0,0.0,-3.230698214729852e-13,0.018316042027436197,午夜规划·第1层
0.1,2025-12-28,midnight,2,1,360,0,0,0.0,0.0,0.0918167500058189,午夜规划·第2层
0.1,2025-12-28,execution,1,144,24660,1,1,748.5597965942674,748.5597965942663,0.8602558020502329,日内滚动·第1层
0.1,2025-12-28,execution,2,144,24660,0,0,0.0,-9.937712817558826e-14,2.463047052384354,日内滚动·第2层
0.1,2025-12-29,midnight,1,1,360,0,0,0.0,0.0,0.019747332902625203,午夜规划·第1层
0.1,2025-12-29,midnight,2,1,360,0,0,0.0,0.0,0.09227795794140548,午夜规划·第2层
0.1,2025-12-29,execution,1,144,25380,0,0,0.0,0.0,0.7824694983428344,日内滚动·第1层
0.1,2025-12-29,execution,2,144,25380,0,0,0.0,-2.3591087968683784e-12,2.0755923744291067,日内滚动·第2层
0.1,2025-12-30,midnight,1,1,360,0,0,0.0,0.0,0.020727040944620967,午夜规划·第1层
0.1,2025-12-30,midnight,2,1,360,0,0,0.0,0.0,0.0942490000743419,午夜规划·第2层
0.1,2025-12-30,execution,1,144,24228,0,0,0.0,-3.019878516330935e-12,0.7670429555000737,日内滚动·第1层
0.1,2025-12-30,execution,2,144,24228,0,0,0.0,-1.0105830016608893e-11,2.2218975423602387,日内滚动·第2层
0.1,2025-12-31,midnight,1,1,396,0,0,0.0,0.0,0.02183654101099819,午夜规划·第1层
0.1,2025-12-31,midnight,2,1,396,0,0,0.0,-4.736951571734001e-15,0.10303275007754564,午夜规划·第2层
0.1,2025-12-31,execution,1,144,25272,0,0,0.0,-3.789561257387201e-14,0.7909008774440736,日内滚动·第1层
0.1,2025-12-31,execution,2,144,25272,0,0,0.0,-2.8421709430404004e-14,2.21522037696559,日内滚动·第2层
0.01,2025-02-01,midnight,1,1,144,0,0,0.0,0.0,0.004718582960776985,午夜规划·第1层
0.01,2025-02-01,midnight,2,1,144,0,0,0.0,0.0,0.012752957991324365,午夜规划·第2层
0.01,2025-02-01,execution,1,144,10440,1,1,427.61447817738497,427.61447817736956,0.277225747006014,日内滚动·第1层
0.01,2025-02-01,execution,2,144,10440,0,0,0.0,-9.60891591942454e-11,0.47343028942123055,日内滚动·第2层
0.01,2025-02-02,midnight,1,1,144,0,0,0.0,0.0,0.003983167000114918,午夜规划·第1层
0.01,2025-02-02,midnight,2,1,144,0,0,0.0,0.0,0.014940875000320375,午夜规划·第2层
0.01,2025-02-02,execution,1,144,10440,0,0,0.0,-5.0290022609499945e-11,0.26906592037994415,日内滚动·第1层
0.01,2025-02-02,execution,2,144,10440,0,0,0.0,-3.7894613205613085e-11,0.4633469565305859,日内滚动·第2层
0.01,2025-02-03,midnight,1,1,144,0,0,0.0,0.0,0.0039344580145552754,午夜规划·第1层
0.01,2025-02-03,midnight,2,1,144,0,0,0.0,0.0,0.013333417009562254,午夜规划·第2层
0.01,2025-02-03,execution,1,144,10440,0,0,0.0,-3.789561257387201e-14,0.32315532804932445,日内滚动·第1层
0.01,2025-02-03,execution,2,144,10440,0,0,0.0,-3.5581628575034136e-11,0.5564648755826056,日内滚动·第2层
0.01,2025-02-04,midnight,1,1,144,0,0,0.0,0.0,0.006594709004275501,午夜规划·第1层
0.01,2025-02-04,midnight,2,1,144,0,0,0.0,0.0,0.022651041042990983,午夜规划·第2层
0.01,2025-02-04,execution,1,144,10440,0,0,0.0,-2.7444108529475807e-12,0.5121874617179856,日内滚动·第1层
0.01,2025-02-04,execution,2,144,10440,0,0,0.0,-4.7957884191604694e-11,0.9338234643219039,日内滚动·第2层
0.01,2025-02-05,midnight,1,1,180,0,0,0.0,0.0,0.007901292061433196,午夜规划·第1层
0.01,2025-02-05,midnight,2,1,180,0,0,0.0,0.0,0.03213483397848904,午夜规划·第2层
0.01,2025-02-05,execution,1,144,14652,0,0,0.0,-1.1368683772161603e-13,0.48719786782748997,日内滚动·第1层
0.01,2025-02-05,execution,2,144,14652,0,0,0.0,0.0,1.1019825817784294,日内滚动·第2层
0.01,2025-02-06,midnight,1,1,252,0,0,0.0,0.0,0.009556166012771428,午夜规划·第1层
0.01,2025-02-06,midnight,2,1,252,0,0,0.0,0.0,0.04761420900467783,午夜规划·第2层
0.01,2025-02-06,execution,1,144,17064,0,0,0.0,-1.5158245029548803e-13,0.5500710847554728,日内滚动·第1层
0.01,2025-02-06,execution,2,144,17064,0,0,0.0,0.0,1.3575504168402404,日内滚动·第2层
0.01,2025-02-07,midnight,1,1,216,0,0,0.0,0.0,0.00737766595557332,午夜规划·第1层
0.01,2025-02-07,midnight,2,1,216,0,0,0.0,0.0,0.03133658296428621,午夜规划·第2层
0.01,2025-02-07,execution,1,144,20340,0,0,0.0,0.0,0.7193179245805368,日内滚动·第1层
0.01,2025-02-07,execution,2,144,20340,0,0,0.0,0.0,1.9342676567612216,日内滚动·第2层
0.01,2025-02-08,midnight,1,1,324,0,0,0.0,0.0,0.012865792028605938,午夜规划·第1层
0.01,2025-02-08,midnight,2,1,324,0,0,0.0,0.0,0.06492891698144376,午夜规划·第2层
0.01,2025-02-08,execution,1,144,19368,0,0,0.0,-1.72564486647482e-12,0.6214956329204142,日内滚动·第1层
0.01,2025-02-08,execution,2,144,19368,0,0,0.0,-1.828361822812607e-12,1.6241666200803593,日内滚动·第2层
0.01,2025-02-09,midnight,1,1,324,0,0,0.0,0.0,0.013663457939401269,午夜规划·第1层
0.01,2025-02-09,midnight,2,1,324,0,0,0.0,0.0,0.07297708396799862,午夜规划·第2层
0.01,2025-02-09,execution,1,144,21564,0,0,0.0,-3.789561257387201e-14,0.6985587076051161,日内滚动·第1层
0.01,2025-02-09,execution,2,144,21564,0,0,0.0,-7.579122514774402e-14,2.0872273786226287,日内滚动·第2层
0.01,2025-02-10,midnight,1,1,324,0,0,0.0,0.0,0.013489124947227538,午夜规划·第1层
0.01,2025-02-10,midnight,2,1,324,0,0,0.0,0.0,0.07516004191711545,午夜规划·第2层
0.01,2025-02-10,execution,1,144,20304,0,0,0.0,0.0,0.7044678742531687,日内滚动·第1层
0.01,2025-02-10,execution,2,144,20304,0,0,0.0,-5.764548632369324e-13,1.9855767434928566,日内滚动·第2层
0.01,2025-02-11,midnight,1,1,396,0,0,0.0,0.0,0.020432332996279,午夜规划·第1层
0.01,2025-02-11,midnight,2,1,396,0,0,0.0,0.0,0.11883195803966373,午夜规划·第2层
0.01,2025-02-11,execution,1,144,23760,0,0,0.0,-2.914968334570965e-13,0.8223456642590463,日内滚动·第1层
0.01,2025-02-11,execution,2,144,23760,0,0,0.0,-1.0712769223975291e-12,2.5192845908459276,日内滚动·第2层
0.01,2025-02-12,midnight,1,1,396,0,0,0.0,0.0,0.02211750007700175,午夜规划·第1层
0.01,2025-02-12,midnight,2,1,396,0,0,0.0,0.0,0.16190770792309195,午夜规划·第2层
0.01,2025-02-12,execution,1,144,24912,0,0,0.0,-1.1368683772161603e-13,1.058115286868997,日内滚动·第1层
0.01,2025-02-12,execution,2,144,24912,0,0,0.0,-8.61446335359083e-13,3.797740582958795,日内滚动·第2层
0.01,2025-02-13,midnight,1,1,432,0,0,0.0,0.0,0.023965791915543377,午夜规划·第1层
0.01,2025-02-13,midnight,2,1,432,0,0,0.0,0.0,0.15973220800515264,午夜规划·第2层
0.01,2025-02-13,execution,1,144,24948,0,0,0.0,-1.1368683772161603e-13,0.792246374185197,日内滚动·第1层
0.01,2025-02-13,execution,2,144,24948,0,0,0.0,-6.280528671464291e-12,2.6119218721287325,日内滚动·第2层
0.01,2025-02-14,midnight,1,1,468,0,0,0.0,0.0,0.018465874949470162,午夜规划·第1层
0.01,2025-02-14,midnight,2,1,468,0,0,0.0,0.0,0.1236194169614464,午夜规划·第2层
0.01,2025-02-14,execution,1,144,26280,0,0,0.0,0.0,0.8113776196260005,日内滚动·第1层
0.01,2025-02-14,execution,2,144,26280,0,0,0.0,-1.9996214315694792e-13,2.481595337158069,日内滚动·第2层
0.01,2025-02-15,midnight,1,1,504,0,0,0.0,0.0,0.02239462500438094,午夜规划·第1层
0.01,2025-02-15,midnight,2,1,504,0,0,0.0,-9.114696168193657e-15,0.1471610829466954,午夜规划·第2层
0.01,2025-02-15,execution,1,144,27072,0,0,0.0,0.0,0.8493333724327385,日内滚动·第1层
0.01,2025-02-15,execution,2,144,27072,0,0,0.0,-9.066354951690911e-13,2.777908959425986,日内滚动·第2层
0.01,2025-02-16,midnight,1,1,504,0,0,0.0,0.0,0.025241708965040743,午夜规划·第1层
0.01,2025-02-16,midnight,2,1,504,0,0,0.0,0.0,0.1661977090407163,午夜规划·第2层
0.01,2025-02-16,execution,1,144,27288,0,0,0.0,-1.1558161835030962e-12,0.7959650682751089,日内滚动·第1层
0.01,2025-02-16,execution,2,144,27288,0,0,0.0,-6.6707200522100344e-12,2.6088160012150183,日内滚动·第2层
0.01,2025-02-17,midnight,1,1,504,0,0,0.0,0.0,0.019841999979689717,午夜规划·第1层
0.01,2025-02-17,midnight,2,1,504,0,0,0.0,0.0,0.1587305829161778,午夜规划·第2层
0.01,2025-02-17,execution,1,144,28656,0,0,0.0,-3.789561257387201e-14,0.8649518720339984,日内滚动·第1层
0.01,2025-02-17,execution,2,144,28656,0,0,0.0,-2.29450375715086e-12,3.213229742483236,日内滚动·第2层
0.01,2025-02-18,midnight,1,1,468,0,0,0.0,0.0,0.017401249962858856,午夜规划·第1层
0.01,2025-02-18,midnight,2,1,468,0,0,0.0,0.0,0.15600845799781382,午夜规划·第2层
0.01,2025-02-18,execution,1,144,27288,0,0,0.0,-1.1368683772161603e-13,0.8323504158761352,日内滚动·第1层
0.01,2025-02-18,execution,2,144,27288,0,0,0.0,-3.6341775798082167e-12,2.9439312097383663,日内滚动·第2层
0.01,2025-02-19,midnight,1,1,468,0,0,0.0,0.0,0.016176917008124292,午夜规划·第1层
0.01,2025-02-19,midnight,2,1,468,0,0,0.0,-2.728717171058653e-15,0.13437066704500467,午夜规划·第2层
0.01,2025-02-19,execution,1,144,26784,0,0,0.0,-8.442424547498122e-13,0.7517612947849557,日内滚动·第1层
0.01,2025-02-19,execution,2,144,26784,0,0,0.0,-6.751362527672262e-12,2.5360037428326905,日内滚动·第2层
0.01,2025-02-20,midnight,1,1,504,0,0,0.0,0.0,0.02327316696755588,午夜规划·第1层
0.01,2025-02-20,midnight,2,1,504,0,0,0.0,0.0,0.1658510830020532,午夜规划·第2层
0.01,2025-02-20,execution,1,144,28152,0,0,0.0,-1.5158245029548803e-13,0.8185929624596611,日内滚动·第1层
0.01,2025-02-20,execution,2,144,28152,0,0,0.0,-1.1891307314263868e-12,2.789603042183444,日内滚动·第2层
0.01,2025-02-21,midnight,1,1,468,0,0,0.0,0.0,0.015259374980814755,午夜规划·第1层
0.01,2025-02-21,midnight,2,1,468,0,0,0.0,0.0,0.11650554102379829,午夜规划·第2层
0.01,2025-02-21,execution,1,144,26316,0,0,0.0,-8.6282243323741e-13,0.6922448364784941,日内滚动·第1层
0.01,2025-02-21,execution,2,144,26316,0,0,0.0,-7.642502190262216e-12,2.0619278259109706,日内滚动·第2层
0.01,2025-02-22,midnight,1,1,468,0,0,0.0,0.0,0.01518037507776171,午夜规划·第1层
0.01,2025-02-22,midnight,2,1,468,0,0,0.0,0.0,0.10469254094641656,午夜规划·第2层
0.01,2025-02-22,execution,1,144,28692,0,0,0.0,0.0,0.7396519532194361,日内滚动·第1层
0.01,2025-02-22,execution,2,144,28692,0,0,0.0,-1.2539119103495011e-11,2.378869621315971,日内滚动·第2层
0.01,2025-02-23,midnight,1,1,504,0,0,0.0,0.0,0.021917790989391506,午夜规划·第1层
0.01,2025-02-23,midnight,2,1,504,0,0,0.0,-2.4931324061757904e-15,0.14820737508125603,午夜规划·第2层
0.01,2025-02-23,execution,1,144,28152,0,0,0.0,-4.087989206406444e-12,0.7519050813280046,日内滚动·第1层
0.01,2025-02-23,execution,2,144,28152,0,0,0.0,-1.845022378148714e-11,2.55853904329706,日内滚动·第2层
0.01,2025-02-24,midnight,1,1,432,0,0,0.0,0.0,0.01573725009802729,午夜规划·第1层
0.01,2025-02-24,midnight,2,1,432,0,0,0.0,0.0,0.12348225002642721,午夜规划·第2层
0.01,2025-02-24,execution,1,144,27720,0,0,0.0,-6.643574579356937e-13,0.7347017908468843,日内滚动·第1层
0.01,2025-02-24,execution,2,144,27720,0,0,0.0,-3.676900542205907e-12,2.814503750996664,日内滚动·第2层
0.01,2025-02-25,midnight,1,1,396,0,0,0.0,0.0,0.015820749918930233,午夜规划·第1层
0.01,2025-02-25,midnight,2,1,396,0,0,0.0,0.0,0.10827879200223833,午夜规划·第2层
0.01,2025-02-25,execution,1,144,26280,0,0,0.0,-7.579122514774402e-14,0.6898754999274388,日内滚动·第1层
0.01,2025-02-25,execution,2,144,26280,0,0,0.0,-3.9545494206736184e-12,2.247943046502769,日内滚动·第2层
0.01,2025-02-26,midnight,1,1,396,0,0,0.0,0.0,0.015721832984127104,午夜规划·第1层
0.01,2025-02-26,midnight,2,1,396,0,0,0.0,0.0,0.09262929193209857,午夜规划·第2层
0.01,2025-02-26,execution,1,144,26316,0,0,0.0,0.0,0.705490835593082,日内滚动·第1层
0.01,2025-02-26,execution,2,144,26316,0,0,0.0,-8.834863357900497e-12,2.493033248349093,日内滚动·第2层
0.01,2025-02-27,midnight,1,1,432,0,0,0.0,0.0,0.016322582960128784,午夜规划·第1层
0.01,2025-02-27,midnight,2,1,432,0,0,0.0,0.0,0.11279137502424419,午夜规划·第2层
0.01,2025-02-27,execution,1,144,26424,0,0,0.0,0.0,0.9604425523430109,日内滚动·第1层
0.01,2025-02-27,execution,2,144,26424,0,0,0.0,-1.198364490607514e-13,2.787172455457039,日内滚动·第2层
0.01,2025-02-28,midnight,1,1,432,0,0,0.0,0.0,0.02422891603782773,午夜规划·第1层
0.01,2025-02-28,midnight,2,1,432,0,0,0.0,0.0,0.15780208294745535,午夜规划·第2层
0.01,2025-02-28,execution,1,144,25308,0,0,0.0,0.0,0.765341998077929,日内滚动·第1层
0.01,2025-02-28,execution,2,144,25308,0,0,0.0,-4.00806322216531e-12,2.202489835093729,日内滚动·第2层
0.01,2025-03-01,midnight,1,1,432,0,0,0.0,0.0,0.012088249903172255,午夜规划·第1层
0.01,2025-03-01,midnight,2,1,432,0,0,0.0,0.0,0.08369783405214548,午夜规划·第2层
0.01,2025-03-01,execution,1,144,25488,0,0,0.0,0.0,0.6560257097007707,日内滚动·第1层
0.01,2025-03-01,execution,2,144,25488,0,0,0.0,-3.017258634665011e-13,1.8464345820248127,日内滚动·第2层
0.01,2025-03-02,midnight,1,1,396,0,0,0.0,0.0,0.01640766696073115,午夜规划·第1层
0.01,2025-03-02,midnight,2,1,396,0,0,0.0,0.0,0.09849091595970094,午夜规划·第2层
0.01,2025-03-02,execution,1,144,26676,0,0,0.0,-1.1342807798151741e-11,0.7163399952696636,日内滚动·第1层
0.01,2025-03-02,execution,2,144,26676,0,0,1.074340616469271e-11,5.799008254072416e-13,2.310056292102672,日内滚动·第2层
0.01,2025-03-03,midnight,1,1,360,0,0,0.0,0.0,0.016077667009085417,午夜规划·第1层
0.01,2025-03-03,midnight,2,1,360,0,0,0.0,0.0,0.08902674994897097,午夜规划·第2层
0.01,2025-03-03,execution,1,144,25704,0,0,0.0,-1.9895196601282803e-13,0.6882086240220815,日内滚动·第1层
0.01,2025-03-03,execution,2,144,25704,0,0,0.0,-5.864954289772492e-13,2.171478791278787,日内滚动·第2层
0.01,2025-03-04,midnight,1,1,324,0,0,0.0,0.0,0.012700832914561033,午夜规划·第1层
0.01,2025-03-04,midnight,2,1,324,0,0,0.0,0.0,0.06743037502747029,午夜规划·第2层
0.01,2025-03-04,execution,1,144,24984,0,0,3.4106051316484763e-13,-3.3395508580724744e-13,0.6819688697578385,日内滚动·第1层
0.01,2025-03-04,execution,2,144,24984,0,0,0.0,-1.3575452697942399e-12,2.5049724113196135,日内滚动·第2层
0.01,2025-03-05,midnight,1,1,396,0,0,0.0,0.0,0.014196583069860935,午夜规划·第1层
0.01,2025-03-05,midnight,2,1,396,0,0,0.0,0.0,0.10431349999271333,午夜规划·第2层
0.01,2025-03-05,execution,1,144,25956,0,0,0.0,-7.579122514774402e-14,0.6942718260688707,日内滚动·第1层
0.01,2025-03-05,execution,2,144,25956,0,0,0.0,-2.6053233644537005e-13,2.354430830688216,日内滚动·第2层
0.01,2025-03-06,midnight,1,1,396,0,0,0.0,0.0,0.01754170807544142,午夜规划·第1层
0.01,2025-03-06,midnight,2,1,396,0,0,0.0,0.0,0.10909795900806785,午夜规划·第2层
0.01,2025-03-06,execution,1,144,26280,0,0,0.0,-3.789561257387201e-14,0.7245509201893583,日内滚动·第1层
0.01,2025-03-06,execution,2,144,26280,0,0,0.0,-1.5409522279552282e-12,2.837830078206025,日内滚动·第2层
0.01,2025-03-07,midnight,1,1,396,0,0,0.0,0.0,0.011586874956265092,午夜规划·第1层
0.01,2025-03-07,midnight,2,1,396,0,0,0.0,0.0,0.07251470896881074,午夜规划·第2层
