n,mae,rmse,wape_pct,bias,absolute_error_sum,squared_error_sum,actual_abs_sum,variant,seed,month,target,lead,population,unit
4464,268.2774602177664,351.94259400303497,5.02650288294756,-142.93781968569738,1197590.5824121092,552927063.4100839,23825522.6407,gru,3407,7,load,0–6h,all,千瓦
4464,260.7026510188277,342.1140670932167,4.89237986032918,-126.80123567297055,1163776.6341480468,522475643.8072686,23787536.278300002,gru,3407,7,load,6–12h,all,千瓦
4464,263.5408948967609,346.1364440631631,4.965940099378682,-121.98989343174213,1176446.5548191406,534833794.8243977,23690309.0105,gru,3407,7,load,12–18h,all,千瓦
4464,258.80316910396016,339.4610095733709,4.897862243146683,-103.93472898701766,1155297.346880078,514403580.6198343,23587787.6822,gru,3407,7,load,18–24h,all,千瓦
17856,212.45844253016338,377.1975707024359,7.788529503003701,-45.87082528053823,3793657.949818597,2540516099.1312346,48708269.6208,gru,3407,7,pv,all,all,千瓦
11130,328.85579552771986,476.90086511487317,7.5144632168589975,-85.58512145591784,3660165.004223522,2531345263.18961,48708269.6208,gru,3407,7,pv,all,generating,千瓦
4464,214.03129408373476,375.47634291909526,7.859394403548115,-43.8749043120483,955435.696789792,629345808.9862328,12156607.0836,gru,3407,7,pv,0–6h,all,千瓦
2784,326.70588356547063,474.2443622181851,7.481932858332711,-86.83336558638842,909549.1798462702,626143078.826521,12156607.0836,gru,3407,7,pv,0–6h,generating,千瓦
4464,222.21524492568727,382.1088746128255,8.160516282823602,-49.58648177796473,991968.853348268,651776105.3463764,12155711.954599999,gru,3407,7,pv,6–12h,all,千瓦
2782,334.2611808504937,482.2713041880046,7.650021723114067,-101.87214337851515,929914.6051260735,647053169.3657793,12155711.954599999,gru,3407,7,pv,6–12h,generating,千瓦
4464,208.39927683178706,374.02662858024667,7.6345214681622915,-41.12206174557952,930294.3717770975,624495381.9120404,12185365.8498,gru,3407,7,pv,12–18h,all,千瓦
2782,327.3597694607454,473.3760953461024,7.473841080075092,-73.02242155627991,910714.8786397937,623404268.70873,12185365.8498,gru,3407,7,pv,12–18h,generating,千瓦
4464,205.18795427944437,377.12920112130354,7.501352702979048,-48.89985328656037,915959.0279034397,634898802.8865848,12210584.7328,gru,3407,7,pv,18–24h,all,千瓦
2782,327.0978938214899,477.66233207423335,7.452438687616532,-80.61165793071906,909986.3406113848,634744746.2885797,12210584.7328,gru,3407,7,pv,18–24h,generating,千瓦
17856,0.047925272643644906,0.06504857656253375,5.791495851489096,-0.015702253953654547,855.7536683249234,75.55440193756776,14776.0387,gru,3407,7,price,all,all,元/千瓦时
4464,0.04794314116071843,0.0652298444590054,5.775717141213438,-0.013982336026825358,214.01818214144708,18.994019162763912,3705.4824,gru,3407,7,price,0–6h,all,元/千瓦时
4464,0.048036827054854785,0.06538386585869164,5.792533745111637,-0.016901942670388033,214.43639597287176,19.08382281889664,3701.9447,gru,3407,7,price,6–12h,all,元/千瓦时
4464,0.04808371122901371,0.06520226755751593,5.816514923700024,-0.016999796393150496,214.6456869263172,18.977962540881418,3690.2799999999997,gru,3407,7,price,12–18h,all,元/千瓦时
4464,0.0476374111299927,0.06437352743039598,5.781246130291446,-0.014924940724254295,212.65340328428744,18.498597415025795,3678.3316,gru,3407,7,price,18–24h,all,元/千瓦时
17856,158.53691124187705,286.9433071245736,5.811816164222962,-19.054517616672875,2830835.087134957,1470199856.608056,48708269.6208,gru,3407,7,pv_corrected,all,all,千瓦
11130,248.48338075071462,363.06198300183235,5.677927073341247,-36.42879837761132,2765620.0277554537,1467089858.96861,48708269.6208,gru,3407,7,pv_corrected,all,generating,千瓦
4464,132.1263821027065,246.87748202607727,4.851782784870741,-26.881969223343155,589812.1697064817,272074064.41117716,12156607.0836,gru,3407,7,pv_corrected,0–6h,all,千瓦
2784,207.5972154106067,312.3768259912607,4.754210148675609,-47.364451370817704,577950.6477031291,271660719.46318626,12156607.0836,gru,3407,7,pv_corrected,0–6h,generating,千瓦
4464,146.06074642582522,258.7124254730179,5.363858361238531,-8.963307662961562,652015.1720448837,298784979.6362045,12155711.954599999,gru,3407,7,pv_corrected,6–12h,all,千瓦
2782,231.59621045580693,327.53753729823916,5.300394249998963,-17.15554276214569,644300.6574880548,298455292.26019806,12155711.954599999,gru,3407,7,pv_corrected,6–12h,generating,千瓦
4464,171.2826081601377,304.2350306449579,6.274785445521967,-8.683879051094236,764605.5628268546,413183170.08254766,12185365.8498,gru,3407,7,pv_corrected,12–18h,all,千瓦
2782,269.2896949494347,385.0703431036825,6.148062689161059,-19.48471156060818,749163.9313493273,412512648.541882,12185365.8498,gru,3407,7,pv_corrected,12–18h,generating,千瓦
4464,184.67790827883886,330.0095179190186,6.751537298146193,-31.68891452929255,824402.1825567366,486157642.47812665,12210584.7328,gru,3407,7,pv_corrected,18–24h,all,千瓦
2782,285.4797955481461,417.3024523069779,6.504232259095294,-61.70262609653352,794204.7912149425,484461198.7033437,12210584.7328,gru,3407,7,pv_corrected,18–24h,generating,千瓦
17856,264.9332896764612,349.8027499211187,4.9853421954528345,-116.87972090694743,4730648.820462891,2184895226.548038,94891155.61170001,gru,mean,7,load,all,all,千瓦
4464,266.5854940039413,351.2359517922422,4.994801848336832,-125.64040143999216,1190037.6452335939,550708921.2633798,23825522.6407,gru,mean,7,load,0–6h,all,千瓦
4464,264.1549191734397,347.5272858385612,4.957165573577872,-116.68849148859275,1179187.5591902346,539140557.0919433,23787536.278300002,gru,mean,7,load,6–12h,all,千瓦
4464,265.90604652786527,352.2366974750206,5.010507001720778,-118.07334905415193,1187004.5917003907,553851564.8387594,23690309.0105,gru,mean,7,load,12–18h,all,千瓦
4464,263.08669900059857,348.18853531912583,4.978928249489549,-107.11664164505278,1174419.024338672,541194183.3539553,23587787.6822,gru,mean,7,load,18–24h,all,千瓦
17856,209.36482085832714,377.1173816120136,7.67512020104665,-48.4530627820591,3738418.2412462896,2539436028.440218,48708269.6208,gru,mean,7,pv,all,all,千瓦
11130,326.8881188119126,477.3696311822621,7.4695011559657845,-86.73237806883647,3638264.7623765874,2536324041.9467397,48708269.6208,gru,mean,7,pv,all,generating,千瓦
4464,209.47244765040736,373.80517465682385,7.691990041965779,-44.65933089632607,935085.0063114185,623756097.5913758,12156607.0836,gru,mean,7,pv,0–6h,all,千瓦
2784,323.4087246682497,472.885917901816,7.406424204423459,-84.0784374842711,900369.8894764072,622561118.3179631,12156607.0836,gru,mean,7,pv,0–6h,generating,千瓦
4464,213.12539912197644,379.87296664409746,7.826705545786435,-55.420598951876286,951391.7816805028,644170693.5931125,12155711.954599999,gru,mean,7,pv,6–12h,all,千瓦
2782,329.21643377664856,480.7162495838247,7.534565825410551,-101.69274501619053,915880.1187666364,642887129.2919757,12155711.954599999,gru,mean,7,pv,6–12h,generating,千瓦
4464,207.24054810506092,375.9015008956481,7.592072475658794,-47.500946294032524,925121.806740992,630771852.9086826,12185365.8498,gru,mean,7,pv,12–18h,all,千瓦
2782,326.5243599628913,476.02138235146424,7.4547681260770124,-82.23409833960802,908390.7694167637,630391063.6600326,12185365.8498,gru,mean,7,pv,12–18h,generating,千瓦
4464,207.6208885558639,378.85928824934103,7.590296998830523,-46.231374986001526,926819.6465133764,640737384.3470471,12210584.7328,gru,mean,7,pv,18–24h,all,千瓦
2782,328.40545820157433,479.81721697938013,7.482229595955454,-78.92613937243263,913623.9847167798,640484730.6767682,12210584.7328,gru,mean,7,pv,18–24h,generating,千瓦
17856,0.047090189776727166,0.06430399671026711,5.690580850016591,-0.015107136701287762,840.8424286532403,73.83463129747317,14776.0387,gru,mean,7,price,all,all,元/千瓦时
4464,0.04688898860635937,0.06410413492162402,5.64872323071318,-0.013717817943722116,209.31244513878823,18.3440942691182,3705.4824,gru,mean,7,price,0–6h,all,元/千瓦时
4464,0.047212990024221205,0.06471145861483558,5.693191134598079,-0.01640905926818809,210.75878746812344,18.693325318729958,3701.9447,gru,mean,7,price,6–12h,all,元/千瓦时
4464,0.04724062390471124,0.06448407567064601,5.714529659284145,-0.015942762812539455,210.88214511063097,18.56218701139569,3690.2799999999997,gru,mean,7,price,12–18h,all,元/千瓦时
4464,0.04701815657161684,0.0639132769184089,5.706093788164656,-0.014358906780701383,209.88905093569758,18.235024698229314,3678.3316,gru,mean,7,price,18–24h,all,元/千瓦时
17856,159.12732872204967,286.0004764748364,5.833460321586869,-16.008720210869967,2841377.581660919,1460554242.5426898,48708269.6208,gru,mean,7,pv_corrected,all,all,千瓦
11130,246.18441341325962,361.8320318472451,5.625394912652569,-34.7885685944864,2740032.5212895796,1457166526.4829555,48708269.6208,gru,mean,7,pv_corrected,all,generating,千瓦
4464,129.74033744517976,233.88025085497696,4.76416538243311,-21.27940059395928,579160.8663552825,244180673.84730178,12156607.0836,gru,mean,7,pv_corrected,0–6h,all,千瓦
2784,196.50065868834997,295.5130685863811,4.500086496390761,-45.65167989164886,547057.8337883663,243121078.79566425,12156607.0836,gru,mean,7,pv_corrected,0–6h,generating,千瓦
4464,148.59809460495555,258.2367123692742,5.457038606985894,-14.225596233881086,663341.8943165216,297687195.0826602,12155711.954599999,gru,mean,7,pv_corrected,6–12h,all,千瓦
2782,229.06776547450693,326.6225770086307,5.242527347885387,-32.19929272267743,637266.5235500783,296790180.3323132,12155711.954599999,gru,mean,7,pv_corrected,6–12h,generating,千瓦
4464,174.56219026126493,307.3189166683359,6.394930008105391,-0.8492899068414804,779245.6173262866,421602107.44437885,12185365.8498,gru,mean,7,pv_corrected,12–18h,all,千瓦
2782,272.7031769740347,389.0286621356487,6.225994752174113,-8.76226065013028,758660.2383417645,421037060.49721265,12185365.8498,gru,mean,7,pv_corrected,12–18h,generating,千瓦
4464,183.60869257679846,333.69747118888387,6.712448433866933,-27.680594108797994,819629.2036628283,497084266.168349,12210584.7328,gru,mean,7,pv_corrected,18–24h,all,千瓦
2782,286.50177052817054,422.33569108722867,6.527516437999444,-52.53323154390084,797047.9256093705,496218206.8577655,12210584.7328,gru,mean,7,pv_corrected,18–24h,generating,千瓦
17856,275.6311247830736,366.8281908440074,5.186647093082428,-122.56662686697575,4921669.364126562,2402755528.0518794,94891155.61170001,tcn,42,7,load,all,all,千瓦
4464,281.5701915101191,373.08849341253557,5.275558290394098,-123.89433498080128,1256929.3349011717,621366586.764754,23825522.6407,tcn,42,7,load,0–6h,all,千瓦
4464,277.25120883859074,368.4228667919683,5.202932248954698,-124.92162396375866,1237649.396255469,605922864.7725483,23787536.278300002,tcn,42,7,load,6–12h,all,千瓦
4464,274.4214620485586,366.1056442786126,5.170964237071853,-122.35474387592053,1225017.4065847658,598324842.1371454,23690309.0105,tcn,42,7,load,12–18h,all,千瓦
4464,269.2816367350261,359.5662816878747,5.096167739767618,-119.09580464742244,1202073.2263851564,577141234.3774319,23587787.6822,tcn,42,7,load,18–24h,all,千瓦
17856,219.36156598359892,389.2057457388897,8.041591607948419,-48.745432806691454,3916920.1222031424,2704846745.0886464,48708269.6208,tcn,42,7,pv,all,all,千瓦
11130,343.54597922956725,492.5972958527926,7.850138751782416,-86.58147543345389,3823666.7488250835,2700717827.1609135,48708269.6208,tcn,42,7,pv,all,generating,千瓦
4464,217.00943580497278,384.1756823020422,7.968754067409764,-42.70700525025611,968730.1214333985,658846022.5496778,12156607.0836,tcn,42,7,pv,0–6h,all,千瓦
2784,339.1049751350331,486.0420850094833,7.765886026287198,-77.33690448800634,944068.2507759321,657683552.9866184,12156607.0836,tcn,42,7,pv,0–6h,generating,千瓦
4464,217.54905598221538,386.370976484787,7.989157603698468,-46.98068075987814,971138.9859046094,666397220.481222,12155711.954599999,tcn,42,7,pv,6–12h,all,千瓦
2782,341.1726795011667,489.1081261296562,7.808200769458581,-83.29200231648439,949142.3943722458,665528843.6661493,12155711.954599999,tcn,42,7,pv,6–12h,generating,千瓦
4464,220.0991023190812,390.63431728134793,8.063134130425018,-52.211762508195946,982522.3927523785,681184838.1562284,12185365.8498,tcn,42,7,pv,12–18h,all,千瓦
2782,345.09116199463153,494.4684787742719,7.878660554822998,-91.85912577997853,960043.6126690649,680196430.826735,12185365.8498,tcn,42,7,pv,12–18h,generating,千瓦
4464,222.7886698281264,395.54493282653556,8.144807508204414,-53.08228270843562,994528.6221127562,698418663.9015175,12210584.7328,tcn,42,7,pv,18–24h,all,千瓦
2782,348.81829295752704,500.6498292250018,7.94730565524126,-93.84451513852353,970412.4910078403,697308999.6814113,12210584.7328,tcn,42,7,pv,18–24h,generating,千瓦
17856,0.048719607789877224,0.06621230661879923,5.887486723326243,-0.014451737972975151,869.9373166960477,78.28194584519332,14776.0387,tcn,42,7,price,all,all,元/千瓦时
4464,0.04854170215742455,0.06575921999196899,5.847825870951194,-0.013120896169580652,216.6901584307432,19.303563662282507,3705.4824,tcn,42,7,price,0–6h,all,元/千瓦时
4464,0.04826851164820374,0.06574404904552807,5.820471494281951,-0.014334496998007151,215.4706359975815,19.294657852597172,3701.9447,tcn,42,7,price,6–12h,all,元/千瓦时
4464,0.04870896249592945,0.06625606567693468,5.892149337769196,-0.015213984975784911,217.43680858182907,19.59636289083476,3690.2799999999997,tcn,42,7,price,12–18h,all,元/千瓦时
4464,0.049359254857951174,0.06708097310928247,5.990207997720869,-0.015137573748527889,220.33971368589403,20.087361439478876,3678.3316,tcn,42,7,price,18–24h,all,元/千瓦时
17856,182.35004388238173,302.84926177825565,6.6847835263139235,-11.523389651432387,3256042.383563808,1637710811.2216325,48708269.6208,tcn,42,7,pv_corrected,all,all,千瓦
11130,261.7652946653009,380.951599496133,5.981423179896055,-49.268310831535075,2913447.7296247995,1615231468.4959092,48708269.6208,tcn,42,7,pv_corrected,all,generating,千瓦
4464,153.24500793600492,250.0190408210885,5.627275034242072,-11.870103959598445,684085.715426326,279042500.73110557,12156607.0836,tcn,42,7,pv_corrected,0–6h,all,千瓦
2784,211.35167257284382,312.58641761557686,4.840191448126909,-53.40186891493395,588403.0564427972,272025387.4420277,12156607.0836,tcn,42,7,pv_corrected,0–6h,generating,千瓦
4464,171.54032350909776,275.4106562824653,6.299557006653426,-10.129349747841506,765756.0041446124,338598996.10734034,12155711.954599999,tcn,42,7,pv_corrected,6–12h,all,千瓦
2782,245.08939260766726,346.1000846310744,5.609204074439318,-46.41794794552354,681838.6902345304,333242617.1941138,12155711.954599999,tcn,42,7,pv_corrected,6–12h,generating,千瓦
4464,191.3771168733391,310.6956326946235,7.0109298338105095,2.728453525847335,854307.4497225857,430917848.84748733,12185365.8498,tcn,42,7,pv_corrected,12–18h,all,千瓦
2782,277.8245605228448,391.24859557755775,6.342919341951807,-24.881274553791844,772907.9273745543,425855939.57220644,12185365.8498,tcn,42,7,pv_corrected,12–18h,generating,千瓦
4464,213.23772721108523,363.2882807027912,7.795639890310205,-26.822558424136936,951893.2142702844,589151465.5356994,12210584.7328,tcn,42,7,pv_corrected,18–24h,all,千瓦
2782,312.83179567682157,458.21345484045196,7.127406873768529,-72.36918026697124,870298.0555729177,584107524.2875613,12210584.7328,tcn,42,7,pv_corrected,18–24h,generating,千瓦
17856,277.81377439080785,369.6804526344331,5.22771877267624,-111.9381662529183,4960642.755522265,2440265903.343348,94891155.61170001,tcn,2026,7,load,all,all,千瓦
4464,283.21715357652886,375.23455014647834,5.306416117839587,-117.49133422781556,1264281.373565625,628535519.4718843,23825522.6407,tcn,2026,7,load,0–6h,all,千瓦
4464,279.1911034719597,370.8115965210973,5.239336563979365,-113.84347331367955,1246309.0858988282,613805535.8712398,23787536.278300002,tcn,2026,7,load,6–12h,all,千瓦
4464,276.5475489455576,368.8756809981774,5.211026407236019,-110.67369156200995,1234508.258492969,607413212.4942639,23690309.0105,tcn,2026,7,load,12–18h,all,千瓦
4464,272.29929156918547,363.7073995260105,5.1532770005477335,-105.74416590816811,1215544.037564844,590511635.5059595,23587787.6822,tcn,2026,7,load,18–24h,all,千瓦
17856,205.0153697483036,374.2490373064167,7.515673356342039,-36.915669794716834,3660754.4422257096,2500953177.4088664,48708269.6208,tcn,2026,7,pv,all,all,千瓦
11130,325.7110541513831,473.9140107570195,7.442604840876614,-62.42197748205568,3625164.032704894,2499736669.156783,48708269.6208,tcn,2026,7,pv,all,generating,千瓦
4464,204.54870875409443,374.5414108521907,7.5111865473559,-37.24068495094801,913105.4358782775,626215582.3302195,12156607.0836,tcn,2026,7,pv,0–6h,all,千瓦
2784,325.4411520456694,474.1791100850803,7.4529690814588445,-62.255634412415844,906028.1672951437,625970786.3799632,12156607.0836,tcn,2026,7,pv,0–6h,generating,千瓦
4464,204.129615849732,373.6343361718114,7.496349111895267,-36.68722756685277,911234.6051532037,623186083.0314801,12155711.954599999,tcn,2026,7,pv,6–12h,all,千瓦
2782,324.6755755580629,473.1886678804594,7.430642109454738,-61.739373763157225,903247.4512025311,622910707.8719655,12155711.954599999,tcn,2026,7,pv,6–12h,generating,千瓦
4464,204.21061815193974,372.29019372785706,7.481073696652458,-34.482531849283646,911596.1994302591,618710347.9762107,12185365.8498,tcn,2026,7,pv,12–18h,all,千瓦
2782,324.73065553409594,471.49495263081,7.413816661981326,-58.27661319540134,903400.6836958549,618459438.1713095,12185365.8498,tcn,2026,7,pv,12–18h,generating,千瓦
4464,207.1725362374483,376.5175875619805,7.573905934903577,-39.2522348117829,924818.2017639691,632841164.0709558,12210584.7328,tcn,2026,7,pv,18–24h,all,千瓦
2782,327.99702750228755,476.7776667064027,7.472924110343748,-67.41640814248895,912487.730511364,632395736.7335446,12210584.7328,tcn,2026,7,pv,18–24h,generating,千瓦
17856,0.04902914017117899,0.06689411950191931,5.924891946151793,-0.013629457291653614,875.4643268965721,79.90244348662019,14776.0387,tcn,2026,7,price,all,all,元/千瓦时
4464,0.049416788556915454,0.06724920342492209,5.953247655907652,-0.014033577628545863,220.5965441180706,20.188240732783175,3705.4824,tcn,2026,7,price,0–6h,all,元/千瓦时
4464,0.0488444727291076,0.06673725751796956,5.889923916549491,-0.013116108750373019,218.04172626273632,19.88203791911232,3701.9447,tcn,2026,7,price,6–12h,all,元/千瓦时
4464,0.04883475657068059,0.06670814707524048,5.907366197999019,-0.01312779991670535,217.99835333151816,19.864696820049986,3690.2799999999997,tcn,2026,7,price,12–18h,all,元/千瓦时
4464,0.049020542828012326,0.06688048375445559,5.9491021196742295,-0.014240342870990222,218.827703184247,19.967468014674708,3678.3316,tcn,2026,7,price,18–24h,all,元/千瓦时
17856,165.49273995600714,298.73368213788837,6.06681039515427,-35.03125303505041,2955038.3646544637,1593501810.1364093,48708269.6208,tcn,2026,7,pv_corrected,all,all,千瓦
11130,260.23244787594706,378.06795645239396,5.946397126007613,-61.47073441051512,2896387.1448592907,1590870776.0174732,48708269.6208,tcn,2026,7,pv_corrected,all,generating,千瓦
4464,143.74746989250528,256.00714060522154,5.2785181028497705,-40.980657853565056,641688.7056001435,292569024.5664065,12156607.0836,tcn,2026,7,pv_corrected,0–6h,all,千瓦
2784,224.11208076242272,323.6595923929803,5.132419173803039,-72.08991717524181,623928.0328425849,291639400.3864046,12156607.0836,tcn,2026,7,pv_corrected,0–6h,generating,千瓦
4464,155.15487461708446,272.8077825788439,5.697826362433383,-27.856067529552632,692611.3602906651,332229120.95565486,12155711.954599999,tcn,2026,7,pv_corrected,6–12h,all,千瓦
2782,243.83870510416713,345.32541129247585,5.580580389971204,-49.82083685938001,678359.2775997929,331752497.6017716,12155711.954599999,tcn,2026,7,pv_corrected,6–12h,generating,千瓦
4464,173.75366390199258,306.6642712554393,6.365310366707007,-21.073217090877712,775636.3556584949,419807841.5813067,12185365.8498,tcn,2026,7,pv_corrected,12–18h,all,千瓦
2782,273.9881505258954,388.19542239222716,6.255331552277945,-38.63125880270741,762235.034763041,419235398.35819006,12185365.8498,tcn,2026,7,pv_corrected,12–18h,generating,千瓦
4464,189.31495141244633,350.65728829380765,6.921060388165135,-50.21506966620624,845101.9431051605,548895823.033041,12210584.7328,tcn,2026,7,pv_corrected,18–24h,all,千瓦
2782,299.01682230548965,443.9235397629664,6.812653266467427,-85.33329059713623,831864.7996538721,548243479.6711073,12210584.7328,tcn,2026,7,pv_corrected,18–24h,generating,千瓦
17856,279.6116872161537,372.6026498032147,5.2615507259309195,-110.14676820109926,4992746.2869316405,2478997309.7385726,94891155.61170001,tcn,3407,7,load,all,all,千瓦
4464,284.5616896454623,377.95113452297045,5.331607628230491,-117.27412377947186,1270283.3825773438,637669276.2292631,23825522.6407,tcn,3407,7,load,0–6h,all,千瓦
4464,280.81694612437695,373.85247155039053,5.269847338678682,-112.31692920079382,1253566.8474992188,623913953.042074,23787536.278300002,tcn,3407,7,load,6–12h,all,千瓦
4464,278.6376112241683,372.0380821980304,5.250409760182506,-108.48412347652747,1243838.2965046875,617872661.6793467,23690309.0105,tcn,3407,7,load,12–18h,all,千瓦
4464,274.4305018706072,366.47765741499677,5.193610256526317,-102.51189634760374,1225057.7603503906,599541418.787889,23587787.6822,tcn,3407,7,load,18–24h,all,千瓦
17856,211.4068594720027,380.85333746305884,7.749979443162325,-65.57180491635661,3774880.8827320803,2589999669.710938,48708269.6208,tcn,3407,7,pv,all,all,千瓦
11130,331.62279532041487,481.99019340435325,7.577690073268499,-112.73758485196105,3690961.7119162176,2585660902.96756,48708269.6208,tcn,3407,7,pv,all,generating,千瓦
4464,212.59214127522355,380.7559541535183,7.8065476010397,-61.700899760038645,949011.318652598,647168831.3266618,12156607.0836,tcn,3407,7,pv,0–6h,all,千瓦
2784,330.8912798868614,481.5459840473992,7.5777831501009745,-108.9234238420936,921201.3232050221,645572112.7500637,12156607.0836,tcn,3407,7,pv,0–6h,generating,千瓦
4464,208.80021911087786,379.70543753858675,7.667869900110926,-65.36746373598024,932084.1781109588,643602642.9389939,12155711.954599999,tcn,3407,7,pv,6–12h,all,千瓦
2782,330.0349597797054,480.7810114134311,7.5532989061960185,-109.89478005795618,918157.2581071404,643060359.7631779,12155711.954599999,tcn,3407,7,pv,6–12h,generating,千瓦
4464,210.59061413852638,381.3920513815006,7.714799154182239,-70.93201118102758,940076.5015143817,649332979.5695999,12185365.8498,tcn,3407,7,pv,12–18h,all,千瓦
2782,332.69851115266516,482.90634408867663,7.59572810070291,-119.03297677921438,925567.2580267146,648758330.3821561,12185365.8498,tcn,3407,7,pv,12–18h,generating,千瓦
4464,213.64446336338287,381.55713314035586,7.810509531884202,-64.28684498837997,953708.8844541411,649895215.8756824,12210584.7328,tcn,3407,7,pv,18–24h,all,千瓦
2782,332.866956354184,482.7246016142671,7.583878191269808,-113.10190075662445,926035.87257734,648270100.0721624,12210584.7328,tcn,3407,7,pv,18–24h,generating,千瓦
17856,0.04957590777944493,0.06788794392750867,5.990965693056616,-0.014663434342935842,885.2274093097686,82.29424945066066,14776.0387,tcn,3407,7,price,all,all,元/千瓦时
4464,0.050220423892145725,0.06888674839504164,6.050061720831235,-0.015954381125326867,224.18397225453853,21.183394642228066,3705.4824,tcn,3407,7,price,0–6h,all,元/千瓦时
4464,0.04953394243560704,0.068024525030354,5.97306380704579,-0.014737966282890048,221.11951903254985,20.656427929021874,3701.9447,tcn,3407,7,price,6–12h,all,元/千瓦时
4464,0.0493243337875626,0.06747195337629254,5.966588606492718,-0.014103622072005785,220.18382602767946,20.322201494129825,3690.2799999999997,tcn,3407,7,price,12–18h,all,元/千瓦时
4464,0.04922493100246434,0.0671558420419149,5.973906539448506,-0.013857767891520666,219.74009199500082,20.132225385280897,3678.3316,tcn,3407,7,price,18–24h,all,元/千瓦时
17856,170.77456071441586,317.1241475633734,6.260437046637433,-39.960110998294205,3049350.5561166094,1795737297.0249696,48708269.6208,tcn,3407,7,pv_corrected,all,all,千瓦
11130,269.49615896577933,401.39035013726374,6.158075974861246,-68.58814454744176,2999492.249289124,1793201192.730298,48708269.6208,tcn,3407,7,pv_corrected,all,generating,千瓦
4464,130.58864596867227,243.07262632150707,4.795315926518549,-43.91792568681258,582947.715604153,263752322.64075148,12156607.0836,tcn,3407,7,pv_corrected,0–6h,all,千瓦
2784,206.38028869944262,307.64998793829375,4.726341155784891,-73.43197274814517,574562.7237392482,263501465.97835547,12156607.0836,tcn,3407,7,pv_corrected,0–6h,generating,千瓦
4464,152.00445258062666,272.66142039969225,5.58213191340997,-35.70165586155468,678547.8763199174,331872732.7784221,12155711.954599999,tcn,3407,7,pv_corrected,6–12h,all,千瓦
2782,241.18665759524484,345.21724387691097,5.519884675912023,-60.006752931677326,670981.2814299711,331544698.2974583,12155711.954599999,tcn,3407,7,pv_corrected,6–12h,generating,千瓦
4464,181.74125694369502,322.22758713314914,6.657928707244933,-19.630569639624493,811292.9709966546,463499878.3486831,12185365.8498,tcn,3407,7,pv_corrected,12–18h,all,千瓦
2782,286.9068952150382,407.88979714195165,6.550275078538876,-36.214540395291856,798174.9824882363,462852708.95598185,12185365.8498,tcn,3407,7,pv_corrected,12–18h,generating,千瓦
4464,218.7638873646695,406.2163587551848,7.997667716703605,-60.59029280518505,976561.9931958846,736612363.257113,12210584.7328,tcn,3407,7,pv_corrected,18–24h,all,千瓦
2782,343.5561688108082,514.1080511384042,7.827415988230899,-104.69582985138835,955773.2616316683,735302319.4985025,12210584.7328,tcn,3407,7,pv_corrected,18–24h,generating,千瓦
17856,276.3870100175537,368.47543727380986,5.200870849406049,-114.88385422030761,4935166.450873438,2424383184.440383,94891155.61170001,tcn,mean,7,load,all,all,千瓦
4464,281.5717244184378,373.85001087794143,5.275587011286553,-119.55326478512124,1256936.1778039061,623905739.9476624,23825522.6407,tcn,mean,7,load,0–6h,all,千瓦
4464,277.8463730735642,369.8522145873112,5.214101178405141,-117.02734117497268,1240306.2094003907,610633509.0752583,23787536.278300002,tcn,mean,7,load,6–12h,all,千瓦
4464,275.3300342076893,367.9397436377714,5.188084596779115,-113.837521844023,1229073.2727031251,604334779.688894,23690309.0105,tcn,mean,7,load,12–18h,all,千瓦
4464,270.79990837052327,362.16356150184026,5.124901102438904,-109.11728907711343,1208850.7909660158,585509155.7285684,23587787.6822,tcn,mean,7,load,18–24h,all,千瓦
17856,209.23399202788,377.8291812100223,7.670324137432296,-50.41096804547829,3736082.161649825,2549031318.944013,48708269.6208,tcn,mean,7,pv,all,all,千瓦
11130,329.30468796777103,478.41296903153204,7.524720556930131,-87.24701078064636,3665161.1770812916,2547422924.2751055,48708269.6208,tcn,mean,7,pv,all,generating,千瓦
4464,208.8005422815999,376.12845645300865,7.667317157946989,-47.21619757274377,932085.6207450619,631533756.7246187,12156607.0836,tcn,mean,7,pv,0–6h,all,千瓦
2784,327.67094439576107,476.0986809675915,7.504033838754733,-82.83865571551407,912235.9091977988,631049151.9891201,12156607.0836,tcn,mean,7,pv,0–6h,generating,千瓦
4464,207.67376978331333,376.571228649274,7.626502764915318,-49.678456147436584,927055.7083127107,633021494.060036,12155711.954599999,tcn,mean,7,pv,6–12h,all,千瓦
2782,327.972257291759,476.91053841784526,7.506091154458406,-84.97538345405975,912418.8197856734,632748266.7214253,12155711.954599999,tcn,mean,7,pv,6–12h,generating,千瓦
4464,208.90874853231284,377.88582192421194,7.6531855091043575,-52.54210278466655,932568.6534482446,637448907.8522094,12185365.8498,tcn,mean,7,pv,12–18h,all,千瓦
2782,329.8013924176039,478.56923897455295,7.529584954733495,-89.72290674810274,917507.473705774,637157332.8826435,12185365.8498,tcn,mean,7,pv,12–18h,generating,千瓦
4464,211.55290751429393,380.7142764381966,7.734045500761656,-52.207115677066255,944372.1791438081,647027160.3071492,12210584.7328,tcn,mean,7,pv,18–24h,all,千瓦
2782,331.7753322760766,482.05324567039764,7.559007161325294,-91.45426640337413,922998.974392045,646468172.6819167,12210584.7328,tcn,mean,7,pv,18–24h,generating,千瓦
17856,0.048439560010925094,0.06625674899411069,5.85364454652571,-0.014248209941234961,864.9367835550785,78.3870683934679,14776.0387,tcn,mean,7,price,all,all,元/千瓦时
