predictor_id,scenario,issue_hour,month,period,target,population,unit,n,absolute_error_sum,squared_error_sum,signed_error_sum,actual_abs_sum,mae,rmse,wape_pct,bias,policy_label,experiment,name,seed,order,case_id,alpha_load,alpha_pv,target_label,month_label
exp002_seed_42,2,0,6,monthly,net_load,pv_generating,kW,2765,1270553.4780849218,1146592173.643836,-465116.8951928568,6316325.6384,459.51301196561366,643.9570744973915,20.11538908571484,-168.21587529578906,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,6月
exp002_seed_42,2,0,7,monthly,net_load,pv_generating,kW,2784,1130422.0065338444,806049229.651533,62241.319860896256,6889702.4835,406.04238740439814,538.0791552526088,16.407413952069305,22.35679592704607,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,7月
exp002_seed_42,2,0,8,monthly,net_load,pv_generating,kW,2668,1124235.9871098914,846173853.7832192,448817.25466850534,6987281.6394,421.3778062630778,563.1665977845961,16.089747703463544,168.222359321029,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,8月
exp002_seed_42,2,0,9,monthly,net_load,pv_generating,kW,2415,978765.2797512116,723557347.1076678,87371.45673751834,6015582.0124,405.2858301247253,547.3661183699691,16.270500140030833,36.178657034169085,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,9月
exp002_seed_42,2,0,10,monthly,net_load,pv_generating,kW,2321,741826.0976538784,452868197.4639437,27319.731913942054,5765002.5227,319.6148632718132,441.7212999073916,12.867749749161414,11.770672948704032,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,10月
exp002_seed_42,2,0,11,monthly,net_load,pv_generating,kW,2095,572890.4457652988,271475331.805109,-263920.4434653354,4878031.1099,273.4560600311689,359.9756898481826,11.744296681556898,-125.97634532951572,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,11月
exp002_seed_42,2,0,12,monthly,net_load,pv_generating,kW,2097,617255.6325957531,317062660.3538102,-384547.27387247427,5724641.100099999,294.3517561257764,388.84214878081775,10.78243372470932,-183.3797204923578,v2网络·确定性,exp002,primary,42,1.0,,,,净负载,12月
exp002_seed_42,2,0,2,monthly,pv,all,kW,4032,531670.1215979801,300401271.6029209,-37994.69143465538,7928848.7577,131.8626293645784,272.9547281724147,6.705514732913217,-9.423286566134768,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,2月
exp002_seed_42,2,0,3,monthly,pv,all,kW,4464,799338.0855264942,604811839.5725725,-44460.65626701311,10285934.3167,179.06319120217165,368.0849401995973,7.771176257938063,-9.95982443257462,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,3月
exp002_seed_42,2,0,4,monthly,pv,all,kW,4320,843193.2296122685,618623667.9636037,-54023.294519537594,11671282.1779,195.18361796580288,378.4176570136799,7.224512412259946,-12.505392249892962,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,4月
exp002_seed_42,2,0,5,monthly,pv,all,kW,4464,941390.2116358066,674122680.0998713,205854.41469379,12528226.6982,210.88490404027925,388.6040982589645,7.514153713159272,46.11434020918235,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,5月
exp002_seed_42,2,0,6,monthly,pv,all,kW,4320,996703.2954544884,847141584.5800645,282444.15362546954,10237650.7621,230.71835542927977,442.82907427489795,9.735664153970804,65.38059111700684,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,6月
exp002_seed_42,2,0,7,monthly,pv,all,kW,4464,926420.3813845916,669050664.5484692,-292097.23841494,12156607.0836,207.53144744278484,387.1394335159879,7.620715015412392,-65.43396917897402,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,7月
exp002_seed_42,2,0,8,monthly,pv,all,kW,4464,928908.209104724,663373508.991796,-218377.71257652604,13016993.1671,208.08875651987543,385.4934198471798,7.136119664351574,-48.91973848040458,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,8月
exp002_seed_42,2,0,9,monthly,pv,all,kW,4320,772875.9229255429,514698941.4754747,57381.17581401936,11264829.8663,178.90646364017198,345.1713682936249,6.860964010097372,13.282679586578556,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,9月
exp002_seed_42,2,0,10,monthly,pv,all,kW,4464,634466.95127811,384560226.8467472,-13040.014072208593,10554293.4631,142.12969338667338,293.5080990738442,6.011458308377895,-2.9211501057814946,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,10月
exp002_seed_42,2,0,11,monthly,pv,all,kW,4320,494019.67049854144,222140170.8441036,274840.30468399066,8010905.7698,114.3564052079957,226.76273027890295,6.166839115258687,63.62044089907191,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,11月
exp002_seed_42,2,0,12,monthly,pv,all,kW,4464,428451.9594072195,175921963.8421557,204335.66654491477,6757767.9032,95.97938158763876,198.5171077749622,6.340140199315443,45.77411884966729,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,12月
exp002_seed_42,2,0,2,monthly,pv,pv_generating,kW,2036,529178.8646294819,300367005.45361733,-40485.948403153605,7928848.7577,259.91103370799703,384.0937369306103,6.674094572879532,-19.885043420016505,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,2月
exp002_seed_42,2,0,3,monthly,pv,pv_generating,kW,2426,799058.0982050801,604810350.5297551,-44740.64358842715,10285934.3167,329.3726703236109,499.3030387832962,7.768454217209499,-18.44214492515546,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,3月
exp002_seed_42,2,0,4,monthly,pv,pv_generating,kW,2526,840456.6600724858,618564257.3222723,-56759.86405932016,11671282.1779,332.7223515726389,494.8524646063195,7.2010653779232685,-22.470254972019067,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,4月
exp002_seed_42,2,0,5,monthly,pv,pv_generating,kW,2747,935045.958503076,673928035.6007245,199510.16156105924,12528226.6982,340.38804459522237,495.31038302988674,7.463514039360568,72.62838061924253,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,5月
exp002_seed_42,2,0,6,monthly,pv,pv_generating,kW,2765,996691.4859765632,847141539.4833025,282432.34414754424,10237650.7621,360.4670835358275,553.5163083510707,9.73554880057382,102.14551325408472,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,6月
exp002_seed_42,2,0,7,monthly,pv,pv_generating,kW,2784,925921.428706604,669044211.2418242,-292596.1910929275,12156607.0836,332.58672008139513,490.2219952355506,7.6166106409388545,-105.09920657073545,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,7月
exp002_seed_42,2,0,8,monthly,pv,pv_generating,kW,2668,925140.5410014164,663306489.3396442,-222145.38067983344,13016993.1671,346.75432571267487,498.61370387256886,7.1071754369486575,-83.26288631178166,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,8月
exp002_seed_42,2,0,9,monthly,pv,pv_generating,kW,2415,764225.4953630676,514480008.8284684,48730.74825154417,11264829.8663,316.4494804816015,461.5573640871209,6.784172547952399,20.178363665235683,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,9月
exp002_seed_42,2,0,10,monthly,pv,pv_generating,kW,2321,631639.6839770016,384519183.04204947,-15867.281373317062,10554293.4631,272.14118223912175,407.0253282724014,5.984670467855995,-6.836398695957373,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,10月
exp002_seed_42,2,0,11,monthly,pv,pv_generating,kW,2095,484940.19562988624,221868846.8477707,265760.82981533546,8010905.7698,231.47503371354952,325.42892338504095,6.053500185435252,126.85481136770188,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,11月
exp002_seed_42,2,0,12,monthly,pv,pv_generating,kW,2097,424995.92920235713,175871442.35466725,200879.6363400524,6757767.9032,202.6685403921589,289.59992658765344,6.288998605606286,95.79381799716376,v2网络·确定性,exp002,primary,42,1.0,,,,光伏,12月
periodic_seed_42,2,0,2,monthly,load,all,kW,4032,590437.7006,137074832.36561263,210066.3196,18212126.7901,146.43792177579363,184.38203333747532,3.2420030203224712,52.0997816468254,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,2月
periodic_seed_42,2,0,3,monthly,load,all,kW,4464,630450.8313,145886602.001159,136807.3527,19443840.3155,141.2300249327957,180.7780141843748,3.2424193012808535,30.646808400537633,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,3月
periodic_seed_42,2,0,4,monthly,load,all,kW,4320,542257.8247,106363425.12465473,11539.933100000004,18977659.7719,125.52264460648148,156.91132280144635,2.8573482253218327,2.671280810185186,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,4月
periodic_seed_42,2,0,5,monthly,load,all,kW,4464,716377.7682,194916909.54336852,-111953.42919999998,19649089.488,160.47889072580645,208.9597622638824,3.645857324012408,-25.0791732078853,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,5月
periodic_seed_42,2,0,6,monthly,load,all,kW,4320,908684.8707,356151870.8230815,-258907.57830000005,20737609.7592,210.3437200694444,287.1281293961428,4.381820669071431,-59.932309791666675,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,6月
periodic_seed_42,2,0,7,monthly,load,all,kW,4464,1286828.5363,657254678.7110405,-500198.95010000013,23825522.6407,288.2680412858423,383.71144241137694,5.401050611589827,-112.05173613351258,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,7月
periodic_seed_42,2,0,8,monthly,load,all,kW,4464,820386.5745,239343353.3271637,168675.5477,22521670.3527,183.77835450268816,231.55202998723743,3.642654215483837,37.78574097222222,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,8月
periodic_seed_42,2,0,9,monthly,load,all,kW,4320,1044994.5966,518400395.91664094,562880.405,19595133.0698,241.89689736111112,346.4102937953354,5.332929319120291,130.2963900462963,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,9月
periodic_seed_42,2,0,10,monthly,load,all,kW,4464,613507.4685999999,149277164.8190619,137769.84540000002,19405095.0093,137.4344687724014,182.86668667057944,3.1615793084546766,30.862420564516132,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,10月
periodic_seed_42,2,0,11,monthly,load,all,kW,4320,543434.1235999999,105914660.77205756,-10741.196599999976,18738740.217699997,125.7949360185185,156.5799558887549,2.9000568730158816,-2.4863881018518468,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,11月
periodic_seed_42,2,0,12,monthly,load,all,kW,4464,805806.7104,259590610.58303663,-252176.5544,20941989.5206,180.5122559139785,241.1472962730128,3.847803999745833,-56.49116362007168,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,12月
periodic_seed_42,2,0,2,monthly,load,pv_generating,kW,2036,319368.0591,77584117.48460378,120745.8419,11041710.0541,156.8605398330059,195.2079611002517,2.892378603814293,59.305423330058936,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,2月
periodic_seed_42,2,0,3,monthly,load,pv_generating,kW,2426,361337.1727,90606003.06750885,101676.8583,12447297.5511,148.94359962901896,193.2560452833092,2.9029367315804837,41.911318342951354,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,3月
periodic_seed_42,2,0,4,monthly,load,pv_generating,kW,2526,316567.2212,62830385.249150634,8641.532200000001,12832349.4944,125.3235238321457,157.71325249179358,2.466946690768897,3.4210341250989713,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,4月
periodic_seed_42,2,0,5,monthly,load,pv_generating,kW,2747,401338.4324000001,97894758.80053625,-41981.83119999999,13593091.3839,146.10063065161998,188.77756965463144,2.9525177243739815,-15.28279257371678,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,5月
periodic_seed_42,2,0,6,monthly,load,pv_generating,kW,2765,523441.0325999999,187069563.9630071,-114492.8694,14541332.1321,189.30959587703433,260.10817332622526,3.5996773049733424,-41.40790936708861,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,6月
periodic_seed_42,2,0,7,monthly,load,pv_generating,kW,2784,791394.9633,393453287.6899443,-302715.6608999999,16157122.530900002,284.2654322198276,375.9343186749448,4.898118224866349,-108.7340735991379,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,7月
periodic_seed_42,2,0,8,monthly,load,pv_generating,kW,2668,481003.8485,137148929.05793464,99576.9049,14745514.2869,180.28630003748123,226.7270293189887,3.262035078202234,37.322677998500744,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,8月
periodic_seed_42,2,0,9,monthly,load,pv_generating,kW,2415,517244.2743000001,233010330.428886,261708.0629,12617957.8663,214.1798237267081,310.61971745728687,4.0992708945514424,108.3677279089027,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,9月
periodic_seed_42,2,0,10,monthly,load,pv_generating,kW,2321,297008.7365,62275757.36860685,41270.49909999999,11964408.5436,127.96584941835415,163.80303291660542,2.482435595689148,17.781343860404995,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,10月
periodic_seed_42,2,0,11,monthly,load,pv_generating,kW,2095,266998.48589999997,52254282.54563077,-9522.424299999984,10922633.644900002,127.44557799522671,157.9315620875185,2.4444515359596166,-4.545309928400947,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,11月
periodic_seed_42,2,0,12,monthly,load,pv_generating,kW,2097,416421.68260000006,149062813.6397511,-154947.2992,11943412.0743,198.57972465426803,266.6155294671571,3.486622415851012,-73.88998531235099,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,负载,12月
periodic_seed_42,2,0,2,monthly,net_load,all,kW,4032,938382.0358,454939425.2037866,275147.8244,11949435.2218,232.7336398313492,335.9050441884679,7.852940481137208,68.24102787698412,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,2月
periodic_seed_42,2,0,3,monthly,net_load,all,kW,4464,1228037.1313,812024056.8177228,184997.9231,12562015.0946,275.0979236783154,426.5032598341207,9.775797290897168,41.44218707437276,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,3月
periodic_seed_42,2,0,4,monthly,net_load,all,kW,4320,1296654.086,933128030.8078,67350.434,12041832.4582,300.1514087962963,464.76000148817354,10.767913359540485,15.59037824074074,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,4月
periodic_seed_42,2,0,5,monthly,net_load,all,kW,4464,1512600.6955,1075190804.5140283,-130174.68069999998,12329827.1922,338.8442418234767,490.7730179350439,12.267817479687707,-29.160994780465945,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,5月
periodic_seed_42,2,0,6,monthly,net_load,all,kW,4320,1673829.6355,1350884885.736164,-320824.6649,12512603.2655,387.4605637731481,559.2001740532178,13.377149422735366,-74.26496872685185,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,6月
periodic_seed_42,2,0,7,monthly,net_load,all,kW,4464,1821191.3684,1359627406.6570866,-460246.8650000001,14558102.5933,407.9729767921147,551.8840747450797,12.50981270895946,-103.10189628136202,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,7月
periodic_seed_42,2,0,8,monthly,net_load,all,kW,4464,1482757.6911,994723531.55284,192618.0635,14763437.7052,332.15898098118276,472.05119673305114,10.043444627925249,43.1492077732975,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,8月
periodic_seed_42,2,0,9,monthly,net_load,all,kW,4320,1646846.8753,1249465534.2918224,495533.6663,12992757.2159,381.21455446759256,537.799342634334,12.675114665304887,114.70686719907408,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,9月
periodic_seed_42,2,0,10,monthly,net_load,all,kW,4464,1126507.4638,626490490.4558502,91872.34540000002,13205688.9884,252.3538225358423,374.6236135171219,8.530470956793959,20.5807225358423,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,10月
periodic_seed_42,2,0,11,monthly,net_load,all,kW,4320,856500.4171,342422189.6990557,-71225.34049999998,12694137.6827,198.2639854398148,281.5393325339646,6.747212284196882,-16.48734733796296,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,11月
periodic_seed_42,2,0,12,monthly,net_load,all,kW,4464,1029659.5134,463281905.781212,-267888.8994,14723218.5464,230.65849314516132,322.15181037747243,6.993440395896072,-60.010954166666664,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,12月
periodic_seed_42,2,0,2,monthly,net_load,pv_generating,kW,2036,667312.8004999999,395448752.5919928,185829.8815,4779018.4858,327.75677824165024,440.7133620408308,13.96338604847001,91.27204395874264,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,2月
periodic_seed_42,2,0,3,monthly,net_load,pv_generating,kW,2426,958922.8541,756743437.4794049,149871.70030000003,5565472.3302,395.2691072135203,558.5074022199366,17.22985574641318,61.777287840065966,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,3月
periodic_seed_42,2,0,4,monthly,net_load,pv_generating,kW,2526,1070964.2626999998,889595097.6103281,64454.085299999984,5896522.1807,423.9763510292952,593.4436912891816,18.16264282368664,25.51626496437054,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,4月
periodic_seed_42,2,0,5,monthly,net_load,pv_generating,kW,2747,1197562.1662,978168719.861306,-60202.18119999998,6273829.088099999,435.9527361485256,596.7295651779954,19.088217887087456,-21.91561019293774,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,5月
periodic_seed_42,2,0,6,monthly,net_load,pv_generating,kW,2765,1288585.795,1181802577.327073,-176409.9536,6316325.6384,466.03464556962024,653.7698654786583,20.400876534389923,-63.80106820976492,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,6月
periodic_seed_42,2,0,7,monthly,net_load,pv_generating,kW,2784,1325760.3169,1095825789.576625,-262756.94589999993,6889702.4835,476.20701038074714,627.3879065908359,19.242635223727508,-94.3810868893678,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,7月
periodic_seed_42,2,0,8,monthly,net_load,pv_generating,kW,2668,1143376.6571,892530654.361242,123543.2775,6987281.6394,428.55197042728634,578.3871795957319,16.36368356261337,46.30557627436282,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,8月
periodic_seed_42,2,0,9,monthly,net_load,pv_generating,kW,2415,1119107.4099,964083334.4879054,194391.8551,6015582.0124,463.3985134161491,631.8277848309876,18.603476897051173,80.4935217805383,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,9月
periodic_seed_42,2,0,10,monthly,net_load,pv_generating,kW,2321,809998.9308,539489273.0226973,-4607.928800000009,5765002.5227,348.98704472210255,482.1185443775216,14.05027886129428,-1.9853204653166776,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,10月
periodic_seed_42,2,0,11,monthly,net_load,pv_generating,kW,2095,580058.3544000001,288758471.73497045,-69992.8198,4878031.1099,276.87749613365156,371.2576007016487,11.891239340863724,-33.409460525059664,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,11月
periodic_seed_42,2,0,12,monthly,net_load,pv_generating,kW,2097,640274.6731,352754530.7403952,-170655.78170000002,5724641.100099999,305.328885598474,410.1446822080424,11.184538242734824,-81.38091640438724,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,净负载,12月
periodic_seed_42,2,0,2,monthly,pv,all,kW,4032,532550.6814,304586953.4576601,-65081.5048,7928848.7577,132.08102217261904,274.8497756430713,6.716620504115686,-16.141246230158732,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,2月
periodic_seed_42,2,0,3,monthly,pv,all,kW,4464,832116.1699999999,661721359.2045276,-48190.5704,10285934.3167,186.4059520609319,385.01307965625085,8.089845262272343,-10.795378673835126,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,3月
periodic_seed_42,2,0,4,monthly,pv,all,kW,4320,966578.8279,813555909.4181197,-55810.500899999985,11671282.1779,223.74509905092592,433.96212643515366,8.281685021121778,-12.919097430555553,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,4月
periodic_seed_42,2,0,5,monthly,pv,all,kW,4464,1045281.4869,864267474.9129665,18221.251499999995,12528226.6982,234.1580391801075,440.00943775337873,8.343411338894285,4.081821572580644,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,5月
periodic_seed_42,2,0,6,monthly,pv,all,kW,4320,1054681.874,962169042.2712013,61917.086600000024,10237650.7621,244.1393226851852,471.9367704900264,10.301991135548937,14.33265893518519,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,6月
periodic_seed_42,2,0,7,monthly,pv,all,kW,4464,1021320.0645,783512666.1028953,-39952.08510000002,12156607.0836,228.79033702956983,418.9487681847887,8.401357858129861,-8.949839852150541,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,7月
periodic_seed_42,2,0,8,monthly,pv,all,kW,4464,969644.8714,762027886.3923292,-23942.51580000001,13016993.1671,217.21435291218637,413.1648238692029,7.449069527444662,-5.363466801075271,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,8月
periodic_seed_42,2,0,9,monthly,pv,all,kW,4320,870243.3983,711626862.417038,67346.7387,11264829.8663,201.44523108796295,405.8675157909467,7.725313285941677,15.589522847222222,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,9月
periodic_seed_42,2,0,10,monthly,pv,all,kW,4464,695119.8357999999,461331845.43233633,45897.50000000001,10554293.4631,155.71680909498204,321.47308978121384,6.586133294760876,10.281698028673835,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,10月
periodic_seed_42,2,0,11,monthly,pv,all,kW,4320,481829.0209,237605096.18951255,60484.143899999995,8010905.7698,111.5344955787037,234.5233030500344,6.014663444381388,14.00095923611111,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,11月
periodic_seed_42,2,0,12,monthly,pv,all,kW,4464,445058.6254,207404579.23381457,15712.345000000005,6757767.9032,99.69951285842296,215.54952862562484,6.585882080816238,3.5197905465949826,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,12月
periodic_seed_42,2,0,2,monthly,pv,pv_generating,kW,2036,532548.1466,304586951.83019733,-65084.0396,7928848.7577,261.5658873280943,386.78245043402774,6.716588534783472,-31.966620628683696,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,2月
periodic_seed_42,2,0,3,monthly,pv,pv_generating,kW,2426,832111.8984000001,661721354.7675836,-48194.842,10285934.3167,342.9974849134378,522.2665087574113,8.089803733716273,-19.865969497114595,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,3月
periodic_seed_42,2,0,4,monthly,pv,pv_generating,kW,2526,966576.7757,813555908.3216661,-55812.55309999999,11671282.1779,382.6511384402217,567.5145867242188,8.281667437792295,-22.095230839271572,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,4月
periodic_seed_42,2,0,5,monthly,pv,pv_generating,kW,2747,1045280.5854,864267474.4941885,18220.35,12528226.6982,380.51714066254095,560.9120305074885,8.34340414314327,6.632817619220969,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,5月
periodic_seed_42,2,0,6,monthly,pv,pv_generating,kW,2765,1054681.8716,962169042.2711984,61917.08420000001,10237650.7621,381.44009822784807,589.8996274296696,10.301991112106055,22.39315884267631,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,6月
periodic_seed_42,2,0,7,monthly,pv,pv_generating,kW,2784,1021313.4346,783512643.2964904,-39958.71500000001,12156607.0836,366.85109001436786,530.5036655058273,8.401303320708735,-14.35298670977012,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,7月
periodic_seed_42,2,0,8,monthly,pv,pv_generating,kW,2668,969621.0146,762027678.8439449,-23966.37260000001,13016993.1671,363.4261673913043,534.4320076315497,7.448886253168539,-8.982898275862073,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,8月
periodic_seed_42,2,0,9,monthly,pv,pv_generating,kW,2415,870212.8674,711626688.8624136,67316.2078,11264829.8663,360.3365910559006,542.83463078727,7.725042257436477,27.874206128364392,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,9月
periodic_seed_42,2,0,10,monthly,pv,pv_generating,kW,2321,695100.7637,461331759.22816145,45878.427899999995,10554293.4631,299.48331051271003,445.8298128046404,6.585952590101995,19.76666432572167,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,10月
periodic_seed_42,2,0,11,monthly,pv,pv_generating,kW,2095,481815.2725,237605050.07896996,60470.39550000001,8010905.7698,229.98342362768497,336.77187882459856,6.014491823338836,28.86415059665872,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,11月
periodic_seed_42,2,0,12,monthly,pv,pv_generating,kW,2097,445054.7629,207404571.7567833,15708.482500000006,6757767.9032,212.23403094897472,314.492249796496,6.585824924369682,7.490931092036245,周期基线,exp003,periodic,42,4.0,periodic_seed_42,0.0,0.0,光伏,12月
uncalibrated_seed_42,2,0,2,monthly,load,all,kW,4032,577919.3216891334,130731078.01871724,147192.35381946794,18212126.7901,143.3331651014716,180.06493952215783,3.1732665182371056,36.50604013379661,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,2月
uncalibrated_seed_42,2,0,3,monthly,load,all,kW,4464,618856.2855423666,137365343.07053745,-26892.988106825826,19443840.3155,138.63268045303911,175.4189449386809,3.182788356110055,-6.024414898482488,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,3月
uncalibrated_seed_42,2,0,4,monthly,load,all,kW,4320,537643.6194495915,104255952.06010804,-121870.55826234534,18977659.7719,124.45454153925728,155.34903358610288,2.83303434623522,-28.210777375542904,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,4月
uncalibrated_seed_42,2,0,5,monthly,load,all,kW,4464,679038.3468232988,174241490.6549242,-146788.74767931912,19649089.488,152.11432500521929,197.56667733347783,3.4558260179841818,-32.8827839783421,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,5月
uncalibrated_seed_42,2,0,6,monthly,load,all,kW,4320,788853.996370746,265214163.50755012,-329715.10337388824,20737609.7592,182.6050917524875,247.77442862127552,3.8039774377603,-76.32294059580747,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,6月
uncalibrated_seed_42,2,0,7,monthly,load,all,kW,4464,1045256.844049828,427229464.94914293,-332390.99220024195,23825522.6407,234.15251882836645,309.3630962190341,4.387130808472867,-74.46034771510796,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,7月
uncalibrated_seed_42,2,0,8,monthly,load,all,kW,4464,790094.232881677,220562866.99875677,338887.55386349437,22521670.3527,176.99243568137925,222.2819029956399,3.5081511295939776,75.91567066834551,Q2独立·未校准,exp003,uncalibrated,42,5.0,uncalibrated_seed_42,1.0,1.0,负载,8月
