date,hour,plan_kwh,emergency_kwh,actual_net_kwh,predicted_net_kwh
2025-09-23,9.75,0.0,13.978433333333214,13.978433333333214,-153.96329752604166
2025-09-23,9.916666666666666,0.0,0.0,-5.300416666666631,-149.09464518229166
2025-09-23,10.083333333333334,0.0,0.0,3.388966666666571,-145.01432291666666
2025-09-23,10.25,0.0,0.0,-45.91356666666676,-171.39111328125
2025-09-23,10.416666666666666,0.0,0.0,-133.9316666666667,-209.39290364583334
2025-09-23,10.583333333333334,0.0,0.0,-146.78905,-216.9931640625
2025-09-23,10.75,0.0,0.0,-127.8130666666666,-234.88883463541666
2025-09-23,10.916666666666666,0.0,0.0,-148.1858333333333,-265.1625162760417
2025-09-23,11.083333333333334,145.3330275127703,0.0,-237.94171666666657,-265.596923828125
2025-09-23,11.25,0.0,0.0,-316.49851666666655,-255.267578125
2025-09-23,11.416666666666666,0.0,0.0,-328.0362499999998,-254.512939453125
2025-09-23,11.583333333333334,0.0,0.0,-295.94055,-270.3627115885417
2025-09-23,11.75,518.9673665364584,0.0,-343.9764500000001,-314.365966796875
2025-09-23,11.916666666666666,459.31575520833337,0.0,-453.3120833333334,-374.017578125
2025-09-23,12.083333333333334,422.5404459635417,0.0,-479.1387,-410.7928873697917
2025-09-23,12.25,446.81892903645837,0.0,-441.90403333333325,-386.514404296875
2025-09-23,12.416666666666666,500.7433268229167,0.0,-421.0095833333332,-332.5900065104167
2025-09-23,12.583333333333334,510.3683268229167,0.0,-460.46251666666666,-322.9650065104167
2025-09-23,12.75,0.0,0.0,-409.17880000000014,-325.9015299479167
2025-09-23,12.916666666666666,0.0,0.0,-287.7679166666667,-306.30712890625
2025-09-23,13.083333333333334,0.0,0.0,-271.9109166666667,-266.2052408854167
2025-09-23,13.25,0.0,0.0,-278.9456166666666,-257.19287109375
2025-09-23,13.416666666666666,0.0,0.0,-248.60958333333338,-261.4978841145833
2025-09-23,13.583333333333334,0.0,0.0,-205.4361833333334,-210.29931640625
2025-09-23,13.75,0.0,0.0,-156.05451666666673,-154.89860026041666
2025-09-23,13.916666666666666,0.0,0.0,-114.23874999999998,-139.206298828125
2025-09-23,14.083333333333334,0.0,0.0,-89.89271666666673,-151.95174153645834
2025-09-23,14.25,0.0,0.0,-30.106466666666773,-118.37312825520833
2025-09-23,14.416666666666666,0.0,0.0,63.75833333333336,-38.494222005208336
2025-09-23,14.583333333333334,0.0,0.0,137.2854666666667,17.861735026041668
2025-09-23,14.75,0.0,0.0,202.5811166666666,61.666341145833336
2025-09-23,14.916666666666666,103.33040364583333,0.0,250.17375000000007,103.33040364583333
2025-09-23,15.083333333333334,233.61656358506892,0.0,255.88385000000002,145.25203450520834
2025-09-23,15.25,240.46793619791666,0.0,287.7841999999999,240.46793619791666
2025-09-23,15.416666666666666,356.67578125,0.0,327.5354166666666,356.67578125
2025-09-23,15.583333333333334,399.337646484375,0.0,302.3072666666667,399.337646484375
2025-09-23,15.75,416.6064453125,0.0,352.9491833333334,416.6064453125
2025-09-23,15.916666666666666,463.5045979817708,0.0,493.5825,463.5045979817708
2025-09-23,16.083333333333332,548.0608723958334,0.0,589.43265,548.0608723958334
2025-09-23,16.25,612.545166015625,0.0,635.81365,612.545166015625
2025-09-23,16.416666666666668,644.2337239583334,0.0,668.2354166666667,644.2337239583334
2025-09-23,16.583333333333332,686.7281901041666,0.0,716.3475333333332,686.7281901041666
2025-09-23,16.75,762.3770345052084,0.0,764.8226833333333,762.3770345052084
2025-09-23,16.916666666666668,840.2033487955729,0.0,814.05375,840.2033487955729
2025-09-23,17.083333333333332,868.9283854166666,0.0,877.0869833333335,868.9283854166666
2025-09-23,17.25,903.2969563802084,0.0,913.3366166666666,903.2969563802084
2025-09-23,17.416666666666668,976.5696004231771,0.0,956.38375,976.5696004231771
2025-09-23,17.583333333333332,1046.1158752441406,0.0,1051.8626666666667,1046.1158752441406
2025-09-23,17.75,969.6839141845703,0.0,959.1653166666666,969.6839141845703
2025-09-23,17.916666666666668,805.8466796875,0.0,752.645,805.8466796875
2025-09-23,18.083333333333332,764.1748860677084,0.0,764.32985,764.1748860677084
2025-09-23,18.25,782.3185652097067,0.0,830.2272666666668,782.3185652097067
2025-09-23,18.416666666666668,801.0900065104166,0.0,834.4166666666666,801.0900065104166
2025-09-23,18.583333333333332,838.1978352864584,0.0,836.15965,838.1978352864584
2025-09-23,18.75,581.3102587661898,0.0,810.3647,814.901260415713
2025-09-23,18.916666666666668,0.0,0.0,777.4266666666667,767.13330078125
2025-09-23,19.083333333333332,0.0,0.0,799.0988833333334,813.1525065104166
2025-09-23,19.25,8.232964583362104,0.0,825.5958666666667,841.5662979166955
2025-09-23,19.416666666666668,0.0,0.0,817.8166666666666,817.0316569010416
2025-09-23,19.583333333333332,0.0,0.0,786.83635,815.3069661458334
2025-09-23,19.75,0.0,0.0,784.2189,817.2122631510332
2025-09-23,19.916666666666668,0.0,0.0,811.9116666666667,803.1133626302084
2025-09-23,20.083333333333332,0.0,0.0,827.1781166666666,782.78369140625
2025-09-23,20.25,0.0,10.234366666666688,843.5677000000001,783.3407389322916
2025-09-23,20.416666666666668,0.0,810.3349223886138,839.7083333333334,808.703369140625
2025-09-23,20.583333333333332,0.0,784.8952833333333,784.8952833333333,832.657470703125
2025-09-23,20.75,820.2963053385416,0.0,801.6618,820.2963053385416
2025-09-23,20.916666666666668,798.3233235677084,54.12228829427076,869.2166666666667,798.3233235677084
2025-09-23,21.083333333333332,820.2095540364584,22.31482929687502,842.5243833333334,820.2095540364584
2025-09-23,21.25,799.1934407552084,5.401742578124981,804.5951833333334,799.1934407552084
2025-09-23,21.416666666666668,763.7166341145834,49.66503255208329,813.3816666666667,763.7166341145834
2025-09-23,21.583333333333332,818.0143229166666,11.854810416666623,829.8691333333333,818.0143229166666
2025-09-23,21.75,776.9881184895834,0.0,768.1864999999999,776.9881184895834
2025-09-23,21.916666666666668,639.2716471354166,0.0,639.2433333333333,639.2716471354166
2025-09-23,22.083333333333332,1277.2030752676505,0.0,553.4415666666666,599.7292073567709
2025-09-23,22.25,0.0,0.0,582.6785666666666,609.7264811197916
2025-09-23,22.416666666666668,613.2483317057291,0.0,647.2066666666666,613.2483317057291
2025-09-23,22.583333333333332,612.6178792317709,0.0,596.69985,612.6178792317709
2025-09-23,22.75,617.3649495442709,0.0,555.3522833333333,617.3649495442709
2025-09-23,22.916666666666668,619.0216471354166,0.0,569.35,619.0216471354166
2025-09-23,23.083333333333332,604.4078369140625,0.0,564.6558666666666,604.4078369140625
2025-09-23,23.25,615.0139973958334,0.0,576.5015666666667,615.0139973958334
2025-09-23,23.416666666666668,633.3716634114584,0.0,610.3249999999999,633.3716634114584
2025-09-23,23.583333333333332,605.4943440755209,0.0,617.0673,605.4943440755209
2025-09-23,23.75,616.7698974609375,0.0,568.2980833333334,616.7698974609375
2025-09-23,23.916666666666668,653.885009765625,0.0,524.6016666666667,653.885009765625
2025-12-21,0.08333333333333333,1426.0245768229165,0.0,596.0177166666666,592.6912434895834
2025-12-21,0.25,1394.5772298177085,0.0,589.6451666666667,561.243896484375
2025-12-21,0.4166666666666667,1404.8816731770835,0.0,578.6833333333333,571.54833984375
2025-12-21,0.5833333333333334,1446.0644938151042,0.0,564.7100333333334,612.7311604817709
2025-12-21,0.75,1459.609090169271,0.0,549.9038833333333,626.2757568359375
2025-12-21,0.9166666666666666,1441.7950032552085,0.0,558.21,608.461669921875
2025-12-21,1.0833333333333333,606.0297444661459,0.0,610.3485166666667,606.0297444661459
2025-12-21,1.25,1438.4109293619792,0.0,633.23595,605.0775960286459
2025-12-21,1.4166666666666667,1432.1716715494792,0.0,622.6966666666666,598.8383382161459
2025-12-21,1.5833333333333333,600.3714192708334,0.0,637.4892666666666,600.3714192708334
2025-12-21,1.75,609.7503662109375,0.0,622.368,609.7503662109375
2025-12-21,1.9166666666666667,1452.1033528645835,0.0,597.8583333333333,618.77001953125
2025-12-21,2.0833333333333335,1454.302978515625,0.0,642.7462333333334,620.9696451822916
2025-12-21,2.25,634.8071695963541,0.0,653.8691166666666,634.8071695963541
2025-12-21,2.4166666666666665,658.2583414713541,0.0,621.75,658.2583414713541
2025-12-21,2.5833333333333335,668.0974527994791,0.0,636.6433333333333,668.0974527994791
2025-12-21,2.75,663.4041748046875,0.0,631.9107333333333,663.4041748046875
2025-12-21,2.9166666666666665,650.3800048828125,0.0,625.2883333333333,650.3800048828125
2025-12-21,3.0833333333333335,640.1669921875,0.0,696.7576833333333,640.1669921875
2025-12-21,3.25,656.3656412760416,0.0,685.8887833333333,656.3656412760416
2025-12-21,3.4166666666666665,673.3900146484375,0.0,624.79,673.3900146484375
2025-12-21,3.5833333333333335,643.2212727864584,0.0,703.4143,643.2212727864584
2025-12-21,3.75,633.5718180338541,0.0,737.3209499999999,633.5718180338541
2025-12-21,3.9166666666666665,657.7816569010416,0.0,679.8583333333333,657.7816569010416
2025-12-21,4.083333333333333,664.007080078125,0.0,673.1570666666667,664.007080078125
2025-12-21,4.25,673.9847412109375,0.0,680.3992333333333,673.9847412109375
2025-12-21,4.416666666666667,701.3899739583334,0.0,677.4783333333334,701.3899739583334
2025-12-21,4.583333333333333,726.9617513020834,0.0,686.9797333333332,726.9617513020834
2025-12-21,4.75,712.023193359375,0.0,680.6025666666667,712.023193359375
2025-12-21,4.916666666666667,677.4466552734375,0.0,672.0516666666666,677.4466552734375
2025-12-21,5.083333333333333,682.5560631510258,0.0,702.9899833333334,682.5560631510258
2025-12-21,5.25,686.3402506510416,0.0,708.8747333333334,686.3402506510416
2025-12-21,5.416666666666667,1506.8599853515625,0.0,677.7633333333333,673.5266520182291
2025-12-21,5.583333333333333,1516.8706569010392,0.0,679.6244166666667,683.5373235677058
2025-12-21,5.75,764.3458658854166,0.0,786.2857666666667,764.3458658854166
2025-12-21,5.916666666666667,242.27447832920257,0.0,915.1083333333332,871.211669921875
2025-12-21,6.083333333333333,66.95006328324473,6.196170050088654,906.4795666666668,900.2833966165781
2025-12-21,6.25,887.59130859375,0.0,901.3054166666667,887.59130859375
2025-12-21,6.416666666666667,878.9016927083334,0.0,931.1750000000001,878.9016927083334
2025-12-21,6.583333333333333,887.797089099884,0.0,890.8583333333335,887.797089099884
2025-12-21,6.75,908.160400390625,0.0,872.2081666666667,908.160400390625
2025-12-21,6.916666666666667,912.8483072916666,0.0,895.6999999999999,912.8483072916666
2025-12-21,7.083333333333333,859.4784164428711,0.0,864.6835333333333,859.4784164428711
2025-12-21,7.25,810.3764343261719,0.0,816.8789999999999,810.3764343261719
2025-12-21,7.416666666666667,1609.5708618164062,0.0,756.8408333333333,776.2375284830729
2025-12-21,7.583333333333333,1564.5531107584636,0.0,678.1911666666666,731.2197774251302
2025-12-21,7.75,788.7789306640625,0.0,768.7353499999999,788.7789306640625
2025-12-21,7.916666666666667,75.36830647786451,31.452943522135456,940.1545833333333,908.7016398111979
2025-12-21,8.083333333333334,85.11256917317701,0.0,899.0328166666667,918.4459025065104
2025-12-21,8.25,37.76255289713538,0.0,823.5458166666666,871.0958862304688
2025-12-21,8.416666666666666,0.0,0.0,797.8975,826.842529296875
2025-12-21,8.583333333333334,0.0,0.0,729.9923166666667,790.8450520833334
2025-12-21,8.75,0.0,0.0,680.0761333333334,753.8238525390625
2025-12-21,8.916666666666666,0.0,0.0,652.3437499999999,707.206298828125
2025-12-21,9.083333333333334,0.0,0.0,584.00365,653.0011393229166
2025-12-21,9.25,0.0,0.0,527.6853666666667,618.7252604166666
2025-12-21,9.416666666666666,0.0,0.0,505.66499999999996,597.07373046875
2025-12-21,9.583333333333334,548.0696207682291,0.0,481.45886666666667,548.0696207682291
2025-12-21,9.75,74.91739763434055,0.0,426.6004499999999,467.243896484375
2025-12-21,9.916666666666666,0.0,0.0,360.3070833333333,395.0779622395833
2025-12-21,10.083333333333334,0.0,0.0,331.1936166666666,373.6778157552083
2025-12-21,10.25,0.0,0.0,326.0934333333333,314.5260416666667
2025-12-21,10.416666666666666,218.02620442708334,0.0,331.7845833333334,218.02620442708334
2025-12-21,10.583333333333334,0.0,0.0,349.0795,184.23347981770834
2025-12-21,10.75,221.01131184895834,68.83291534592749,371.0607500000001,221.01131184895834
2025-12-21,10.916666666666666,1078.7908528645835,0.0,381.2345833333334,245.45751953125
2025-12-21,11.083333333333334,997.2727864583334,0.0,362.0976333333333,163.939453125
2025-12-21,11.25,933.7709147135417,0.0,322.25115000000005,100.43758138020833
2025-12-21,11.416666666666666,954.0670572916667,0.0,282.9704166666667,120.73372395833333
2025-12-21,11.583333333333334,1002.669189453125,0.0,252.00873333333325,169.33585611979166
2025-12-21,11.75,996.174072265625,0.0,164.70741666666663,162.84073893229166
2025-12-21,11.916666666666666,933.297119140625,0.0,73.34999999999991,99.96378580729167
2025-12-21,12.083333333333334,886.9195963541667,0.0,99.49470000000004,53.586263020833336
2025-12-21,12.25,874.1253255208334,0.0,108.69498333333331,40.7919921875
2025-12-21,12.416666666666666,872.9296061197917,0.0,68.10166666666676,39.596272786458336
2025-12-21,12.583333333333334,861.8180338541667,0.0,85.33176666666668,28.484700520833332
2025-12-21,12.75,912.966796875,0.0,160.48210000000003,79.63346354166667
2025-12-21,12.916666666666666,179.61246744791666,0.0,241.0004166666666,179.61246744791666
2025-12-21,13.083333333333334,0.0,0.0,264.3124833333333,233.50935872395834
2025-12-21,13.25,213.5000014541997,0.0,225.38616666666667,256.67529296875
2025-12-21,13.416666666666666,0.0,0.0,177.02166666666668,270.912109375
2025-12-21,13.583333333333334,0.0,0.0,192.50970000000007,277.2242838541667
2025-12-21,13.75,0.0,0.0,253.6241166666667,283.0986328125
2025-12-21,13.916666666666666,0.0,0.0,301.88291666666674,307.0546061197917
2025-12-21,14.083333333333334,0.0,0.0,294.89658333333335,365.6121419270833
2025-12-21,14.25,0.0,0.0,317.71575,430.8465983072917
2025-12-21,14.416666666666666,0.0,0.0,384.1970833333333,468.6304524739583
2025-12-21,14.583333333333334,0.0,0.0,430.38433333333325,468.7989501953125
2025-12-21,14.75,0.0,0.0,491.03275,493.7779134114583
2025-12-21,14.916666666666666,1383.9620768229167,0.0,558.5404166666666,550.6287434895834
2025-12-21,15.083333333333334,1420.957722981771,0.0,586.4535833333333,587.6243896484375
2025-12-21,15.25,1445.3680826822917,0.0,640.8060833333333,612.0347493489584
2025-12-21,15.416666666666666,1487.4483642578125,0.0,707.6879166666666,654.1150309244791
2025-12-21,15.583333333333334,1562.6834309895835,0.0,708.6945666666667,729.35009765625
2025-12-21,15.75,768.1392618815104,0.0,736.84515,768.1392618815104
2025-12-21,15.916666666666666,763.9862263997396,0.0,795.9304166666667,763.9862263997396
2025-12-21,16.083333333333332,781.0101928710938,0.0,801.3818666666666,781.0101928710938
2025-12-21,16.25,828.1325276692709,0.0,842.64315,828.1325276692709
2025-12-21,16.416666666666668,903.4025065104166,0.0,925.1091666666666,903.4025065104166
2025-12-21,16.583333333333332,993.1489054361979,0.0,959.7928,993.1489054361979
2025-12-21,16.75,1025.7804667154949,0.0,992.8641833333332,1025.7804667154949
2025-12-21,16.916666666666668,1014.921630859375,0.0,1028.7966666666666,1014.921630859375
2025-12-21,17.083333333333332,1037.7972819010417,0.0,1018.6957000000001,1037.7972819010417
2025-12-21,17.25,1051.7415597438812,0.0,1025.7503,1051.7415597438812
2025-12-21,17.416666666666668,1047.594970703125,0.0,1056.4616666666668,1047.594970703125
2025-12-21,17.583333333333332,1057.783203125,0.0,1048.3491333333334,1057.783203125
2025-12-21,17.75,919.2165617197752,0.0,898.7434333333334,919.2165617197752
2025-12-21,17.916666666666668,717.2216796875,0.0,712.6333333333333,717.2216796875
2025-12-21,18.083333333333332,364.07533949630835,0.0,715.4144500000001,720.824951171875
2025-12-21,18.25,744.6745002605021,0.0,748.2679333333334,744.6745002605021
2025-12-21,18.416666666666668,700.3400065104166,0.0,730.0083333333333,700.3400065104166
2025-12-21,18.583333333333332,687.498291015625,0.0,734.3443833333334,687.498291015625
2025-12-21,18.75,0.0,0.0,750.0832166666665,702.9288972656165
2025-12-21,18.916666666666668,0.0,0.0,748.46,721.941650390625
2025-12-21,19.083333333333332,0.0,0.0,722.4832333333334,732.04833984375
2025-12-21,19.25,0.0,0.0,726.1655166666666,742.1127115885416
2025-12-21,19.416666666666668,0.0,0.0,744.4316666666667,743.3583170572916
2025-12-21,19.583333333333332,0.0,0.0,716.9286999999999,719.891357421875
2025-12-21,19.75,0.0,0.0,733.1194999999999,716.7923177083334
2025-12-21,19.916666666666668,0.0,0.0,780.2683333333333,745.0716959635416
2025-12-21,20.083333333333332,0.0,0.0,747.5859,766.4541829427084
2025-12-21,20.25,0.0,0.0,692.8171000000001,746.2377115885416
2025-12-21,20.416666666666668,0.0,0.0,681.7516666666667,706.9567057291666
2025-12-21,20.583333333333332,0.0,634.114003965515,720.3711,706.816162109375
2025-12-21,20.75,724.2105305989584,0.0,722.8001666666668,724.2105305989584
2025-12-21,20.916666666666668,732.8500162760416,0.0,690.7433333333333,732.8500162760416
2025-12-21,21.083333333333332,727.76611328125,0.0,704.5435000000001,727.76611328125
2025-12-21,21.25,725.3741048177084,0.0,721.1607166666666,725.3741048177084
2025-12-21,21.416666666666668,738.7916666666666,0.0,726.305,738.7916666666666
2025-12-21,21.583333333333332,753.2937825520834,0.0,739.5190333333334,753.2937825520834
2025-12-21,21.75,683.0634765625,0.0,678.4992333333333,683.0634765625
2025-12-21,21.916666666666668,570.3616536458334,0.0,572.4,570.3616536458334
2025-12-21,22.083333333333332,1186.0543800636574,0.0,545.0923166666666,552.9186197916666
2025-12-21,22.25,0.0,0.0,550.8361333333334,569.8221842447916
2025-12-21,22.416666666666668,565.961669921875,0.0,542.6,565.961669921875
2025-12-21,22.583333333333332,548.35791015625,0.0,525.919,548.35791015625
2025-12-21,22.75,543.2948404947916,0.0,543.3939166666667,543.2948404947916
2025-12-21,22.916666666666668,558.3249918619791,0.0,584.8283333333333,558.3249918619791
2025-12-21,23.083333333333332,578.149658203125,0.0,592.4525666666667,578.149658203125
2025-12-21,23.25,587.9633382161459,0.0,565.9438,587.9633382161459
2025-12-21,23.416666666666668,578.29833984375,0.0,550.9316666666667,578.29833984375
2025-12-21,23.583333333333332,557.1023356119791,0.0,589.9602166666667,557.1023356119791
2025-12-21,23.75,577.9149576822916,0.0,595.3318333333333,577.9149576822916
2025-12-21,23.916666666666668,609.6300048828125,0.0,577.4,609.6300048828125
2025-07-03,0.08333333333333333,1533.0336100260417,0.0,825.3044666666666,699.7002766927084
2025-07-03,0.25,1526.8221028645835,0.0,837.3302833333333,693.48876953125
2025-07-03,0.4166666666666667,1484.1433512369792,0.0,813.8816666666667,650.8100179036459
2025-07-03,0.5833333333333334,1500.0936686197917,0.0,799.09495,666.7603352864584
2025-07-03,0.75,1495.1631266276042,0.0,768.5708500000001,661.8297932942709
2025-07-03,0.9166666666666666,1467.4099934895835,0.0,738.6883333333334,634.07666015625
2025-07-03,1.0833333333333333,689.2133805220332,0.0,757.1735666666667,661.7663981119791
2025-07-03,1.25,1492.4407552083335,0.0,766.34845,659.107421875
2025-07-03,1.4166666666666667,1467.4399820963542,0.0,765.085,634.1066487630209
2025-07-03,1.5833333333333333,677.8017578125,0.0,799.2233333333334,677.8017578125
2025-07-03,1.75,675.5910237630209,0.0,774.8911666666667,675.5910237630209
2025-07-03,1.9166666666666667,1449.92333984375,0.0,712.4499999999999,616.5900065104166
2025-07-03,2.0833333333333335,1441.5731201171875,0.0,736.7118166666668,608.2397867838541
2025-07-03,2.25,607.868408203125,0.0,791.8022833333333,607.868408203125
2025-07-03,2.4166666666666665,603.558349609375,0.0,816.6816666666667,603.558349609375
2025-07-03,2.5833333333333335,631.8883056640625,0.0,799.5843333333333,631.8883056640625
2025-07-03,2.75,645.7831217447916,0.0,759.4382833333334,645.7831217447916
2025-07-03,2.9166666666666665,630.5716552734375,0.0,727.375,630.5716552734375
2025-07-03,3.0833333333333335,619.2824148437552,0.0,724.8035,619.2824148437552
2025-07-03,3.25,618.7209879557291,0.0,716.4564666666666,618.7209879557291
2025-07-03,3.4166666666666665,613.1533203125,0.0,702.0450000000001,613.1533203125
2025-07-03,3.5833333333333335,586.8118513021618,0.0,715.3312000000001,586.8118513021618
2025-07-03,3.75,582.9637858072916,0.0,730.5532,582.9637858072916
2025-07-03,3.9166666666666665,604.9583333333334,0.0,730.64,604.9583333333334
2025-07-03,4.083333333333333,613.3854053368171,0.0,721.2674333333334,613.3854053368171
2025-07-03,4.25,616.6484375,0.0,703.2219,616.6484375
2025-07-03,4.416666666666667,616.9816487630209,0.0,682.1,616.9816487630209
2025-07-03,4.583333333333333,603.3018650213877,0.0,672.8896833333334,603.3018650213877
2025-07-03,4.75,589.4895833333334,0.0,703.6123666666667,589.4895833333334
2025-07-03,4.916666666666667,580.3699951171875,0.0,726.6216666666666,580.3699951171875
2025-07-03,5.083333333333333,557.4652735392252,0.0,651.0192666666667,557.4652735392252
2025-07-03,5.25,556.3327484130859,0.0,611.7592666666667,556.3327484130859
2025-07-03,5.416666666666667,1375.7204284667969,0.0,620.6904166666667,542.3870951334635
2025-07-03,5.583333333333333,1293.9021606445312,0.0,576.6371333333334,460.56882731119794
2025-07-03,5.75,0.0,0.0,620.9660833333334,482.67323811848956
2025-07-03,5.916666666666667,0.0,0.0,706.1083333333332,589.6612752278646
2025-07-03,6.083333333333333,0.0,0.0,625.0582833333333,581.10791015625
2025-07-03,6.25,0.0,0.0,531.3041333333334,521.1407674153646
2025-07-03,6.416666666666667,0.0,0.0,493.78125,460.6374918619792
2025-07-03,6.583333333333333,0.0,0.0,433.47353333333336,388.8326822916667
2025-07-03,6.75,0.0,0.0,387.0413833333333,371.5704345703125
2025-07-03,6.916666666666667,0.0,0.0,370.1866666666667,374.349609375
2025-07-03,7.083333333333333,0.0,0.0,358.3078833333334,296.0947265625
2025-07-03,7.25,0.0,0.0,369.56690000000003,243.432373046875
2025-07-03,7.416666666666667,0.0,39.51333484477669,357.555,203.35502115885416
2025-07-03,7.583333333333333,0.0,284.17294999999996,284.17294999999996,83.06144205729167
2025-07-03,7.75,0.0,426.43671666666665,426.43671666666665,144.4462890625
2025-07-03,7.916666666666667,0.0,653.07625,653.07625,338.2516276041667
2025-07-03,8.083333333333334,0.0,537.3978166666666,537.3978166666666,334.0662434895833
2025-07-03,8.25,0.0,405.12045000000006,405.12045000000006,276.2958984375
2025-07-03,8.416666666666666,0.0,377.6470833333333,377.6470833333333,262.4850260416667
2025-07-03,8.583333333333334,0.0,265.7947166666668,265.7947166666668,233.62019856770834
2025-07-03,8.75,0.0,219.6470166666668,219.6470166666668,184.63736979166666
2025-07-03,8.916666666666666,0.0,262.0541666666666,262.0541666666666,131.82625325520834
2025-07-03,9.083333333333334,0.0,246.32093333333327,246.32093333333327,87.71769205729167
2025-07-03,9.25,0.0,210.8040833333333,210.8040833333333,28.49951171875
2025-07-03,9.416666666666666,0.0,186.73291666666668,186.73291666666668,-17.676676432291668
2025-07-03,9.583333333333334,0.0,152.18311666666673,152.18311666666673,-7.966471354166667
2025-07-03,9.75,0.0,97.34618333333326,97.34618333333326,-75.71712239583333
2025-07-03,9.916666666666666,0.0,53.71083333333339,53.71083333333339,-182.862548828125
2025-07-03,10.083333333333334,0.0,62.248883333333346,62.248883333333346,-157.367431640625
2025-07-03,10.25,0.0,54.44846666666672,54.44846666666672,-147.74332682291666
2025-07-03,10.416666666666666,0.0,6.935833333333297,6.935833333333297,-200.62003580729166
2025-07-03,10.583333333333334,0.0,0.0,-35.86205000000003,-215.627685546875
2025-07-03,10.75,0.0,0.0,-50.70013333333342,-239.17513020833334
2025-07-03,10.916666666666666,0.0,0.0,-36.19708333333332,-292.6905110677083
2025-07-03,11.083333333333334,0.0,0.0,-13.546016666666674,-333.6270345052083
2025-07-03,11.25,0.0,0.0,-27.114433333333334,-321.1653645833333
2025-07-03,11.416666666666666,0.0,0.0,-34.629166666666606,-279.6875
2025-07-03,11.583333333333334,0.0,0.0,40.40125000000004,-273.7090657552083
2025-07-03,11.75,0.0,0.0,49.49276666666659,-274.214111328125
2025-07-03,11.916666666666666,0.0,0.0,-49.40041666666669,-278.4925130208333
2025-07-03,12.083333333333334,0.0,0.0,-148.32156666666666,-320.1630859375
2025-07-03,12.25,0.0,0.0,-195.83865,-376.5147298177083
2025-07-03,12.416666666666666,0.0,0.0,-196.29083333333332,-408.544189453125
2025-07-03,12.583333333333334,445.6593424479167,0.0,-185.84776666666676,-387.6739908854167
2025-07-03,12.75,0.0,0.0,-168.43353333333334,-333.1558430989583
2025-07-03,12.916666666666666,0.0,0.0,-134.85000000000005,-264.887939453125
2025-07-03,13.083333333333334,0.0,0.0,-81.41373333333331,-202.55900065104166
2025-07-03,13.25,0.0,0.0,-42.969950000000004,-205.47257486979166
2025-07-03,13.416666666666666,0.0,0.0,-18.05041666666663,-232.27327473958334
2025-07-03,13.583333333333334,0.0,0.0,31.318399999999958,-183.37613932291666
2025-07-03,13.75,0.0,0.0,104.17390000000007,-162.320556640625
2025-07-03,13.916666666666666,0.0,0.0,167.2212499999999,-172.23876953125
2025-07-03,14.083333333333334,0.0,0.0,184.79393333333337,-116.25675455729167
2025-07-03,14.25,0.0,0.0,197.95326666666674,-100.22355143229167
2025-07-03,14.416666666666666,0.0,0.0,218.13291666666677,-125.92081705729167
2025-07-03,14.583333333333334,0.0,0.0,223.94035,-81.99161783854167
2025-07-03,14.75,0.0,0.0,256.3241000000001,-27.3369140625
2025-07-03,14.916666666666666,0.3720703125,108.8049798177081,314.0375000000001,0.3720703125
2025-07-03,15.083333333333334,40.637451171875,315.56989882812496,356.20734999999996,40.637451171875
2025-07-03,15.25,171.91593424479166,241.64371575520832,413.55965,171.91593424479166
2025-07-03,15.416666666666666,306.8599446614583,156.3292220052084,463.1891666666667,306.8599446614583
2025-07-03,15.583333333333334,284.244873046875,162.81866028645845,447.06353333333345,284.244873046875
2025-07-03,15.75,332.8065592447917,118.45754075520836,451.26410000000004,332.8065592447917
2025-07-03,15.916666666666666,466.237548828125,39.98245117187497,506.21999999999997,466.237548828125
2025-07-03,16.083333333333332,467.1968994140625,95.40640058593749,562.6033,467.1968994140625
2025-07-03,16.25,447.3580729166667,173.97237708333336,621.33045,447.3580729166667
2025-07-03,16.416666666666668,497.8111979166667,184.91630208333328,682.7275,497.8111979166667
2025-07-03,16.583333333333332,588.6545817057291,148.9799849609375,737.6345666666666,588.6545817057291
2025-07-03,16.75,636.486328125,158.21727187499994,794.7035999999999,636.486328125
2025-07-03,16.916666666666668,666.2304280598959,180.1504052734374,846.3808333333333,666.2304280598959
2025-07-03,17.083333333333332,765.3880208333334,106.86504583333328,872.2530666666667,765.3880208333334
2025-07-03,17.25,798.8407389322916,85.97561106770843,884.81635,798.8407389322916
2025-07-03,17.416666666666668,783.7799682617188,146.0250317382812,929.805,783.7799682617188
2025-07-03,17.583333333333332,853.8161417643229,168.15454156901046,1021.9706833333333,853.8161417643229
2025-07-03,17.75,786.5760498046875,179.32796686197923,965.9040166666667,786.5760498046875
2025-07-03,17.916666666666668,621.0199788411459,185.7871044921876,806.8070833333335,621.0199788411459
2025-07-03,18.083333333333332,644.2154134114584,151.55685325520835,795.7722666666667,644.2154134114584
2025-07-03,18.25,730.7263895670573,109.02407709960949,839.7504666666667,730.7263895670573
2025-07-03,18.416666666666668,775.2262573242188,117.56957600911448,892.7958333333332,775.2262573242188
2025-07-03,18.583333333333332,797.989023844401,201.83654282226576,999.8255666666668,797.989023844401
2025-07-03,18.75,814.0738983154297,217.22053501790356,1031.2944333333332,814.0738983154297
2025-07-03,18.916666666666668,21.188313802083258,962.8233528645834,984.0116666666667,854.5216471354166
2025-07-03,19.083333333333332,97.93668619791663,881.6695638020833,979.6062499999999,931.27001953125
