model,model_id,role,seed,issue_hour,evaluation_start,evaluation_end,forecast_source,target,population,lead_slot,lead_start_exclusive_minutes,lead_end_inclusive_minutes,n,mae_kw,rmse_kw,wape_pct,bias_kw,absolute_error_sum_kw,squared_error_sum_kw2,signed_error_sum_kw,actual_absolute_sum_kw,missing_reason
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,pv_generating,143,1420,1430,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,pv_generating,144,1430,1440,0,,,,,0.0,0.0,0.0,0.0,No actual PV>0 samples at this lead
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,1,0,10,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,2,10,20,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,3,20,30,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,4,30,40,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,5,40,50,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,6,50,60,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,7,60,70,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,8,70,80,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,9,80,90,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,10,90,100,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,11,100,110,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,12,110,120,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,13,120,130,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,14,130,140,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,15,140,150,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,16,150,160,334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,17,160,170,334,4.172356781575164,13.119781856530475,,4.172356781575164,1393.567165046105,57490.97777162404,1393.567165046105,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,18,170,180,334,6.643168945695384,15.998130158222404,,6.643168945695384,2218.8184278622584,85484.01629884802,2218.8184278622584,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,19,180,190,334,4.5877304960073255,12.058008595427065,2394221.8526038225,4.5874760049893615,1532.3019856664466,48562.120809989254,1532.2169856664468,0.064,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,20,190,200,334,4.524372469181353,11.380715356294594,10421657.963493599,4.524356900319077,1511.1404047065719,43259.90779501386,1511.1352047065718,0.0145,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,21,200,210,334,3.696401622845679,9.750309171314827,,3.696401622845679,1234.5981420304568,31752.888664699494,1234.5981420304568,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,22,210,220,334,2.5193619628926807,7.605766379085531,75413.77447626414,2.5145182503178307,841.4668956061553,19321.125859218097,839.8490956061554,1.1158000000000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,23,220,230,334,1.6229307763465806,5.161159204665562,126177.57898039058,1.6212415547896946,542.0588792997579,8896.946488191958,541.494679299758,0.4296,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,24,230,240,334,1.032515668779983,3.962315178802422,,1.032515668779983,344.86023337251436,5243.780486440135,344.86023337251436,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,25,240,250,334,1.2400176574276085,4.443881552194143,2638.3858627749373,1.1843299176433861,414.16589758082125,6595.859805477095,395.566192492891,15.697699999999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,26,250,260,334,1.6732118648801717,5.549241727722934,9111.036598356279,1.638052901291985,558.8527628699774,10285.22397340227,547.109669031523,6.1338,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,27,260,270,334,2.3759322247325625,7.677078184715269,,2.3759322247325625,793.5613630606758,19685.134837713184,793.5613630606758,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,28,270,280,334,3.249218565893923,9.204549240088864,496.07524101596243,2.7125093824109743,1085.2390010085703,28297.724722215644,905.9781337252654,218.76500000000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,29,280,290,334,4.520243161095221,12.034347268480115,1763.9561112120107,4.052166440038658,1509.7612158058039,48371.72173557718,1353.4235909729116,85.5895,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,30,290,300,334,5.764287516292247,14.987978199216512,1828.368499944549,5.7290330252742825,1925.2720304416102,75029.58982706328,1913.4970304416104,105.30000000000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,31,300,310,334,9.505929242696313,20.832325028752784,46.57110276536325,7.412246111042555,3174.9803670605684,144951.2458786023,2475.6902010882136,6817.4902,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,32,310,320,334,13.84743827710647,26.52873791136739,23.263319150021907,7.772197664238304,4625.044384553561,235060.49434678716,2595.9140198555933,19881.2747,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,33,320,330,334,17.09073110716046,32.56408278699579,14.351591327760309,9.091949884321371,5708.304189791595,354180.1089112773,3036.711261363338,39774.712499999994,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,34,330,340,334,23.165806323112037,41.90748569755525,11.510827957215906,8.880415791552268,7737.379311919421,586583.2774019265,2966.0588743784574,67218.2691,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,35,340,350,334,31.201996691580522,53.570042819383005,10.305700009050328,8.65592709813091,10421.466894987894,958496.3288819566,2891.079650775724,101123.32870000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,36,350,360,334,43.89328486812833,71.56527391723945,10.337259613019633,9.260479704975861,14660.357145954864,1710610.5359037374,3093.0002214619376,141820.5375,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,37,360,370,334,54.20050942951361,83.6126283281357,9.514656412866762,8.685361943280222,18102.970149457546,2335017.919723613,2900.910889055594,190264.0449,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,38,370,380,334,65.12903146665808,98.58089736748693,8.860015258718683,7.6496988998299535,21753.096509863797,3245876.5708101825,2554.9994325432044,245519.85379999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,39,380,390,334,81.80092964646832,123.71786616575605,8.866517369493362,7.399173674740426,27321.51050192042,5112240.876475047,2471.3240073633024,308142.52499999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,40,390,400,334,96.00600665338196,142.57992030159363,8.450971101156329,7.561874394011478,32066.006222229575,6789897.246851737,2525.6660475998337,379435.7576,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,41,400,410,334,109.66899779484096,159.22347889807995,7.980977798338979,8.121160573707044,36629.44526347688,8467606.82162404,2712.4676316181526,458959.3679999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,42,410,420,334,125.1343958150641,178.4317041731004,7.644555164231399,8.912491238775882,41794.88820223141,10633849.600075018,2976.7720737511445,546727.5375,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,43,420,430,334,139.901196655342,200.15198954563564,7.266298003824036,11.50496264282015,46726.99968288423,13380313.518971464,3842.6575227019302,643064.7306000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,44,430,440,334,159.89068640717286,222.25281813417268,7.195011984450374,12.44283604325411,53403.48925999574,16498369.266306266,4155.907238446873,742229.3302,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,45,440,450,334,179.1334486923041,244.79507802936595,7.106245685107253,13.077368241292488,59830.571863229576,20014826.495952725,4367.840992591691,841943.4750000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,46,450,460,334,196.00880492169807,265.64916068136625,6.939399673583577,15.465555795193591,65466.94084384716,23570205.174618587,5165.49563559466,943409.285,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,47,460,470,334,207.4350699522929,286.0218856866798,6.628734041459635,15.444053725765995,69283.31336406583,27324045.376649223,5158.313944405842,1045196.7590000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,48,470,480,334,221.1403354173881,308.3516562564928,6.441207406416574,18.89047509961818,73860.87202940762,31756968.46798484,6309.418683272472,1146692.9625,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,49,480,490,334,231.19203652843257,316.302788023121,6.186400213152408,16.442744487777,77218.14020049648,33415849.53954061,5491.8766589175175,1248191.8004,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,50,490,500,334,250.1821576640072,334.88420200867876,6.200478197481304,20.16508180612884,83560.8406597784,37457241.20416652,6735.137323247032,1347651.552,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,51,500,510,334,283.966185303968,371.30926953681296,6.562913964392583,24.787016401063838,94844.70589152531,46048771.59708319,8278.863477955321,1445161.5,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,52,510,520,334,282.1551550926559,374.19776153152577,6.1102360382548255,22.33027941340877,94239.82180094706,46768004.22155835,7458.31332407853,1542327.0265000002,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,53,520,530,334,307.905202849459,399.0430005865842,6.285837837089169,27.285017413152783,102840.3377517193,53184595.64992631,9113.19581599303,1636064.1241,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,54,530,540,334,340.6729663135862,445.69669600903114,6.592332700625869,29.40315851509001,113784.77074873779,66347611.97434448,9820.654944040063,1726016.8125,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,55,540,550,334,350.72028912469557,468.41565469278106,6.454572348131246,28.97636101708232,117140.57656764833,73284017.33746308,9678.104579705494,1814846.4414,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,56,550,560,334,361.0149012047602,482.6136549717276,6.341151056837441,34.787683522736614,120578.9770023899,77793923.9483667,11619.086296594029,1901531.3769,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,57,560,570,334,369.71518382222877,492.71530030430375,6.2259617390152195,32.16345131417635,123484.87139662441,81084634.62942271,10742.592738934902,1983386.2875,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,58,570,580,334,385.74164743279294,497.1709407393336,6.26074623380959,33.216254111637255,128837.71024255284,82557767.40142176,11094.228873286844,2057865.076,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,59,580,590,334,382.0487531781392,502.1774283474166,6.002580133721322,33.18748723011417,127604.28356149848,84228844.62690267,11084.620734858134,2125823.9077,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,60,590,600,334,404.0158059017357,530.2758666491679,6.161615940433333,37.2951884639669,134941.27917117972,93918293.24667573,12456.592946964945,2190030.675,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,61,600,610,334,421.7219796352845,547.266327205454,6.25389422064532,30.165088953503357,140855.14119818504,100033144.5862443,10075.139710470121,2252278.9198000003,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,62,610,620,334,427.4757693241365,547.2683160046397,6.189668544371789,33.54062838097249,142776.9069542616,100033871.64065307,11202.569879244813,2306697.1346,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,63,620,630,334,430.7619382451588,556.5626416151977,6.107667973054614,16.84332822101899,143874.48737388302,103460499.32992342,5625.671625820342,2355637.0125,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,64,630,640,334,434.44183494518813,563.0465877842762,6.027706518551787,-0.9015542843775577,145103.57287169283,105885167.64518256,-301.11913098210425,2407276.6719000004,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,65,640,650,334,447.17560906008896,570.008869460503,6.089059410832944,-11.24071087319222,149356.6534260697,108519977.16205601,-3754.3974316462018,2452869.0450999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,66,650,660,334,445.2811860232846,574.1083462517522,5.978091201536787,-12.040564670140295,148723.91613177705,110086531.34079787,-4021.5485998268587,2487816.1125000003,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,67,660,670,334,458.5479680616572,584.6163595181874,6.087652029213024,-11.456360108203558,153155.0213325935,114153280.13064373,-3826.4242761399883,2515830.7439,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,68,670,680,334,468.59003199259075,598.8723463388467,6.16221944984943,-15.66089232163771,156509.0706855253,119788461.12793812,-5230.738035426995,2539816.5703,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,69,680,690,334,480.9627643122319,622.6579179412107,6.273974271147657,-27.424313111590628,160641.56328028545,129492762.84681109,-9159.72057927127,2560443.45,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,70,690,700,334,501.3577686882378,630.405049944395,6.5006373856210935,-41.24325654182714,167453.49474187143,132735116.016462,-13775.247684970263,2575955.0149999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,71,700,710,334,505.0198434584047,629.9251698135204,6.530278287963212,-46.938647964587794,168676.62771510717,132533110.3345739,-15677.508420172322,2582992.9488000004,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,72,710,720,334,494.69681660580386,628.562531740322,6.389867863202587,-42.73216931196353,165228.7367463385,131960346.00680631,-14272.54455019582,2585792.7,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,73,720,730,334,502.3640700235178,633.3502175034025,6.474079733815545,-51.60084113388109,167789.59938785495,133978254.33587681,-17234.680938716283,2591713.5143,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,74,730,740,334,502.3108069502728,637.253345935431,6.479836522619598,-52.99640461882115,167771.80952139111,135634670.1865713,-17700.799142686265,2589136.4533,
