variant,seed,target,population,n,absolute_error_sum,squared_error_sum,actual_abs_sum,mae,rmse,wape_pct,model_label,target_label,registry_experiment,registry_record,registry_source,registry_sha256,comparison_basis,raw_record_json,scenario,role,predictor_id,issue_hour,month,period,unit,signed_error_sum,bias,policy_label,experiment,name,order,case_id,alpha_load,alpha_pv,month_label,exploratory,label,source,forecast_reused
tcn,mean,pv_corrected,all,192168,30560210.57030858,17515753673.8809,457271934.1543,159.028613350342,301.90748434771,6.683159032454,因果卷积网络,光伏预报修正,exp001,30,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""tcn"", ""seed"": ""mean"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 30560210.57030858, ""squared_error_sum"": 17515753673.8809, ""actual_abs_sum"": 457271934.1543, ""mae"": 159.028613350342, ""rmse"": 301.90748434771, ""wape_pct"": 6.683159032454, ""model_label"": ""因果卷积网络"", ""target_label"": ""光伏预报修正""}",,,,,,,,,,,,,,,,,,,,,
tcn,mean,pv_corrected,generating,107413,28728566.335909944,17392221420.861744,457271934.1543,267.458932679563,402.391783941262,6.282599956422,因果卷积网络,光伏预报修正,exp001,31,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""tcn"", ""seed"": ""mean"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 28728566.335909944, ""squared_error_sum"": 17392221420.861744, ""actual_abs_sum"": 457271934.1543, ""mae"": 267.458932679563, ""rmse"": 402.391783941262, ""wape_pct"": 6.282599956422, ""model_label"": ""因果卷积网络"", ""target_label"": ""光伏预报修正""}",,,,,,,,,,,,,,,,,,,,,
weekly,baseline,load,all,192168,33965042.0968,11466742136.442854,887487989.598,176.746607639149,244.275262134224,3.827098788366,历史周同期,小区负载,exp001,32,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""baseline"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 33965042.0968, ""squared_error_sum"": 11466742136.442854, ""actual_abs_sum"": 887487989.598, ""mae"": 176.746607639149, ""rmse"": 244.275262134224, ""wape_pct"": 3.827098788366, ""model_label"": ""历史周同期"", ""target_label"": ""小区负载""}",,,,,,,,,,,,,,,,,,,,,
weekly,baseline,price,all,192168,9059.6491,820.17416957,145615.9419,0.047144421027,0.065329977509,6.221605259554,历史周同期,电价,exp001,33,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""baseline"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 9059.6491, ""squared_error_sum"": 820.17416957, ""actual_abs_sum"": 145615.9419, ""mae"": 0.047144421027, ""rmse"": 0.065329977509, ""wape_pct"": 6.221605259554, ""model_label"": ""历史周同期"", ""target_label"": ""电价""}",,,,,,,,,,,,,,,,,,,,,
weekly,baseline,pv,all,192168,41283819.8207,33923052465.69794,457271934.1543,214.831916972129,420.152475698441,9.028286395283,历史周同期,光伏历史预测,exp001,34,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""baseline"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 41283819.8207, ""squared_error_sum"": 33923052465.69794, ""actual_abs_sum"": 457271934.1543, ""mae"": 214.831916972129, ""rmse"": 420.152475698441, ""wape_pct"": 9.028286395283, ""model_label"": ""历史周同期"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
weekly,baseline,pv,generating,107413,41259270.5771,33921775627.185238,457271934.1543,384.118035778723,561.967067104575,9.022917764111,历史周同期,光伏历史预测,exp001,35,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""baseline"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 41259270.5771, ""squared_error_sum"": 33921775627.185238, ""actual_abs_sum"": 457271934.1543, ""mae"": 384.118035778723, ""rmse"": 561.967067104575, ""wape_pct"": 9.022917764111, ""model_label"": ""历史周同期"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
yesterday,baseline,load,all,192168,125006289.0115,244941917701.61514,887487989.598,650.505229858769,1128.992408663338,14.08540627892,昨日同期,小区负载,exp001,36,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""baseline"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 125006289.0115, ""squared_error_sum"": 244941917701.61514, ""actual_abs_sum"": 887487989.598, ""mae"": 650.505229858769, ""rmse"": 1128.992408663338, ""wape_pct"": 14.08540627892, ""model_label"": ""昨日同期"", ""target_label"": ""小区负载""}",,,,,,,,,,,,,,,,,,,,,
yesterday,baseline,price,all,192168,16209.8906,2948.577616,145615.9419,0.084352704925,0.123869888604,11.13194777199,昨日同期,电价,exp001,37,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""baseline"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 16209.8906, ""squared_error_sum"": 2948.577616, ""actual_abs_sum"": 145615.9419, ""mae"": 0.084352704925, ""rmse"": 0.123869888604, ""wape_pct"": 11.13194777199, ""model_label"": ""昨日同期"", ""target_label"": ""电价""}",,,,,,,,,,,,,,,,,,,,,
yesterday,baseline,pv,all,192168,35636325.2482,27071162877.8003,457271934.1543,185.443597519878,375.329690617418,7.793245678659,昨日同期,光伏历史预测,exp001,38,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""baseline"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 35636325.2482, ""squared_error_sum"": 27071162877.8003, ""actual_abs_sum"": 457271934.1543, ""mae"": 185.443597519878, ""rmse"": 375.329690617418, ""wape_pct"": 7.793245678659, ""model_label"": ""昨日同期"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
yesterday,baseline,pv,generating,107413,35635895.3958,27071160672.67709,457271934.1543,331.765199703946,502.02461878975,7.793151674989,昨日同期,光伏历史预测,exp001,39,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""baseline"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 35635895.3958, ""squared_error_sum"": 27071160672.67709, ""actual_abs_sum"": 457271934.1543, ""mae"": 331.765199703946, ""rmse"": 502.02461878975, ""wape_pct"": 7.793151674989, ""model_label"": ""昨日同期"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
selected_2,,load,all,192168,34641491.321830474,11755808808.859766,887487989.598,180.266700604838,247.335082563704,3.903319450838,正式策略问题 2,小区负载,exp001,40,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_2"", ""scenario"": ""2"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34641491.321830474, ""squared_error_sum"": 11755808808.859766, ""actual_abs_sum"": 887487989.598, ""mae"": 180.266700604838, ""rmse"": 247.335082563704, ""wape_pct"": 3.903319450838, ""model_label"": ""正式策略问题 2"", ""target_label"": ""小区负载""}",2,,,,,,,,,,,,,,,,,,,,
selected_2,,pv,all,192168,34758700.79808837,22438989232.126537,457271934.1543,180.876632936224,341.712692134083,7.601319521692,正式策略问题 2,光伏历史预测,exp001,41,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_2"", ""scenario"": ""2"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34758700.79808837, ""squared_error_sum"": 22438989232.126537, ""actual_abs_sum"": 457271934.1543, ""mae"": 180.876632936224, ""rmse"": 341.712692134083, ""wape_pct"": 7.601319521692, ""model_label"": ""正式策略问题 2"", ""target_label"": ""光伏历史预测""}",2,,,,,,,,,,,,,,,,,,,,
selected_2,,pv,generating,107413,32997610.074128672,22361192000.028664,457271934.1543,307.203132527056,456.266992649426,7.216189669536,正式策略问题 2,光伏历史预测,exp001,42,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_2"", ""scenario"": ""2"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 32997610.074128672, ""squared_error_sum"": 22361192000.028664, ""actual_abs_sum"": 457271934.1543, ""mae"": 307.203132527056, ""rmse"": 456.266992649426, ""wape_pct"": 7.216189669536, ""model_label"": ""正式策略问题 2"", ""target_label"": ""光伏历史预测""}",2,,,,,,,,,,,,,,,,,,,,
selected_3,,load,all,192168,34459786.708946094,11512326738.785892,887487989.598,179.321149769712,244.760323447043,3.882845414568,正式策略问题 3,小区负载,exp001,43,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_3"", ""scenario"": ""3"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34459786.708946094, ""squared_error_sum"": 11512326738.785892, ""actual_abs_sum"": 887487989.598, ""mae"": 179.321149769712, ""rmse"": 244.760323447043, ""wape_pct"": 3.882845414568, ""model_label"": ""正式策略问题 3"", ""target_label"": ""小区负载""}",3,,,,,,,,,,,,,,,,,,,,
selected_3,,pv_corrected,all,192168,30214963.987085823,17224857249.335526,457271934.1543,157.232026076588,299.389993322311,6.607657660636,正式策略问题 3,光伏预报修正,exp001,44,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_3"", ""scenario"": ""3"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 30214963.987085823, ""squared_error_sum"": 17224857249.335526, ""actual_abs_sum"": 457271934.1543, ""mae"": 157.232026076588, ""rmse"": 299.389993322311, ""wape_pct"": 6.607657660636, ""model_label"": ""正式策略问题 3"", ""target_label"": ""光伏预报修正""}",3,,,,,,,,,,,,,,,,,,,,
selected_3,,pv_corrected,generating,107413,28415578.851864405,17099077716.890759,457271934.1543,264.545062998561,398.986241514966,6.214153270617,正式策略问题 3,光伏预报修正,exp001,45,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_3"", ""scenario"": ""3"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 28415578.851864405, ""squared_error_sum"": 17099077716.890759, ""actual_abs_sum"": 457271934.1543, ""mae"": 264.545062998561, ""rmse"": 398.986241514966, ""wape_pct"": 6.214153270617, ""model_label"": ""正式策略问题 3"", ""target_label"": ""光伏预报修正""}",3,,,,,,,,,,,,,,,,,,,,
selected_4-2,,load,all,192168,34777962.883477345,11877087696.144821,887487989.598,180.976868591427,248.607626025432,3.918696736305,正式策略问题 4-2,小区负载,exp001,46,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-2"", ""scenario"": ""4-2"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34777962.883477345, ""squared_error_sum"": 11877087696.144821, ""actual_abs_sum"": 887487989.598, ""mae"": 180.976868591427, ""rmse"": 248.607626025432, ""wape_pct"": 3.918696736305, ""model_label"": ""正式策略问题 4-2"", ""target_label"": ""小区负载""}",4-2,,,,,,,,,,,,,,,,,,,,
selected_4-2,,price,all,192168,8200.36134883386,630.070010969107,145615.9419,0.042672876591,0.057260333023,5.631499712075,正式策略问题 4-2,电价,exp001,47,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-2"", ""scenario"": ""4-2"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 8200.36134883386, ""squared_error_sum"": 630.070010969107, ""actual_abs_sum"": 145615.9419, ""mae"": 0.042672876591, ""rmse"": 0.057260333023, ""wape_pct"": 5.631499712075, ""model_label"": ""正式策略问题 4-2"", ""target_label"": ""电价""}",4-2,,,,,,,,,,,,,,,,,,,,
selected_4-2,,pv,all,192168,34572795.266124696,22253261702.312172,457271934.1543,179.909221442304,340.295575574575,7.560664165857,正式策略问题 4-2,光伏历史预测,exp001,48,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-2"", ""scenario"": ""4-2"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34572795.266124696, ""squared_error_sum"": 22253261702.312172, ""actual_abs_sum"": 457271934.1543, ""mae"": 179.909221442304, ""rmse"": 340.295575574575, ""wape_pct"": 7.560664165857, ""model_label"": ""正式策略问题 4-2"", ""target_label"": ""光伏历史预测""}",4-2,,,,,,,,,,,,,,,,,,,,
selected_4-2,,pv,generating,107413,32884721.473686554,22178945704.100674,457271934.1543,306.152155453125,454.403874397517,7.191502258827,正式策略问题 4-2,光伏历史预测,exp001,49,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-2"", ""scenario"": ""4-2"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 32884721.473686554, ""squared_error_sum"": 22178945704.100674, ""actual_abs_sum"": 457271934.1543, ""mae"": 306.152155453125, ""rmse"": 454.403874397517, ""wape_pct"": 7.191502258827, ""model_label"": ""正式策略问题 4-2"", ""target_label"": ""光伏历史预测""}",4-2,,,,,,,,,,,,,,,,,,,,
selected_4-3,,load,all,192168,34664304.339356646,11751814696.678238,887487989.598,180.385414529769,247.293062146117,3.905889966472,正式策略问题 4-3,小区负载,exp001,50,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-3"", ""scenario"": ""4-3"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34664304.339356646, ""squared_error_sum"": 11751814696.678238, ""actual_abs_sum"": 887487989.598, ""mae"": 180.385414529769, ""rmse"": 247.293062146117, ""wape_pct"": 3.905889966472, ""model_label"": ""正式策略问题 4-3"", ""target_label"": ""小区负载""}",4-3,,,,,,,,,,,,,,,,,,,,
selected_4-3,,price,all,192168,8225.960623509585,634.633459453754,145615.9419,0.042806089586,0.057467320453,5.649079706643,正式策略问题 4-3,电价,exp001,51,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-3"", ""scenario"": ""4-3"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 8225.960623509585, ""squared_error_sum"": 634.633459453754, ""actual_abs_sum"": 145615.9419, ""mae"": 0.042806089586, ""rmse"": 0.057467320453, ""wape_pct"": 5.649079706643, ""model_label"": ""正式策略问题 4-3"", ""target_label"": ""电价""}",4-3,,,,,,,,,,,,,,,,,,,,
selected_4-3,,pv_corrected,all,192168,30398240.52183068,17389717356.32719,457271934.1543,158.185756847293,300.819320910991,6.647738085665,正式策略问题 4-3,光伏预报修正,exp001,52,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-3"", ""scenario"": ""4-3"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 30398240.52183068, ""squared_error_sum"": 17389717356.32719, ""actual_abs_sum"": 457271934.1543, ""mae"": 158.185756847293, ""rmse"": 300.819320910991, ""wape_pct"": 6.647738085665, ""model_label"": ""正式策略问题 4-3"", ""target_label"": ""光伏预报修正""}",4-3,,,,,,,,,,,,,,,,,,,,
selected_4-3,,pv_corrected,generating,107413,28549832.386675518,17262538698.109753,457271934.1543,265.794944621931,400.888787297363,6.243512941479,正式策略问题 4-3,光伏预报修正,exp001,53,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""selected_4-3"", ""scenario"": ""4-3"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 28549832.386675518, ""squared_error_sum"": 17262538698.109753, ""actual_abs_sum"": 457271934.1543, ""mae"": 265.794944621931, ""rmse"": 400.888787297363, ""wape_pct"": 6.243512941479, ""model_label"": ""正式策略问题 4-3"", ""target_label"": ""光伏预报修正""}",4-3,,,,,,,,,,,,,,,,,,,,
issued,none,pv_corrected,all,192168,40458500.404016666,37031364564.573654,457271934.1543,210.53713627667804,438.9795840920672,8.847798734650642,,,exp002,0,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""issued"", ""seed"": ""none"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 40458500.404016666, ""squared_error_sum"": 37031364564.573654, ""actual_abs_sum"": 457271934.1543, ""mae"": 210.53713627667804, ""rmse"": 438.9795840920672, ""wape_pct"": 8.847798734650642}",,,,,,,,,,,,,,,,,,,,,
issued,none,pv_corrected,generating,107413,39905150.54573333,36917553657.39224,457271934.1543,371.51136776491984,586.2569903894728,8.726787621360533,,,exp002,1,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""issued"", ""seed"": ""none"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 39905150.54573333, ""squared_error_sum"": 36917553657.39224, ""actual_abs_sum"": 457271934.1543, ""mae"": 371.51136776491984, ""rmse"": 586.2569903894728, ""wape_pct"": 8.726787621360533}",,,,,,,,,,,,,,,,,,,,,
periodic,none,load,all,192168,33965042.0968,11466742136.442852,887487989.598,176.74660763914906,244.27526213422388,3.8270987883661314,,,exp002,2,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""periodic"", ""seed"": ""none"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 33965042.0968, ""squared_error_sum"": 11466742136.442852, ""actual_abs_sum"": 887487989.598, ""mae"": 176.74660763914906, ""rmse"": 244.27526213422388, ""wape_pct"": 3.8270987883661314}",,,,,,,,,,,,,,,,,,,,,
periodic,none,price,all,192168,9059.6491,820.17416957,145615.9419,0.0471444210274343,0.0653299775087538,6.221605259554345,,,exp002,3,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""periodic"", ""seed"": ""none"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 9059.6491, ""squared_error_sum"": 820.17416957, ""actual_abs_sum"": 145615.9419, ""mae"": 0.0471444210274343, ""rmse"": 0.0653299775087538, ""wape_pct"": 6.221605259554345}",,,,,,,,,,,,,,,,,,,,,
periodic,none,pv,all,192168,35636325.2482,27071162877.8003,457271934.1543,185.44359751987844,375.3296906174179,7.793245678658909,,,exp002,4,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""periodic"", ""seed"": ""none"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 35636325.2482, ""squared_error_sum"": 27071162877.8003, ""actual_abs_sum"": 457271934.1543, ""mae"": 185.44359751987844, ""rmse"": 375.3296906174179, ""wape_pct"": 7.793245678658909}",,,,,,,,,,,,,,,,,,,,,
periodic,none,pv,generating,107413,35635895.395799994,27071160672.67709,457271934.1543,331.7651997039464,502.02461878975026,7.793151674988906,,,exp002,5,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""periodic"", ""seed"": ""none"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 35635895.395799994, ""squared_error_sum"": 27071160672.67709, ""actual_abs_sum"": 457271934.1543, ""mae"": 331.7651997039464, ""rmse"": 502.02461878975026, ""wape_pct"": 7.793151674988906}",,,,,,,,,,,,,,,,,,,,,
periodic,none,pv_corrected,all,192168,40458500.404016666,37031364564.573654,457271934.1543,210.53713627667804,438.9795840920672,8.847798734650642,,,exp002,6,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""periodic"", ""seed"": ""none"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 40458500.404016666, ""squared_error_sum"": 37031364564.573654, ""actual_abs_sum"": 457271934.1543, ""mae"": 210.53713627667804, ""rmse"": 438.9795840920672, ""wape_pct"": 8.847798734650642}",,,,,,,,,,,,,,,,,,,,,
periodic,none,pv_corrected,generating,107413,39905150.54573333,36917553657.39224,457271934.1543,371.51136776491984,586.2569903894728,8.726787621360533,,,exp002,7,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""periodic"", ""seed"": ""none"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 39905150.54573333, ""squared_error_sum"": 36917553657.39224, ""actual_abs_sum"": 457271934.1543, ""mae"": 371.51136776491984, ""rmse"": 586.2569903894728, ""wape_pct"": 8.726787621360533}",,,,,,,,,,,,,,,,,,,,,
weekly,none,load,all,192168,33965042.0968,11466742136.442852,887487989.598,176.74660763914906,244.27526213422388,3.8270987883661314,,,exp002,8,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""none"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 33965042.0968, ""squared_error_sum"": 11466742136.442852, ""actual_abs_sum"": 887487989.598, ""mae"": 176.74660763914906, ""rmse"": 244.27526213422388, ""wape_pct"": 3.8270987883661314}",,,,,,,,,,,,,,,,,,,,,
weekly,none,price,all,192168,9059.6491,820.17416957,145615.9419,0.0471444210274343,0.0653299775087538,6.221605259554345,,,exp002,9,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""none"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 9059.6491, ""squared_error_sum"": 820.17416957, ""actual_abs_sum"": 145615.9419, ""mae"": 0.0471444210274343, ""rmse"": 0.0653299775087538, ""wape_pct"": 6.221605259554345}",,,,,,,,,,,,,,,,,,,,,
weekly,none,pv,all,192168,41283819.8207,33923052465.69794,457271934.1543,214.83191697212857,420.152475698441,9.028286395282976,,,exp002,10,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""none"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 41283819.8207, ""squared_error_sum"": 33923052465.69794, ""actual_abs_sum"": 457271934.1543, ""mae"": 214.83191697212857, ""rmse"": 420.152475698441, ""wape_pct"": 9.028286395282976}",,,,,,,,,,,,,,,,,,,,,
weekly,none,pv,generating,107413,41259270.5771,33921775627.18524,457271934.1543,384.11803577872325,561.9670671045745,9.0229177641105,,,exp002,11,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""weekly"", ""seed"": ""none"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 41259270.5771, ""squared_error_sum"": 33921775627.18524, ""actual_abs_sum"": 457271934.1543, ""mae"": 384.11803577872325, ""rmse"": 561.9670671045745, ""wape_pct"": 9.0229177641105}",,,,,,,,,,,,,,,,,,,,,
yesterday,none,load,all,192168,125006289.0115,244941917701.6151,887487989.598,650.5052298587694,1128.9924086633378,14.085406278920273,,,exp002,12,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""none"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 125006289.0115, ""squared_error_sum"": 244941917701.6151, ""actual_abs_sum"": 887487989.598, ""mae"": 650.5052298587694, ""rmse"": 1128.9924086633378, ""wape_pct"": 14.085406278920273}",,,,,,,,,,,,,,,,,,,,,
yesterday,none,price,all,192168,16209.8906,2948.577616,145615.9419,0.0843527049248574,0.1238698886037017,11.13194777199048,,,exp002,13,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""none"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 16209.8906, ""squared_error_sum"": 2948.577616, ""actual_abs_sum"": 145615.9419, ""mae"": 0.0843527049248574, ""rmse"": 0.1238698886037017, ""wape_pct"": 11.13194777199048}",,,,,,,,,,,,,,,,,,,,,
