previous_policy_id,previous_experiment,previous_label,current_policy_id,current_experiment,current_label,metric,population,unit,absolute_change_unit,previous,current,absolute_change,relative_change_pct,comparable,comparability_reason,previous_source,current_source,forecast_seed,rl_seed,period
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,4522.75368857835,553.129158182612,-3969.62453039574,-87.7700799939764,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,9255.1866785884,7316.97774901148,-1938.20892957693,-20.9418674834611,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_variation_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,32666146.3282527,7184801.22695598,-25481345.1012967,-78.0053601831144,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,large_jump_pct,,%,%,14.5545274976609,3.65110718369893,-10.903420313962,-74.9142857142857,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,power_limit_hit_pct,,%,%,4.94011976047904,1.06869594145043,-3.87142381902861,-78.3670033670034,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,throughput_kwh,,kWh,kWh,11480844.6446117,5946264.12707261,-5534580.51753908,-48.2070848344475,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,equivalent_full_cycles,,循环,循环,477.705400095026,247.418094434484,-230.287305660542,-48.20697141266,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,direct_adjacent_reversals,,次数,次数,730,433,-297,-40.6849315068493,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,nonidle_direction_reversals,,次数,次数,2731,1129,-1602,-58.6598315635298,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mean_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,633.170865023898,149.387695747083,-483.783169276814,-76.4064166563562,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rms_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1591.60746536856,569.647232983412,-1021.96023238515,-64.2093138303104,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,4714.78981487835,553.129158182612,-4161.66065669574,-88.2682117358208,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,9013.79573991445,7316.97774901148,-1696.81799090297,-18.8246776370714,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_variation_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,30452352.7533244,7184801.22695598,-23267551.5263684,-76.4064166563562,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,large_jump_pct,,%,%,14.6584884083585,3.65110718369893,-11.0073812246595,-75.0921985815603,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,power_limit_hit_pct,,%,%,0,1.06869594145043,1.06869594145043,,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,throughput_kwh,,kWh,kWh,11571120.7354262,5946264.12707261,-5624856.60835357,-48.6111651322805,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,equivalent_full_cycles,,循环,循环,481.461690427,247.418094434484,-234.043595992516,-48.6110526851985,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,direct_adjacent_reversals,,次数,次数,726,433,-293,-40.3581267217631,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,nonidle_direction_reversals,,次数,次数,2729,1129,-1600,-58.6295346280689,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mean_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,648.761796233851,149.387695747083,-499.374100486767,-76.9734135680771,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rms_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1642.14002664885,569.647232983412,-1072.49279366544,-65.3106785207653,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,4847.33651304617,553.129158182612,-4294.20735486356,-88.5890084855071,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,9312.90770919588,7316.97774901148,-1995.9299601844,-21.4318666361694,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_variation_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,31202198.5898671,7184801.22695598,-24017397.3629111,-76.9734135680771,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,large_jump_pct,,%,%,14.5420521883772,3.65110718369893,-10.8909450046782,-74.8927652273377,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,power_limit_hit_pct,,%,%,0,1.06869594145043,1.06869594145043,,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,throughput_kwh,,kWh,kWh,11569539.5743252,5946264.12707261,-5623275.44725255,-48.6041420328566,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,equivalent_full_cycles,,循环,循环,481.395781441956,247.418094434484,-233.977687007473,-48.604016908213,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,direct_adjacent_reversals,,次数,次数,721,433,-288,-39.9445214979196,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,nonidle_direction_reversals,,次数,次数,2735,1129,-1606,-58.7202925045704,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mean_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,649.106253731693,149.387695747083,-499.71855798461,-76.9856329548117,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rms_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1642.40608211375,569.647232983412,-1072.75884913034,-65.3162978883831,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,4847.46152335484,553.129158182612,-4294.33236517223,-88.5893027615039,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,9312.90770919588,7316.97774901148,-1995.9299601844,-21.4318666361694,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_variation_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,31218765.2732258,7184801.22695598,-24033964.0462698,-76.9856329548117,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,large_jump_pct,,%,%,14.5794781162283,3.65110718369893,-10.9283709325294,-74.9572162007986,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,power_limit_hit_pct,,%,%,0,1.06869594145043,1.06869594145043,,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,throughput_kwh,,kWh,kWh,11742182.0947805,5946264.12707261,-5795917.96770786,-49.3598031517857,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,equivalent_full_cycles,,循环,循环,488.579019170392,247.418094434484,-241.160924735909,-49.359656324457,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,direct_adjacent_reversals,,次数,次数,5586,433,-5153,-92.2484783387039,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,nonidle_direction_reversals,,次数,次数,6669,1129,-5540,-83.0709251761883,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mean_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,653.364384114401,149.387695747083,-503.976688367318,-77.1356230337578,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rms_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1545.39564103484,569.647232983412,-975.748408051431,-63.1390682193228,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,4447.85440015976,553.129158182612,-3894.72524197715,-87.5641352342211,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,9255.1866785884,7316.97774901148,-1938.20892957693,-20.9418674834611,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_variation_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,31423560.0539821,7184801.22695598,-24238758.8270261,-77.1356230337578,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,large_jump_pct,,%,%,14.0721488720241,3.65110718369893,-10.4210416883252,-74.0543735224586,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,power_limit_hit_pct,,%,%,5.01912840984697,1.06869594145043,-3.95043246839654,-78.7075393537697,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,throughput_kwh,,kWh,kWh,11513308.8709024,5946264.12707261,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,equivalent_full_cycles,,循环,循环,479.056794695472,247.418094434484,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,direct_adjacent_reversals,,次数,次数,2986,433,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,nonidle_direction_reversals,,次数,次数,3859,1129,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mean_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,263.873621540086,149.387695747083,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rms_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,428.252187209277,569.647232983412,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1000,553.129158182612,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1000.00000000004,7316.97774901148,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_variation_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,12691001.8279704,7184801.22695598,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,large_jump_pct,,%,%,1.39099698513359,3.65110718369893,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,power_limit_hit_pct,,%,%,0.72771124417831,1.06869594145043,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,throughput_kwh,,kWh,kWh,11622043.9896322,5946264.12707261,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,equivalent_full_cycles,,循环,循环,483.581145180161,247.418094434484,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,direct_adjacent_reversals,,次数,次数,2956,433,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,nonidle_direction_reversals,,次数,次数,3779,1129,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,mean_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,263.655547538178,149.387695747083,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,rms_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,428.191683404102,569.647232983412,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,p95_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1000,553.129158182612,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,max_absolute_change_kw,,kW/相邻10分钟槽,kW/相邻10分钟槽,1000.00000000005,7316.97774901148,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
