scenario,model,target,horizon,population,granularity,group,unit,n,mae,rmse,wape_pct,bias
4-3,updated_issued,price,remaining_day,all,lead_slot,134,yuan/kWh,334,0.03500072619769814,0.04234992304937214,7.980493968012588,0.0018136912189901605
4-3,updated_issued,load,remaining_day,all,lead_slot,135,kW,334,169.95797061873378,216.9485380911115,4.994304546997427,10.347631159886614
4-3,updated_issued,pv,remaining_day,all,lead_slot,135,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,135,kW,334,169.95797061873378,216.9485380911115,4.994304546997427,10.347631159886614
4-3,updated_issued,price,remaining_day,all,lead_slot,135,yuan/kWh,334,0.0359623630231879,0.044887665148685835,8.517590347509492,0.0017360873772307107
4-3,updated_issued,load,remaining_day,all,lead_slot,136,kW,334,146.7444515474417,193.87210496240843,4.307316070029249,8.28128449662086
4-3,updated_issued,pv,remaining_day,all,lead_slot,136,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,136,kW,334,146.7444515474417,193.87210496240843,4.307316070029249,8.28128449662086
4-3,updated_issued,price,remaining_day,all,lead_slot,136,yuan/kWh,334,0.032073854117698475,0.040871653693195995,7.62252038058377,0.0015962213557023839
4-3,updated_issued,load,remaining_day,all,lead_slot,137,kW,334,151.24151956335493,199.61039693388648,4.419676480807117,4.1407265125554895
4-3,updated_issued,pv,remaining_day,all,lead_slot,137,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,137,kW,334,151.24151956335493,199.61039693388648,4.419676480807117,4.1407265125554895
4-3,updated_issued,price,remaining_day,all,lead_slot,137,yuan/kWh,334,0.0324573109550043,0.04142143354134307,7.621620762413244,0.001263553291982945
4-3,updated_issued,load,remaining_day,all,lead_slot,138,kW,334,160.77513390165026,213.23914710499844,4.699825771435275,2.797293878594785
4-3,updated_issued,pv,remaining_day,all,lead_slot,138,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,138,kW,334,160.77513390165026,213.23914710499844,4.699825771435275,2.797293878594785
4-3,updated_issued,price,remaining_day,all,lead_slot,138,yuan/kWh,334,0.03611626949676089,0.04578187725446321,8.490534863840676,0.0009837180874414536
4-3,updated_issued,load,remaining_day,all,lead_slot,139,kW,334,137.08609453485187,184.25679962450866,4.0042325814067405,-0.43815491418373276
4-3,updated_issued,pv,remaining_day,all,lead_slot,139,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,139,kW,334,137.08609453485187,184.25679962450866,4.0042325814067405,-0.43815491418373276
4-3,updated_issued,price,remaining_day,all,lead_slot,139,yuan/kWh,334,0.03298667775512431,0.04143609573594341,7.736516803428082,0.0011228007182114035
4-3,updated_issued,load,remaining_day,all,lead_slot,140,kW,334,145.11273636205985,192.25572533978104,4.231251333204676,0.11284474607895756
4-3,updated_issued,pv,remaining_day,all,lead_slot,140,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,140,kW,334,145.11273636205985,192.25572533978104,4.231251333204676,0.11284474607895756
4-3,updated_issued,price,remaining_day,all,lead_slot,140,yuan/kWh,334,0.031198184801938523,0.04014794168957961,7.3266740990344505,0.0011926195322177154
4-3,updated_issued,load,remaining_day,all,lead_slot,141,kW,334,157.9303027222311,208.1841253743927,4.597645182379077,7.640259438864221
4-3,updated_issued,pv,remaining_day,all,lead_slot,141,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,141,kW,334,157.9303027222311,208.1841253743927,4.597645182379077,7.640259438864221
4-3,updated_issued,price,remaining_day,all,lead_slot,141,yuan/kWh,334,0.03481057135836892,0.04411839249885898,8.214814446096739,0.0009402534539865812
4-3,updated_issued,load,remaining_day,all,lead_slot,142,kW,334,150.81404221630942,195.3230044532815,4.38440693057839,8.804500247835971
4-3,updated_issued,pv,remaining_day,all,lead_slot,142,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,142,kW,334,150.81404221630942,195.3230044532815,4.38440693057839,8.804500247835971
4-3,updated_issued,price,remaining_day,all,lead_slot,142,yuan/kWh,334,0.033842092847309366,0.04310720882188673,7.9675658569122865,0.000611774472097269
4-3,updated_issued,load,remaining_day,all,lead_slot,143,kW,334,169.4474624303598,218.21070250206702,4.912853871131468,-15.767463436985865
4-3,updated_issued,pv,remaining_day,all,lead_slot,143,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,143,kW,334,169.4474624303598,218.21070250206702,4.912853871131468,-15.767463436985865
4-3,updated_issued,price,remaining_day,all,lead_slot,143,yuan/kWh,334,0.03454097176228478,0.0437353543845952,8.076891539442254,0.0007577033880748619
4-3,updated_issued,load,remaining_day,all,lead_slot,144,kW,334,175.52239131803572,237.48521958971034,5.076400942190465,11.693740343473637
4-3,updated_issued,pv,remaining_day,all,lead_slot,144,kW,334,0.0,0.0,,0.0
4-3,updated_issued,net_load,remaining_day,all,lead_slot,144,kW,334,175.52239131803572,237.48521958971034,5.076400942190465,11.693740343473637
4-3,updated_issued,price,remaining_day,all,lead_slot,144,yuan/kWh,334,0.03584918648125094,0.04573898299800652,8.362990685974976,0.0011262893775731751
4-3,hold_midnight_issued,load,remaining_day,all,annual,all,kW,120240,148.24722547240066,198.08979514972822,3.158858020465387,-1.8016747645160032
4-3,hold_midnight_issued,pv,remaining_day,all,annual,all,kW,120240,204.71990533959493,387.6078314395583,8.649588574065149,-3.4903446677340897
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,annual,all,kW,66867,362.9024114262588,518.7713285094554,8.52683979982289,-11.50051469396858
4-3,hold_midnight_issued,net_load,remaining_day,all,annual,all,kW,120240,296.0278289130292,438.7820429515049,9.588524156194994,1.6886699032180836
4-3,hold_midnight_issued,price,remaining_day,all,annual,all,yuan/kWh,120240,0.04728963465958648,0.06359201661130852,5.707904363718276,6.913061407088148e-05
4-3,hold_midnight_issued,load,remaining_day,all,monthly,2,kW,10080,130.55707564389985,167.49998825602924,2.893199996045548,-7.189155233458348
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,2,kW,10080,177.070331307928,326.86974675996294,9.042462254328203,-35.77510638332691
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,2,kW,5073,341.7281020240295,458.33403178314416,8.78265714875902,-81.19364288585612
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,2,kW,10080,249.30639224982323,367.5301325708375,8.379422926832653,28.585951149868567
4-3,hold_midnight_issued,price,remaining_day,all,monthly,2,yuan/kWh,10080,0.048192813835456635,0.06640812326764207,5.81069529775406,0.004876777268921904
4-3,hold_midnight_issued,load,remaining_day,all,monthly,3,kW,11160,114.96623937144665,147.3209973900404,2.6157577962357874,-14.60856226399047
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,3,kW,11160,206.82790647294982,392.4012015016022,9.019045252201652,-36.10945016038832
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,3,kW,6045,378.642732255399,532.7165123538139,8.943616445277973,-69.85700306768686
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,3,kW,11160,271.0740031412856,417.49258717498833,9.449864944492925,21.50088789639786
4-3,hold_midnight_issued,price,remaining_day,all,monthly,3,yuan/kWh,11160,0.04142284076460903,0.05404771798930833,5.24505852413652,-0.0004401484728311225
4-3,hold_midnight_issued,load,remaining_day,all,monthly,4,kW,10800,101.71182673662241,129.35303835316435,2.2942063790458476,-1.4511538273518443
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,4,kW,10800,234.43510583136774,409.0430020615842,8.710056986929043,40.786481481011485
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,4,kW,6273,394.56682812698494,534.9753759385446,8.51472160254989,61.168909589786274
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,4,kW,10800,283.93340215943346,428.6863637385296,9.98360628941021,-42.23763530836332
4-3,hold_midnight_issued,price,remaining_day,all,monthly,4,yuan/kWh,10800,0.042671133449225275,0.0552256787069549,5.594617158366413,-0.0005635882683205428
4-3,hold_midnight_issued,load,remaining_day,all,monthly,5,kW,11160,145.01290771364876,189.7301184925656,3.2268769536419826,-10.359922018605504
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,5,kW,11160,205.8037730014198,362.0926550865639,7.37330909046549,9.782991303674516
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,5,kW,6821,333.5120664983203,462.6292768742023,7.303054032787602,12.79781290693518
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,5,kW,11160,293.4620256849048,408.37551640383134,10.232000920025612,-20.142913322280016
4-3,hold_midnight_issued,price,remaining_day,all,monthly,5,yuan/kWh,11160,0.04548870162417079,0.05872769602750734,5.984222710692862,-0.0007036815373570927
4-3,hold_midnight_issued,load,remaining_day,all,monthly,6,kW,10800,191.58930693912893,247.73314578679586,3.8637694099077944,8.913463497751897
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,6,kW,10800,209.5485112633811,380.68608261558995,8.9107476092043,1.3323892755117197
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,6,kW,6869,328.8771192600602,477.30250654624956,8.894734382466533,1.5028118690296546
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,6,kW,10800,332.01343691704267,450.80823131344073,10.848724673682906,7.581074222240173
4-3,hold_midnight_issued,price,remaining_day,all,monthly,6,yuan/kWh,10800,0.05132689668652128,0.06840355095625264,6.0926440069603975,-0.00392396542720849
4-3,hold_midnight_issued,load,remaining_day,all,monthly,7,kW,11160,231.27865174168522,299.4861668759381,4.196215924500169,22.18858518248754
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,7,kW,11160,227.37282982459885,406.29192696031595,8.38899387280931,7.920196406028774
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,7,kW,6915,364.9754558013395,515.9125703922109,8.343782212515931,10.804611412150397
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,7,kW,11160,381.7622416582173,526.1151364623785,11.099399325560206,14.268388776458783
4-3,hold_midnight_issued,price,remaining_day,all,monthly,7,yuan/kWh,11160,0.05585046651067031,0.07590671806657595,6.07414437612717,-0.002718949809376779
4-3,hold_midnight_issued,load,remaining_day,all,monthly,8,kW,11160,168.28172339257995,210.74558177128827,3.2263969432780413,11.081734877366415
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,8,kW,11160,256.7010230369389,490.6323847488544,8.840794255067497,-48.105082297647485
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,8,kW,6628,424.01706928330776,635.1700712079652,8.672919778036258,-89.20503927643635
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,8,kW,11160,353.40366100256506,543.202711559686,10.179783339104091,59.186817175013914
4-3,hold_midnight_issued,price,remaining_day,all,monthly,8,yuan/kWh,11160,0.04709997888072449,0.06051470245153683,5.380904048188217,0.001254070121661175
4-3,hold_midnight_issued,load,remaining_day,all,monthly,9,kW,10800,191.50465402844887,252.19706292264954,4.125888267492513,-22.567691532306796
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,9,kW,10800,216.01063620143117,411.9915693480201,8.33013140121109,27.57780142744273
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,9,kW,5998,385.3553231151313,552.4561431225554,8.253169879801566,46.06312312195435
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,9,kW,10800,352.1297381985548,496.85148110400576,11.259386747269115,-50.145492959749525
4-3,hold_midnight_issued,price,remaining_day,all,monthly,9,yuan/kWh,10800,0.059567178680454635,0.0817779804195927,7.525912153651832,0.0028401479245343036
4-3,hold_midnight_issued,load,remaining_day,all,monthly,10,kW,11160,120.1445909414121,154.33618245100337,2.738780395521639,-1.9831181641917919
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,10,kW,11160,241.33728472320487,463.12359288111634,10.26360031206076,-37.412720443821634
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,10,kW,5792,455.3838566597908,640.7835997128755,10.05118573851998,-81.71042125181417
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,10,kW,11160,313.0924842860091,482.69250713168657,10.404007241569941,35.42960227962984
4-3,hold_midnight_issued,price,remaining_day,all,monthly,10,yuan/kWh,11160,0.041275188170857666,0.05360035713235504,5.264192689663383,0.00013541666813772287
4-3,hold_midnight_issued,load,remaining_day,all,monthly,11,kW,10800,105.27241603654822,132.29243026409844,2.4062095182647187,-3.8577053833211457
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,11,kW,10800,148.74358696404377,287.88413480520313,8.050103959307153,20.174363246685008
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,11,kW,5226,299.41821667130256,412.27165399149794,7.841282631403976,33.71832839203073
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,11,kW,10800,214.47579680450212,317.50482445352486,7.178051249606175,-24.03206863000616
4-3,hold_midnight_issued,price,remaining_day,all,monthly,11,yuan/kWh,10800,0.03889432219640431,0.05005482802689085,4.7172065824628895,-0.0006139596017911838
4-3,hold_midnight_issued,load,remaining_day,all,monthly,12,kW,11160,128.5942441789103,166.53660936476032,2.753546056789709,-0.8855049503137642
4-3,hold_midnight_issued,pv,remaining_day,all,monthly,12,kW,11160,125.06505065043686,264.9736494783736,8.315768238940228,11.659445733781268
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,monthly,12,kW,5227,265.30678743955787,386.93861045630376,8.262340333710906,23.178118820870985
4-3,hold_midnight_issued,net_load,remaining_day,all,monthly,12,kW,11160,207.08121814865453,308.94180913444814,6.300176516205783,-12.544950684095031
4-3,hold_midnight_issued,price,remaining_day,all,monthly,12,yuan/kWh,11160,0.04859034851770745,0.06740810339945343,5.2180011132862845,0.0010017066669737852
4-3,hold_midnight_issued,load,remaining_day,all,issue_hour,0,kW,48096,144.7735784301409,192.85525876759698,3.135815261727131,-3.22756038304155
4-3,hold_midnight_issued,pv,remaining_day,all,issue_hour,0,kW,48096,198.885683959325,379.47244570886824,8.360568670205215,-8.265290878681117
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,issue_hour,0,kW,26880,351.1164537108822,506.6912584906537,8.249047076659012,-19.535826267121635
4-3,hold_midnight_issued,net_load,remaining_day,all,issue_hour,0,kW,48096,288.1253873671698,428.9431962141498,9.60118147449786,5.037730495639569
4-3,hold_midnight_issued,price,remaining_day,all,issue_hour,0,yuan/kWh,48096,0.046318006975575025,0.061947789175901255,6.114366244808622,2.1122205309000837e-05
4-3,hold_midnight_issued,load,remaining_day,all,issue_hour,6,kW,36072,146.5924823979366,195.41879238971745,2.9440973276562334,-2.7435578541646874
4-3,hold_midnight_issued,pv,remaining_day,all,issue_hour,6,kW,36072,262.5823396146158,437.74057871402334,8.306015315413548,-12.926351516833265
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,issue_hour,6,kW,25013,374.49375134279353,524.8746356252199,8.214239294415792,-22.82562284237535
4-3,hold_midnight_issued,net_load,remaining_day,all,issue_hour,6,kW,36072,336.84011602672444,483.23945411649805,11.880647274513905,10.182793662668578
4-3,hold_midnight_issued,price,remaining_day,all,issue_hour,6,yuan/kWh,36072,0.05021287800455078,0.06695329884135993,5.8314031481455215,1.8041612341444768e-05
4-3,hold_midnight_issued,load,remaining_day,all,issue_hour,12,kW,24048,152.08161229164756,204.34738646054222,3.185160545524336,-0.213587756308313
4-3,hold_midnight_issued,pv,remaining_day,all,issue_hour,12,kW,24048,225.42644676782217,417.5609907239587,9.69735980670756,12.338245824150457
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,issue_hour,12,kW,13278,402.2868279706853,560.8379980251931,9.55516427545308,16.35934971391341
4-3,hold_midnight_issued,net_load,remaining_day,all,issue_hour,12,kW,24048,317.32591279155673,469.71050893306835,9.906056445425145,-12.55183358045877
4-3,hold_midnight_issued,price,remaining_day,all,issue_hour,12,yuan/kWh,24048,0.04818380148866476,0.06505341401204694,5.51386796892294,0.00010353337099904342
4-3,hold_midnight_issued,load,remaining_day,all,issue_hour,18,kW,12024,159.43726922633806,213.40535167532906,4.009436781299506,3.5513429621168555
4-3,hold_midnight_issued,pv,remaining_day,all,issue_hour,18,kW,12024,13.056405179157958,53.25558201990704,67.07722681563689,12.260279739582469
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,issue_hour,18,kW,1696,70.40599349002393,126.3163086617303,51.01971069272547,64.76176454812793
4-3,hold_midnight_issued,net_load,remaining_day,all,issue_hour,18,kW,12024,162.6045659983265,217.96952861481145,4.109200181020702,-8.708936777465613
4-3,hold_midnight_issued,price,remaining_day,all,issue_hour,18,yuan/kWh,12024,0.040618081702582756,0.05636670475852605,4.396537159367692,0.0003456257404503915
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,1,kW,1336,146.20800007286135,192.44327437507357,3.346151854806846,4.407493142148049
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,1,kW,1336,188.21813933190154,388.8881132781621,8.723236794616382,-3.89513572722935
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,1,kW,848,292.4512588157834,487.77095205204176,8.603181298309568,-10.21776887171528
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,1,kW,1336,275.60071653880317,437.6218335686509,8.164880757727493,8.302628869377408
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,1,yuan/kWh,1336,0.043406760916124026,0.0553396689186862,5.718384797256437,-0.00011977007065061252
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,2,kW,1336,139.2663576993294,183.6747057313818,3.1747997523507245,8.191379501028152
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,2,kW,1336,203.73551964077106,401.5367043480268,9.381246504141776,3.9536523027118418
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,2,kW,844,311.2501221921097,503.3030959497038,9.05397551130174,-4.99226496860963
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,2,kW,1336,281.65222221577073,442.54759062778527,8.367678998805307,4.237727198316308
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,2,yuan/kWh,1336,0.042286013592123584,0.055474243374298474,5.681883950875358,-9.422214340300546e-05
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,3,kW,1336,152.83827198736506,200.8552501027917,3.4909994711853405,5.917191966201619
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,3,kW,1336,210.1630232444716,403.5284409519817,9.619578261700491,12.859587114090175
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,3,kW,699,371.8107123811325,551.4245482783344,8.904147402585988,-5.2957120397396205
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,3,kW,1336,292.16041906574145,450.3136498319861,8.765357415041985,-6.942395147888549
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,3,yuan/kWh,1336,0.046215532802997505,0.05913867942597474,6.200514851291533,-0.000244940634194633
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,4,kW,1336,145.24859100867198,191.5676653446111,3.320091006043283,11.359083637877898
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,4,kW,1336,207.23143023539805,399.01940600822485,9.41144032607906,17.609000967384684
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,4,kW,847,313.89846155734534,498.2673990415549,9.037880774791958,14.800981625744548
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,4,kW,1336,284.1487178768821,448.23322394350146,8.656570671231384,-6.249917329506789
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,4,yuan/kWh,1336,0.043806758912101514,0.05690947474009968,5.97979414132218,-0.0004289700220947662
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,5,kW,1336,146.73439758238436,193.78157605031842,3.3207924953123453,5.662772137905005
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,5,kW,1336,198.55821543006957,396.51375945933137,8.896148656388545,9.47846564403248
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,5,kW,837,306.1783639249034,498.9731489737833,8.594243779232505,4.3736498100341645
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,5,kW,1336,280.34503685617165,445.4137689143426,8.722957070880254,-3.815693506127467
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,5,yuan/kWh,1336,0.0436584550886378,0.05678457360972363,5.633913305632416,-0.0002752659895726076
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,6,kW,1336,151.7428396554477,199.68387302845466,3.3877604481437955,-0.6238737538481097
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,6,kW,1336,187.15859724008786,397.84954859419474,8.235018652345433,-9.363973646385602
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,6,kW,668,360.96568979186105,561.7836785808134,7.941284109111748,-32.079451981085896
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,6,kW,1336,285.71328568329363,447.1300449984663,9.126929146471653,8.740099892537486
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,6,yuan/kWh,1336,0.0475897750470244,0.0647675859062756,5.604242398154794,-2.13570300945961e-06
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,7,kW,1336,139.11718559107618,185.93749554806308,3.102582024882979,-2.6381939351722257
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,7,kW,1336,188.509028581422,396.1507529132198,8.146351999714081,-21.54285999612383
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,7,kW,784,321.2347731948723,517.1370853923148,8.146351999714081,-36.71079203421102
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,7,kW,1336,279.44080425265315,437.2092973417514,9.209488353407574,18.9046660609516
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,7,yuan/kWh,1336,0.04556438501250093,0.06286358729188705,5.336030570596866,-0.00022382541693265293
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,8,kW,1336,139.76246246218295,183.73418956111712,3.1167626167983493,-5.725612411353358
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,8,kW,1336,184.57791457635537,384.24837270818415,7.846119603166316,-23.633459123745137
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,8,kW,820,300.7269437487936,490.46535982825117,7.846119603166314,-38.505245596735975
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,8,kW,1336,276.9388175061423,429.5945105841714,9.395881443176027,17.907846712391777
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,8,yuan/kWh,1336,0.04512476066723174,0.06132866103736665,5.34872286344476,-0.0005917943104757822
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,9,kW,1336,150.99748319793915,200.31497067418,3.3693296487957554,-6.254062576179253
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,9,kW,1336,184.06172312255788,378.7563884796908,7.694530958318316,-26.91730450885146
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,9,kW,668,368.1234462451158,535.6424214234314,7.694530958318316,-53.83460901770292
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,9,kW,1336,287.09769357453325,435.9221526539011,10.054037148977102,20.663241932672207
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,9,yuan/kWh,1336,0.04704206108551892,0.06308401194025212,5.594581690873901,-0.0006075452429951533
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,10,kW,1336,144.97787456151013,191.47710200283458,3.2563388155689457,-0.8768642844115253
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,10,kW,1336,189.13392629098007,379.8626815306111,7.769409368178535,-32.794101016712254
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,10,kW,754,335.12324340152435,505.6432171125843,7.769409368178534,-58.107319573378746
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,10,kW,1336,282.21079214607033,429.99193522858235,10.264791366102925,31.917236732300726
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,10,yuan/kWh,1336,0.04401766177809892,0.059851697588357615,5.346029434594065,-0.00016275479024237916
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,11,kW,1336,141.68141926541153,187.21637844328757,3.090697632147195,-7.5094725178694395
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,11,kW,1336,190.3629209275765,381.8944525127695,7.708193125062078,-31.71764685092039
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,11,kW,787,323.15738546282364,497.5757572797586,7.708193125062077,-53.84342591210881
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,11,kW,1336,277.38125152045444,424.62017592195997,9.87799429832492,24.20817433305095
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,11,yuan/kWh,1336,0.0464774691134919,0.06295619479172379,5.314010008404421,-0.00033039006581616975
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,12,kW,1336,148.1336893988033,197.09071900836562,3.083407147414133,-5.00312098178593
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,12,kW,1336,195.24502751785394,389.68424715409014,7.818830416002236,-22.85936446656563
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,12,kW,668,390.4900550357079,551.0967473684634,7.818830416002236,-45.71872893313125
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,12,kW,1336,289.6645965333557,438.42467831168966,9.811850177246212,17.8562434847797
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,12,yuan/kWh,1336,0.051586647174822656,0.072205226574151,5.341821212805586,-0.0009648536819103679
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,13,kW,1336,142.81487122778415,190.5007172593359,2.9564541189201843,-15.737611322986785
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,13,kW,1336,206.9895426915818,398.4774156320097,8.200555793440962,-24.7246490344099
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,13,kW,721,383.5478904798242,542.4245142994522,8.200555793440962,-45.814328862651344
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,13,kW,1336,300.0594416828829,448.2124870401788,10.304303960940967,8.987037711423113
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,13,yuan/kWh,1336,0.051115734803333736,0.07152160158952071,5.250933087255571,-0.0008716710983003047
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,14,kW,1336,142.22777980601037,192.24882775192657,2.963275762255059,-2.650021991979625
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,14,kW,1336,209.56384431335698,395.7708723611369,8.232344952801789,-32.37496799457301
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,14,kW,755,370.8308556326423,526.469942709242,8.232344952801789,-57.28868508708549
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,14,kW,1336,303.67059082605334,447.84365928285905,10.735188034879142,29.724946002593388
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,14,yuan/kWh,1336,0.05100396280853099,0.06968174692103726,5.3502430186070455,-0.0007121657351359698
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,15,kW,1336,152.3397053261598,204.63618607480484,3.1720832114918336,-3.1853060495718086
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,15,kW,1336,209.77529613642466,391.19946290102234,8.19436265939902,-32.88130334695167
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,15,kW,668,419.5505922728493,553.2395860276962,8.19436265939902,-65.76260669390334
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,15,kW,1336,302.0917978399092,439.9720568785204,10.823770522830756,29.695997297379865
