day,month,method,rmse_yuan_per_kwh,mae_yuan_per_kwh,bias_yuan_per_kwh,high_realized_price_ge1_rmse,high_realized_price_ge1_mae,high_realized_price_slots,realized_price_weighted_mae,fixed_purchase_absolute_price_exposure_proxy_yuan,fixed_purchase_signed_price_exposure_proxy_yuan
67,3,linked_hgb,0.04778591888096139,0.03722539583066436,-0.012410070820428562,0.051989437594364786,0.04163966737290904,42,0.03835670794088574,2520.8027514160444,-753.7978409192158
68,3,baseline,0.04654551682121086,0.03747536615184051,-0.006857763348932927,0.04412875285336438,0.03612502673878237,43,0.037997185923505844,2343.934202672447,-1114.5935259322744
68,3,linked_hgb,0.04533018537649136,0.03614144282518176,-0.0021957224266424473,0.04120193833108666,0.03383813451147595,43,0.0373185642743231,2198.55643294372,-585.0731008865517
69,3,baseline,0.04639268396915517,0.03592548386270887,0.0012633182623274443,0.035299681012573865,0.029003110627344248,36,0.03592663678947559,2422.0555638729884,-247.7609940861994
69,3,linked_hgb,0.04591577646493934,0.03540150100254866,0.00843447459477872,0.0378380496829225,0.029914320277405735,36,0.03576017576754546,2355.7891229164134,333.1264491741831
70,3,baseline,0.0419905977203479,0.03469767984776872,0.003362080876177922,0.03595338933908845,0.03017653401984561,36,0.034025268656442634,2402.723978371176,-481.1453056632865
70,3,linked_hgb,0.04308383709442265,0.03526532838567345,0.011208893929183296,0.03676277238181423,0.030398592264098204,36,0.03499869029672771,2369.612403158154,256.65090374320357
71,3,baseline,0.06192934590327253,0.0472535067767127,-0.019894657522967655,0.0769817814847809,0.05819455054630751,47,0.04934958614265261,2875.532146631508,-1303.5065258009863
71,3,linked_hgb,0.0567163383431146,0.044078066276209,-0.012359474770010391,0.06678920605869093,0.05038096210932587,47,0.04581585092955244,2673.392395839557,-672.945137699508
72,3,baseline,0.07770821475981486,0.06412973597316844,0.052810474342352115,0.05370497448307348,0.04843333190787637,18,0.06272213372151447,1352.4645589747756,906.9554746888467
72,3,linked_hgb,0.061142494508160596,0.04903119495775748,0.033278168733535916,0.04385822222086488,0.036284586743100505,18,0.04635325836325598,1184.7468653368562,636.3096743150306
73,3,baseline,0.05287164491632107,0.039519147682988386,-0.012397361647407144,0.04362463394674633,0.03553952446556933,18,0.039914563664652965,958.2635554059159,-431.1091562817153
73,3,linked_hgb,0.05666163839962688,0.04312900774339637,-0.02644805912598405,0.05180512772585169,0.044485828334550934,18,0.044172854253749096,966.8522185859086,-586.5879539954492
74,3,baseline,0.06477236992171863,0.05212701102075824,-0.039284778452468166,0.06467108434375576,0.05513049607208745,36,0.05540561079098061,3509.0032512524904,-2537.3448116841873
74,3,linked_hgb,0.05545331129390417,0.04348662406924562,-0.02733256089670793,0.05097755728659156,0.041882245311084906,36,0.045415317593106026,2795.522588437491,-1604.5442678634822
75,3,baseline,0.05996541103178407,0.04434468268277446,0.029424358147351077,0.04361846078527797,0.03480380396419936,32,0.042656220434820244,2676.0677959961154,1465.3723567667053
75,3,linked_hgb,0.06321398569042076,0.04806462078488919,0.037357008720379364,0.049107045312546296,0.038419480817840135,32,0.04715781489123228,2949.859534433422,2122.3996292026513
76,3,baseline,0.04038724760404531,0.03109496487575623,-0.002699989967135919,0.04726055173853067,0.03508576074327025,36,0.03167342617156868,2187.6423893239626,-260.40580808779623
76,3,linked_hgb,0.04038930767208426,0.031972978468997444,0.0058548622854793725,0.041627199468965016,0.03113655035220625,36,0.03250100943424627,2229.129977284358,400.1746457780484
77,3,baseline,0.04663992601328671,0.03639257835438807,-0.0034562868608793104,0.040684363180035286,0.03268430604335905,37,0.03564912028988344,2366.586999893484,-216.39267791847095
77,3,linked_hgb,0.04441454576034743,0.034403969031222746,0.006573211978709171,0.03389674677764237,0.02759859134302505,37,0.03328783228293205,2353.863811295106,505.5971165535703
78,3,baseline,0.045278475567417244,0.03546289238716824,0.00414225564596739,0.03262671320266542,0.02694576171022045,39,0.03484941733833082,2447.8812398534255,-287.91443234103843
78,3,linked_hgb,0.04258570073666557,0.03312051966145143,0.00914072253946522,0.033845523887701005,0.02685064393817369,39,0.03286149915286893,2278.2807964373123,159.5898752290376
79,3,baseline,0.075919627879048,0.06384283148051004,0.055173448241660566,0.04806107252326852,0.04182843027222134,17,0.06233834508078675,1257.2020305620813,372.4398557097512
79,3,linked_hgb,0.06151147392066647,0.05090623968857992,0.039666566567179595,0.034642966175887864,0.03064917149261308,17,0.0487490214665293,1072.1915550248068,217.63285695679514
80,3,baseline,0.05406335752240231,0.04150010251984439,0.010718487176789221,0.042519271566123236,0.037009324072343946,18,0.037608376573650806,1297.6476527738057,21.213661376366495
80,3,linked_hgb,0.0483579024575357,0.03853031037063692,-0.00830964903155506,0.04108915985019658,0.037360212443692725,18,0.03762374939211357,1200.5235115250096,-246.35937884422876
81,3,baseline,0.05532528831354272,0.04096898061607912,-0.026851723673880296,0.06984899137502693,0.05080141196345313,34,0.0427950467454088,2329.8380378281463,-1707.963202488353
81,3,linked_hgb,0.0484911783441799,0.037268331201793146,-0.01653428563257519,0.06170648062253893,0.04649102095487907,34,0.03969611620395699,2054.908817520299,-1023.1610101216206
82,3,baseline,0.04874216952196674,0.04027854092165004,-0.01838915977763199,0.05310691699081612,0.04514638003859632,37,0.04205537303472926,2095.948183225344,-983.3088479949625
82,3,linked_hgb,0.04033272546077387,0.031991263769042586,-0.002448110788449221,0.043176340585017896,0.03472623430124516,37,0.03314706709106499,1809.4772604829177,12.758362888463438
83,3,baseline,0.04156274453682104,0.031894837422061596,-0.008539114924440198,0.04929502731343339,0.034198111936481264,38,0.031983252556617124,2008.0790461271731,-550.6897566601733
83,3,linked_hgb,0.03686652184173463,0.02849766317425764,0.0019300420589463407,0.043433551786479785,0.033492753064494694,38,0.029054247132676375,1676.4884629428566,176.93456585475468
84,3,baseline,0.0482245916489736,0.03822535016119755,0.0041366477795894,0.0399787148996357,0.029858149090276582,33,0.03735216095986782,2350.7241018339155,-304.9579260925349
84,3,linked_hgb,0.05067095209208712,0.03958501562768097,0.0157430509298571,0.036121597545016204,0.030301564214813833,33,0.038811829225105565,2255.3702524678283,524.8266566057794
85,3,baseline,0.039846890176920786,0.03101667293322515,-0.003140743628414861,0.03744002184176832,0.028534190093160692,36,0.030007957259353076,2041.4188576770478,18.49617885401517
85,3,linked_hgb,0.04144379153221726,0.03262681514274763,0.005568830996624626,0.04360935457887315,0.032694940239549566,36,0.03243448629521981,2179.3810548827587,650.3401855966904
86,3,baseline,0.05322057987972865,0.04327221995616321,0.029998120821447243,0.04548328602769211,0.034505023924965975,17,0.04212029172166224,1114.766731961798,185.74149360079358
86,3,linked_hgb,0.04501142860306931,0.036332534341666264,0.016244998072228307,0.03709467430591154,0.028486988821087113,17,0.035163416383826855,1023.0208186090646,5.465879202241041
87,3,baseline,0.052565455019121035,0.03968426276765447,0.020718115173180153,0.03744106263734642,0.03183961951709994,18,0.03792307660674924,979.6929147955125,-340.1707140901626
87,3,linked_hgb,0.04194182058228829,0.031293739998744914,0.0020300185195139403,0.042709691709361064,0.03270763038078233,18,0.030680426701474355,892.9560721547389,-507.3957429878682
88,3,baseline,0.06082766493146916,0.04766909885783557,-0.03189797653050218,0.07580464012365605,0.06298289748033194,34,0.05329100979350623,2523.3277087617153,-1788.2465443171238
88,3,linked_hgb,0.04807623070863719,0.03701206938916169,-0.019645459911038745,0.05778590662737712,0.04608584662879993,34,0.04042690667587875,1925.425552622091,-932.1610171652569
89,3,baseline,0.048532826180997794,0.03565707346041809,-0.0070475369951093535,0.03386335354682586,0.028550857295534634,32,0.03702991679895779,1727.813876746787,-513.1178973658521
89,3,linked_hgb,0.04773905336427861,0.03462679688901546,0.005533814762524347,0.0399724674941857,0.031887671041163655,32,0.036595746670400525,1620.4941979069172,289.63882835715845
90,4,baseline,0.058428870271080444,0.044919903159704413,-0.015140598199953198,0.03576881990587364,0.02739009822995333,35,0.04284361685508614,2421.5555164814928,-1271.3244891209229
90,4,linked_hgb,0.05540894803467356,0.043180862842319784,-0.005580121749301562,0.039986252021037866,0.0311408869960091,35,0.04209494513903021,2275.8793080626488,-641.9974070855195
91,4,baseline,0.06426639880898297,0.04619693796383,-0.023161994797219355,0.062482308607030766,0.04713608597323602,36,0.04759094103359604,2431.3520413547894,-788.0499076605851
91,4,linked_hgb,0.05484611813885458,0.04124414008569821,-0.009534730126774174,0.04913286908219193,0.036824299573663635,36,0.04215912834424339,2387.4918417676417,-34.84186722331026
92,4,baseline,0.04932987068398382,0.038875528716324145,-0.005921352103733257,0.045264901835766216,0.03766927845876883,34,0.039058982356721304,2367.4166640624308,-1083.7179091226214
92,4,linked_hgb,0.04741843540331689,0.03610001310690636,0.005581518818037324,0.035297879310822664,0.03000665246365644,34,0.03587395697432975,2146.423792452233,-264.4744428020947
93,4,baseline,0.06964843820221878,0.05583318966828396,0.05107710763528839,0.0697322765283734,0.05748932141618099,18,0.06059406316985016,794.1192483269646,714.7508118580811
93,4,linked_hgb,0.05342361225561317,0.04214725152654869,0.03286923734419082,0.04870111533196375,0.04004973945770537,18,0.045211534502645485,598.5351065849954,468.8771188513074
94,4,baseline,0.05617600991972848,0.0422577990239929,-0.015319412786918698,0.023885842755711893,0.01994586636393192,18,0.04143063762981379,842.8928635624637,-195.04951519902852
94,4,linked_hgb,0.0623984996758867,0.04820785556568249,-0.03152658420081224,0.0443407658693084,0.037546676824338814,18,0.04987150042799727,835.2891521052256,-432.2235189012389
95,4,baseline,0.05992821832934432,0.04928528423692412,-0.040369040330246735,0.05860576875125094,0.04737093363568777,30,0.04893346605716173,3130.546505865928,-2693.693556391307
95,4,linked_hgb,0.04854127285777469,0.039463862731872155,-0.023653257157951024,0.04863062994301871,0.04069102454340566,30,0.03958936143628973,2540.611004902904,-1727.3331699722276
96,4,baseline,0.041484500866263124,0.031233673727430952,-0.0007261780191905968,0.03468366207964238,0.024996440010648862,30,0.030313128151776836,1775.218925431716,-425.5191542452168
96,4,linked_hgb,0.04504669195632376,0.03272970465685124,0.011798202485383748,0.03328654602620191,0.024960751161701933,30,0.03290251669936895,1792.4334187429517,300.28430130884254
97,4,baseline,0.06054365845370647,0.04836837529001456,0.008128116524102441,0.06377051243960155,0.051234515462577485,30,0.04785064486523219,2528.1601350651135,320.84767212837266
97,4,linked_hgb,0.056138644143754475,0.04490146640025808,0.017199932956955946,0.05005961863470513,0.03925783580393733,30,0.04369411130163328,2403.843084711848,882.1109817772799
98,4,baseline,0.04630145730480538,0.03538745338734023,-0.00785201585552405,0.042639661887524556,0.034012831305994154,33,0.037083565475409176,1877.3434066496065,-528.5099931700934
98,4,linked_hgb,0.04249972228278836,0.0336910350915095,0.0011554384064654533,0.0463366015886183,0.037818721686747166,33,0.03565730687600424,1789.1573690656967,112.13685160347123
99,4,baseline,0.042574200132801165,0.03428985361335476,-0.0030501840597089193,0.03756596691234827,0.03162095908726173,34,0.03375267153725555,1914.7546564436811,-96.88452010583401
99,4,linked_hgb,0.04031025088082965,0.033043862242904655,0.0070004995549659355,0.04080146411582815,0.03404064504832372,34,0.0324992962708218,1933.8270938916266,440.97304077668036
100,4,baseline,0.06855453210822347,0.05613636554278409,0.04696023567094641,0.056108936397633945,0.043236607640695306,17,0.056471288711132994,1065.6435203622962,381.0000882067379
100,4,linked_hgb,0.05827462881985914,0.04722288632365157,0.032078390359547654,0.047592210203286744,0.035547309519841516,17,0.04692854246805503,1046.7707156561066,138.32491147412244
101,4,baseline,0.05128965252684035,0.03916073726520615,0.01037467919437886,0.0391072473144258,0.032458325648401065,17,0.03891872718876736,901.3045151579465,293.8328927854016
101,4,linked_hgb,0.05096606104353095,0.03864910571829763,-0.009329837135970418,0.04448190386723603,0.03706097202773681,17,0.03828871501398354,825.0073496388349,66.8670886974713
102,4,baseline,0.06383752404584718,0.05055335233369307,-0.04010561853000954,0.07246188776969131,0.054472501578531396,32,0.05401067358082849,2812.3492570070894,-2109.1996355496317
102,4,linked_hgb,0.05073287888553166,0.04094480458078012,-0.028076501720542466,0.05479269558668639,0.043955341558607766,32,0.043134192564214975,2346.506786714856,-1538.0349662899553
103,4,baseline,0.046156939471283534,0.036591179216358904,-0.003672773881982701,0.03678562369260259,0.030527131377524407,29,0.03647909781496779,1986.3980748923532,-396.18701865344667
103,4,linked_hgb,0.04405442463518475,0.0355526135689849,0.009936055097496102,0.039467094428533966,0.03339981848101339,29,0.035843012291336955,2001.1468364957939,266.52117878924247
104,4,baseline,0.049388151631963764,0.03827436818946249,0.004142529415423059,0.04651599981633777,0.03714253065978295,28,0.039912646319003604,1912.9710387067535,-188.912526879675
104,4,linked_hgb,0.05411678139682795,0.0423222630334232,0.017038552589138004,0.05492705363089034,0.04658194193900086,28,0.04481697191804242,2034.861957079354,575.2677030212292
105,4,baseline,0.044851476158651794,0.0363832509660085,-0.00983146161809357,0.051216094845034345,0.04171664243108656,29,0.03831647774663646,1883.1568358593922,-905.7525987672168
105,4,linked_hgb,0.04133503645759395,0.033470728756742285,-0.00280903039018227,0.041338991569898044,0.03420779179131668,29,0.03485364197177672,1852.0214798254524,-435.5911736641615
106,4,baseline,0.04553516145046446,0.03595667336178208,0.0021733191840104583,0.03405399307454364,0.02604075568393481,26,0.03649470075398748,1949.823962968016,-221.4924849891092
106,4,linked_hgb,0.04755628753988577,0.036949698033221026,0.01151422450532309,0.03916092612269022,0.03104730160986559,26,0.03885924642061387,1938.3515519087991,342.4194063015595
107,4,baseline,0.052757402323607976,0.0436140398401352,0.027744344338726794,0.04459865493094561,0.0382986351176052,18,0.04486037677269902,866.6659384206864,459.99701987231833
107,4,linked_hgb,0.04476944299712976,0.03541436654189981,0.012517949747721059,0.0337760300479056,0.029909409321741725,18,0.03598002572593672,728.1245754861673,233.05773388459696
108,4,baseline,0.05321343894117006,0.04333175077974173,0.009297780414190986,0.02139615797387697,0.01639808363084568,18,0.03840294947378444,1325.7359512911542,-361.1340210353529
108,4,linked_hgb,0.04601392316153133,0.0388153987047353,-0.007950938517920298,0.03503908046085531,0.029994335800704645,18,0.03854648922863806,1220.1182207714648,-549.9377520660615
109,4,baseline,0.05190550495159101,0.04061727729765888,-0.029476186863915836,0.05408681026600554,0.04568828393381049,30,0.043855034893493655,2024.2196743711752,-1379.2275909516434
109,4,linked_hgb,0.044403461114540986,0.03399052752647191,-0.020388121762829628,0.047868684357488304,0.04102680167006676,30,0.03701957111235868,1619.873379266997,-909.5996782747834
110,4,baseline,0.04311844244844631,0.03367792991096864,0.004713942699797217,0.040690063340417124,0.033270801586138876,25,0.03308079479681224,1832.5543053894542,-192.1508779950316
110,4,linked_hgb,0.04598245078034964,0.035291363903770655,0.016616619071297082,0.04406577007729487,0.035526951111478626,25,0.03533264673930865,1864.5616122787665,417.42391808439703
111,4,baseline,0.05350093520370681,0.041190207354302996,-0.020959816274457383,0.05387943885978465,0.0399050263151217,26,0.041813232069361064,2014.579197729714,-903.8625451249591
111,4,linked_hgb,0.04771725363932792,0.03801767901323153,-0.00876163568876056,0.04783049417901466,0.038571602500233164,26,0.039550155037577014,1973.8124535959282,-312.556770295471
112,4,baseline,0.04684459643676982,0.037954410439150786,0.0043187231443576595,0.05245548583591996,0.04354586544946221,27,0.03962511420986855,1907.3927347122708,-613.454909972066
112,4,linked_hgb,0.049807880955781356,0.03957415662965952,0.010806734465460419,0.05665513084418656,0.046396627294111266,27,0.041681782591384615,1833.1451002098495,-158.30922498327539
113,4,baseline,0.04268426422511034,0.03182042255995085,0.004072389847998903,0.03597575954334787,0.02407496736918112,27,0.03136688746892733,1693.4894405035193,-421.3022347135875
113,4,linked_hgb,0.042198312944360425,0.032378125993723694,0.01232798059906372,0.03405147808524471,0.026448293670726722,27,0.03240646761377777,1580.3964749302634,41.98492832189993
114,4,baseline,0.07613504037515088,0.06134220734375817,0.053993114827009955,0.035780117500725385,0.029919326273666128,16,0.05594058783808444,962.5394053628856,680.0380911226948
114,4,linked_hgb,0.06216881020635106,0.0492520746397913,0.035852655307156575,0.0314996163383971,0.022712065259741218,16,0.045123505792270605,813.4668911256097,486.7515290721172
115,4,baseline,0.06278549802577675,0.04929007396912988,0.019530199781379876,0.036567914251334974,0.02922428069669088,18,0.042622892787872714,984.7749010745387,-265.48136238564473
115,4,linked_hgb,0.056052433454539086,0.046036765541856935,-0.0005588674510904242,0.051714571087047835,0.04369905099964379,18,0.04361250217705064,962.4951359912309,-484.65098249230726
116,4,baseline,0.056090701591462615,0.043410166826719866,-0.03093536969014616,0.06808377612333606,0.05681574439938672,29,0.04814281297701869,2233.737960858379,-1451.4665539158914
116,4,linked_hgb,0.046726521476607594,0.0356578919169436,-0.02133252160161543,0.059037524116938515,0.04933206879415219,29,0.039292298075027154,1810.6284325472416,-913.4026023079167
117,4,baseline,0.0766593674061711,0.05635193369034219,-0.040489527275197085,0.06716525146399806,0.05532419542592652,35,0.0567799932842941,2104.59680035371,-1061.5140805099065
117,4,linked_hgb,0.06680396703285789,0.04826714148840789,-0.027960795615937332,0.053777751908138306,0.045439719475764494,35,0.04844217786739375,1794.178664797565,-423.9087755211741
118,4,baseline,0.047060920314770965,0.03754272884663176,0.01655304800030519,0.04634601005076781,0.036318260029666836,26,0.03619779846095247,2070.50272895724,204.1059915229921
118,4,linked_hgb,0.04870045288932564,0.0385681257336031,0.02499920748828289,0.04547761977861057,0.03412654886280399,26,0.036960931456866616,2046.5289478248335,727.7946053631862
119,4,baseline,0.04994752106902749,0.04042651635147074,0.007967586188915883,0.04245326575265094,0.03520483583427923,24,0.04096930275495484,1983.088673040305,-25.344733865579457
119,4,linked_hgb,0.05413946196894167,0.04297474080767232,0.016349506811816652,0.03896247501375601,0.03159689914674707,24,0.044254497582491684,2079.7843592466147,526.5008546291324
120,5,baseline,0.05662912744698623,0.046471597317119334,-0.020545302725098444,0.056707567989853144,0.04817242311074109,29,0.04746255466840406,2055.397658000311,-956.4907423464015
120,5,linked_hgb,0.05318907746583326,0.04255315527859372,-0.01068451123347059,0.06123754156902791,0.04975859543885713,29,0.04381320439842886,1891.5939367012638,-575.9586803646819
121,5,baseline,0.053035637971410206,0.04221021833784139,-0.009647365926684904,0.0344265947219296,0.031609625109963124,18,0.04134632424256569,1334.0681640464395,-461.74291778572103
121,5,linked_hgb,0.05711925235364903,0.04342462597390283,-0.0249943067887698,0.04084170799256638,0.030915113024277074,18,0.04183812792422184,1300.562226032373,-583.057108228859
122,5,baseline,0.0464249038065305,0.035097557342542746,-0.015142091669921186,0.04970500991086883,0.03931981491685198,18,0.03466600442563193,572.109364559156,-158.8519844869871
122,5,linked_hgb,0.049180679847737226,0.037615111452108246,-0.02510558377404648,0.05967740637611787,0.04784779768983432,18,0.0387206429423896,557.0020304096691,-210.88411216651372
123,5,baseline,0.06866897508425411,0.05499103147844674,-0.045200107459759185,0.0667411433613311,0.0605703559767638,28,0.05493062196498398,3560.85748735165,-3326.270284577707
123,5,linked_hgb,0.06154376196914674,0.049066999177077325,-0.034600703199250384,0.06406592066492832,0.056052421153105714,28,0.049532129923980685,3037.2736610540865,-2651.5796544342306
124,5,baseline,0.053263688086597656,0.04058243951405539,-0.0046050960600270115,0.04914553582899147,0.0410706954490717,32,0.03986757257770638,2075.8358907762013,-700.5813958146525
124,5,linked_hgb,0.048485830521421566,0.03641416723344709,0.003248445777665176,0.042246156660901805,0.03334460097414048,32,0.03504762680396183,1775.941427103403,-73.6847266216497
125,5,baseline,0.05239652002707181,0.04285459777888205,-0.021622752907276187,0.06301978145364663,0.05330792644971597,33,0.044748768967535706,2365.2095665368915,-1606.5173153440078
125,5,linked_hgb,0.046114316147110965,0.03700272768449334,-0.008111598047463133,0.05060968148014188,0.04260989398518211,33,0.037766738133958144,2035.607195062351,-913.1208103702651
126,5,baseline,0.05559788817444307,0.04352485359105476,-0.026690162833657067,0.06890568733617908,0.05369982100783058,32,0.04647478336452171,2408.5154663468993,-1345.0518898863331
126,5,linked_hgb,0.04160420553403572,0.0332510999927902,-0.011722023610970793,0.05011485078241215,0.04131261551671514,32,0.034715951233082534,1936.941404026305,-506.8067676547963
127,5,baseline,0.05501281257805622,0.04276391335226707,-0.01335681142093826,0.06525718037980761,0.04978869167861976,28,0.04517861210836756,2442.5475700470533,-713.0619752187124
127,5,linked_hgb,0.052069914932535884,0.04176958050723938,-0.0007090539806565066,0.06065151737182068,0.04908360130965826,28,0.04509278475848507,2531.4434810745506,129.99049260684671
128,5,baseline,0.08381383448710772,0.0697639805907308,0.06649347111083705,0.053840633047786614,0.047514995528908366,18,0.06591191398079033,1367.2903835452726,1157.2247331975948
128,5,linked_hgb,0.06033638794963006,0.04978256689893115,0.04362306396540543,0.03391206137267276,0.026219472735196512,18,0.04642188990165352,1157.470332579559,897.9056821278907
129,5,baseline,0.045752494963376814,0.03519958475434112,0.005651390218528784,0.03884226989498087,0.029152705386224696,18,0.033738139669473734,696.3811353467644,65.35466992683665
129,5,linked_hgb,0.050388533584888685,0.03824651249056096,-0.016688933284183166,0.0445098498086264,0.037827885549668414,18,0.04067036495048905,682.6971339730161,-155.7385766042022
130,5,baseline,0.06940982412946828,0.055877434208809716,-0.046487374145813116,0.07664230256932264,0.06253026316646244,30,0.060974857366766666,2682.9325409509433,-1907.6121615412044
130,5,linked_hgb,0.05718787920179453,0.04623348440493233,-0.03587643841944168,0.0649935289792421,0.051312433767504516,30,0.04981294833241024,2336.514594878913,-1433.109221013518
131,5,baseline,0.05513771924839678,0.04283128393259003,0.006250757592126615,0.0387065026454138,0.03043267985547396,25,0.04202534540424974,2324.729048194573,-713.0321935577279
131,5,linked_hgb,0.05877693474793399,0.04707949512335481,0.01583175556550666,0.048082611818681335,0.039956874616721434,25,0.048178391561412334,2341.9143966531246,-47.15491437839768
132,5,baseline,0.04983759451894454,0.039396781842269205,-0.005820041402629668,0.04594230403339612,0.03527564174570056,30,0.03809908301800089,2567.7086763101497,-282.13872089274435
132,5,linked_hgb,0.04645921208465172,0.036749408074648354,0.004571285897538894,0.045715309304414475,0.03352474890239847,30,0.03578406537863048,2471.4144056072337,405.6784557857071
133,5,baseline,0.04202546021800004,0.034606085154650155,0.008594932551192412,0.04489273247518236,0.037654020910634016,27,0.03605124622109058,1815.4247738409185,192.2099989002178
133,5,linked_hgb,0.044336706196449555,0.036943436381680024,0.014850855002079603,0.04685618615389852,0.04099622471741701,27,0.03942930408757991,2030.5135828334876,544.0711247964978
134,5,baseline,0.04592733255392073,0.036916819349376497,0.003336696478276519,0.046803832705171446,0.03598825642771201,30,0.03626228511706962,2087.462748763793,-415.62489997547823
134,5,linked_hgb,0.04383178220868331,0.03567150051280904,0.009823205020868635,0.04316888271324539,0.031506101206691416,30,0.034813502083393864,1957.8866214410486,36.33516793301544
135,5,baseline,0.08690475004085865,0.07289448207945469,0.06850241391199348,0.05559117371027667,0.046952571151508,18,0.06958964644230438,1287.0633107274243,955.9814740771387
135,5,linked_hgb,0.06819467145878835,0.05600041983374138,0.04779064086141356,0.04084095214516841,0.03179003610271927,18,0.053110660991458426,1079.333081821524,657.8097999578691
136,5,baseline,0.05250379708430266,0.04118414878165895,0.006448230096415559,0.036234488467984834,0.030260800338317757,18,0.04049662810455937,569.6293544880317,141.9844330865627
136,5,linked_hgb,0.055704079310160956,0.0429889837320209,-0.01791852414185344,0.047980353498593975,0.042491534309480335,18,0.0436170324743657,539.2368842244562,-27.2087229400353
137,5,baseline,0.054612525724149534,0.04116025142251714,-0.023572360002464692,0.05908433415132198,0.04695431835850716,30,0.04184586302484184,1964.50490288855,-1171.4838276496498
137,5,linked_hgb,0.051044404919562206,0.037862628916353745,-0.01674371978216533,0.04893865720115024,0.038861578512353126,30,0.03816535318006544,1840.0809873360395,-724.6762107230991
138,5,baseline,0.06354239862404952,0.043539159836515226,0.015703568673646317,0.03892585859185242,0.0315740602203019,29,0.03889582979439743,1789.9482970208562,8.657505619809228
138,5,linked_hgb,0.062166774859659456,0.043886384588053745,0.025813971721687895,0.03287838946739488,0.026123230214723965,29,0.038813560647308634,1809.336765313944,529.6300276784341
139,5,baseline,0.05580965087298401,0.04243853203140426,-0.009910479677209741,0.040124169188243027,0.03286996795742632,29,0.04293032496352155,2152.3095567401106,-436.43950110307685
139,5,linked_hgb,0.05482730775093562,0.041806538939080005,-0.003688234782768762,0.039047984079647886,0.030482641431512497,29,0.04285323706516401,2111.151296050231,27.942988024755067
140,5,baseline,0.04823900639591634,0.03861505265342271,-0.0021268849639154482,0.043955573397535176,0.03469245090763501,32,0.03916002061724586,2079.7204881856132,-843.8727860026511
140,5,linked_hgb,0.04577671871861036,0.03696152229391916,0.008456208478478305,0.03857090246048637,0.033715378532141654,32,0.03763429941843841,1945.5753662278141,-217.43738964021014
141,5,baseline,0.04517472577971156,0.034906207934940287,6.289790124611364e-05,0.03341722048273484,0.024114868421068948,26,0.03459450516787768,1866.162942665778,-110.28683737652881
141,5,linked_hgb,0.044617503176589905,0.03438744136065616,0.006074881401159372,0.03960593497098241,0.030755464600142078,26,0.03529500134662507,1907.1816645341523,295.0985118519006
142,5,baseline,0.05775355434999839,0.04630793502387726,0.034045352458834284,0.05342087157294847,0.04541279669040214,18,0.05026665683842543,1098.4587871809254,776.3655272036673
142,5,linked_hgb,0.05119154740171237,0.040897499266616344,0.016876215481312153,0.03577930735617528,0.03055044011669615,18,0.043025924022549566,1012.8923029940727,495.207926339069
143,5,baseline,0.06406272700493093,0.047583384028329304,0.02813276881686306,0.04417242228718731,0.03729522278681077,18,0.044240647423361576,797.9127474942842,93.47778327430098
143,5,linked_hgb,0.048100108681834224,0.03732496258779082,0.00829869427129961,0.030232754965774142,0.025165711938096358,18,0.03563941554453813,765.4248723909727,-179.99443360266136
144,5,baseline,0.05668992024360215,0.04664338513106972,-0.02584886051986737,0.06662060666873354,0.051521440324632836,32,0.048578510463503255,2480.077063383034,-1751.195829960965
144,5,linked_hgb,0.04923227928294934,0.04046196732309851,-0.018950200312601116,0.06100544179762345,0.0504901557760629,32,0.04240371901060203,2150.650603693769,-1291.5273365521423
145,5,baseline,0.06789514384366736,0.05078145936033393,-0.023772905261410397,0.06928080816971516,0.05419929173986858,28,0.050732814162444406,2656.940893875054,-803.6421139844458
145,5,linked_hgb,0.05985336045861911,0.046953116670284685,-0.01145769234162624,0.06069384381122999,0.04964314768131336,28,0.04748005403550784,2513.3278066451385,-202.0177314454001
146,5,baseline,0.05552792153260691,0.04383379348734051,0.007909116560197195,0.03562271671544535,0.028292831117661815,27,0.03996487367492715,1932.3385340050781,-406.0971646118078
146,5,linked_hgb,0.05192213393834526,0.040833968221731194,0.01405888849983007,0.03154726665747383,0.024958068892043658,27,0.036913993470095816,1921.7847931965887,83.17616559214889
147,5,baseline,0.055502518220615187,0.044025725619827795,-0.0106028740553109,0.050926389797069004,0.0409968658498882,28,0.04340173425256551,2238.0893352471385,-616.7644015992605
147,5,linked_hgb,0.0504168613911877,0.039234746502813854,-0.0016400807387427466,0.04356677683310198,0.03447382511110584,28,0.03797663499445009,2034.9625153379247,-179.81122169654316
148,5,baseline,0.049641411403387826,0.04005008023503297,-0.01616378727971574,0.0550212926341748,0.04671613958476648,28,0.041245505949292736,2135.6114178424255,-648.6380717493316
148,5,linked_hgb,0.04233643463363213,0.033767966399304246,-0.007839823603418512,0.04751021534398468,0.04134871180963274,28,0.03458810737135484,1800.5883633767985,-250.02712747721807
149,5,baseline,0.06895560975640372,0.0521370539272192,0.04522761154934599,0.07270324432085865,0.061134339075476815,18,0.050816194117821845,939.3742970666115,524.0361875093936
149,5,linked_hgb,0.05159925763831688,0.03719248870963116,0.02400204970493167,0.0483835512660834,0.035913708701507376,18,0.03508675794637258,827.8475914506778,212.08621287257415
150,5,baseline,0.04847959994309646,0.03693059789068921,-0.0034422181517263636,0.027729800149687053,0.022980582925682835,18,0.03546243904707304,712.7383519147008,322.9317817192933
